rank,stock_id,stock_name,industry_category,close,signal,n_value,breakout_level,exit_level,stop_loss,suggested_units,avg_volume,signal_date,grade,rev_yoy
1,2305,全友,電子工業,63.6,sys2,3.28,61.9,27.8,57.05,3,18332,2026-09-23,Excellent,74.9
2,3016,嘉晶,半導體業,145.5,sys2,8.11,134.5,97.1,129.27,1,13076,2026-09-23,Excellent,20.3
3,1727,中華化,化學工業,116.5,sys2,6.09,109.5,86.2,104.32,1,6844,2026-09-23,Excellent,53.2
4,6426,統新,電子工業,391.5,sys2,23.23,385.0,249.0,345.04,1,3750,2026-09-23,Excellent,70.0
5,6199,天品,其他,122.0,sys2,4.45,118.5,89.8,113.09,2,2776,2026-09-23,Excellent,2278.9
6,3443,創意,半導體業,8385.0,sys2,420.47,8375.0,5570.0,7544.07,1,1931,2026-09-23,Excellent,156.9
7,6805,富世達,電子零組件業,2600.0,sys2,146.78,2565.0,1825.0,2306.44,1,1699,2026-09-23,Excellent,95.0
8,3653,健策,電子工業,6410.0,sys2,340.78,6095.0,5140.0,5728.44,1,1179,2026-09-23,Excellent,18.9
9,6589,台康生技,生技醫療業,53.9,sys2,1.81,53.0,45.0,50.28,5,665,2026-09-23,Excellent,28.2
10,3467,台灣精材,半導體業,86.5,sys2,3.42,85.0,46.05,79.65,2,604,2026-09-23,Excellent,26.5
11,3707,漢磊,半導體業,70.2,sys1,3.57,69.5,57.7,63.05,2,7153,2026-09-23,Excellent,22.3
12,2347,聯強,電子工業,94.5,sys1,2.49,91.0,87.6,89.52,4,3057,2026-09-23,Excellent,64.7
13,6861,睿生光電,生技醫療業,273.0,sys1,17.09,270.5,182.0,238.81,1,1880,2026-09-23,Excellent,52.6
14,2404,漢唐,電子工業,1250.0,sys1,53.01,1175.0,992.0,1143.98,1,1595,2026-09-23,Excellent,100.6
15,6693,廣閎科,半導體業,197.0,sys1,11.92,196.5,163.0,173.15,1,1403,2026-09-23,Excellent,111.9
16,2241,艾姆勒,汽車工業,43.65,sys1,1.79,41.05,32.8,40.08,5,1030,2026-09-23,Excellent,65.6
17,3691,碩禾,光電業,121.5,sys1,5.3,110.5,90.5,110.9,1,535,2026-09-23,Excellent,168.9
18,1709,和益,化學工業,48.3,sys2,2.73,47.4,32.8,42.84,3,25346,2026-09-23,Good,2.2
19,3605,宏致,電子零組件業,180.0,sys2,10.73,177.0,111.0,158.54,1,21535,2026-09-23,Good,3.4
20,2221,大甲,其他,158.5,sys2,7.55,154.0,67.5,143.4,1,6402,2026-09-23,Good,-3.6
21,2030,彰源,鋼鐵工業,27.65,sys2,1.07,27.25,22.1,25.5,9,4253,2026-09-23,Good,-3.2
22,3529,力旺,半導體業,3305.0,sys2,193.47,3110.0,2155.0,2918.06,1,1778,2026-09-23,Good,12.9
23,2254,巨鎧精密-創,創新板股票,86.6,sys2,2.22,82.1,59.4,82.16,4,1390,2026-09-23,Good,-77.9
24,6526,達發,電子工業,840.0,sys2,33.37,796.0,575.0,773.27,1,1221,2026-09-23,Good,5.7
25,4770,上品,化學工業,275.0,sys2,10.88,263.5,206.5,253.24,1,974,2026-09-23,Good,14.8
26,6221,晉泰,資訊服務業,31.6,sys2,1.14,31.5,21.0,29.33,8,965,2026-09-23,Good,-18.5
27,1595,川寶,電子零組件業,78.5,sys2,3.69,76.6,61.2,71.12,2,832,2026-09-23,Good,-20.9
28,4174,浩鼎,生技醫療業,32.6,sys2,1.22,31.05,24.3,30.16,8,809,2026-09-23,Good,-9.8
29,7792,安葆,其他電子類,415.5,sys2,17.43,378.0,279.5,380.65,1,644,2026-09-23,Good,0.0
30,3042,晶技,電子零組件業,198.0,sys1,11.56,197.0,171.5,174.88,1,12193,2026-09-23,Good,1.4
31,1102,亞泥,水泥工業,35.95,sys1,0.59,35.45,34.8,34.77,17,7457,2026-09-23,Good,-18.1
32,2342,茂矽,半導體業,46.35,sys1,2.38,43.0,36.8,41.58,4,2958,2026-09-23,Good,-10.8
33,2915,潤泰全,貿易百貨,60.1,sys1,1.21,59.8,56.0,57.69,8,1916,2026-09-23,Good,-35.2
34,1809,中釉,玻璃陶瓷,41.25,sys1,1.86,40.9,36.0,37.53,5,1561,2026-09-23,Good,-14.7
35,3014,聯陽,半導體業,143.0,sys1,3.56,142.5,128.5,135.88,2,1283,2026-09-23,Good,7.6
36,3675,德微,半導體業,332.0,sys1,18.93,309.5,256.0,294.14,1,1266,2026-09-23,Good,12.5
37,6205,詮欣,電子工業,72.0,sys1,3.38,71.2,60.0,65.24,2,882,2026-09-23,Good,-16.7
38,3563,牧德,電子工業,753.0,sys1,31.06,733.0,639.0,690.89,1,532,2026-09-23,Good,3.7
39,2104,國際中橡,橡膠工業,11.65,sys2,0.34,11.4,9.97,10.97,29,4126,2026-09-23,Normal,-12.0
40,6920,恆勁科技,半導體業,104.0,sys2,5.79,102.0,78.8,92.41,1,1564,2026-09-23,Normal,0.0
41,6610,安成生技,生技醫療業,50.7,sys2,2.94,45.0,31.3,44.83,3,1421,2026-09-23,Normal,0.0
42,7754,安基生技,生技醫療業,73.3,sys2,3.28,73.2,55.0,66.74,3,688,2026-09-23,Normal,0.0
43,6748,亞果生醫,生技醫療業,241.0,sys1,18.11,231.0,171.5,204.78,1,682,2026-09-23,Normal,0.0
