rank,stock_id,stock_name,industry_category,close,signal,n_value,breakout_level,exit_level,stop_loss,suggested_units,avg_volume,signal_date,grade,rev_yoy
1,5471,松翰,電子工業,67.6,sys2,3.62,66.8,48.0,60.36,2,7303,2026-07-09,Excellent,24.0
2,5488,松普,電子零組件業,16.2,sys2,0.79,15.45,11.7,14.63,12,1795,2026-07-09,Excellent,20.1
3,2637,慧洋-KY,航運業,83.0,sys1,2.55,81.4,70.8,77.91,3,3951,2026-07-09,Excellent,34.9
4,8383,千附,半導體業,69.7,sys1,3.37,68.0,60.1,62.97,2,2099,2026-07-09,Excellent,58.2
5,2465,麗臺,電子工業,89.5,sys1,4.59,84.0,69.7,80.33,2,1447,2026-07-09,Excellent,83.1
6,2887,台新新光金,金融保險,36.85,sys2,1.62,36.0,13.34,33.61,6,84471,2026-07-09,Good,67.8
7,5880,合庫金,金融保險,25.15,sys2,0.34,25.1,23.6,24.46,29,22480,2026-07-09,Good,-15.4
8,2332,友訊,通信網路業,24.05,sys2,1.2,21.9,15.25,21.65,8,17213,2026-07-09,Good,5.2
9,3374,精材,半導體業,356.5,sys2,21.85,344.0,215.5,312.79,1,13087,2026-07-09,Good,14.2
10,2645,長榮航太,航運業,240.0,sys2,10.68,238.0,165.5,218.64,1,4647,2026-07-09,Good,12.2
11,6907,雅特力-KY,半導體業,195.0,sys2,13.07,192.0,128.0,168.87,1,2122,2026-07-09,Good,0.0
12,6142,友勁,通信網路業,11.25,sys2,0.46,10.25,7.77,10.32,21,1359,2026-07-09,Good,2.8
13,2434,統懋,半導體業,62.1,sys2,3.59,58.5,32.1,54.91,2,908,2026-07-09,Good,-4.0
14,3617,碩天,其他電子業,242.0,sys2,8.79,238.0,204.5,224.41,1,643,2026-07-09,Good,6.9
15,4556,旭然,其他,101.0,sys2,5.65,94.8,55.3,89.69,1,561,2026-07-09,Good,3.3
16,6416,瑞祺電通,通信網路業,98.4,sys2,3.0,97.8,78.8,92.4,3,546,2026-07-09,Good,7.9
17,7610,聯友金屬-創,綠能環保,2650.0,sys2,155.12,2590.0,1490.0,2339.76,1,501,2026-07-09,Good,0.0
18,1536,和大,汽車工業,55.0,sys1,2.2,54.7,47.0,50.61,4,3271,2026-07-09,Good,9.9
19,2601,益航,貿易百貨,7.98,sys2,0.31,7.55,5.35,7.37,32,6492,2026-07-09,Normal,-67.3
20,7871,安立璽榮-KY,生技醫療業,91.3,sys2,4.83,88.0,68.6,81.65,2,945,2026-07-09,Normal,0.0
21,7827,漢康-KY,生技醫療業,185.0,sys2,10.02,178.5,148.5,164.96,1,668,2026-07-09,Normal,0.0
22,7427,華上生醫,生技醫療業,49.1,sys2,2.06,47.0,33.35,44.99,4,623,2026-07-09,Normal,0.0
23,2071,震南鐵,鋼鐵工業,30.7,sys2,1.46,29.25,19.95,27.78,6,527,2026-07-09,Normal,0.0
24,2913,農林,貿易百貨,11.75,sys1,0.32,11.65,10.55,11.11,31,4080,2026-07-09,Normal,-6.1
