rank,stock_id,stock_name,industry_category,close,signal,n_value,breakout_level,exit_level,stop_loss,suggested_units,avg_volume,signal_date,grade,rev_yoy
1,3481,群創,電子工業,35.5,sys2,1.82,33.3,22.95,31.86,5,398159,2026-05-12,Excellent,33.1
2,2408,南亞科,半導體業,321.0,sys2,19.29,303.0,199.0,282.42,1,129934,2026-05-12,Excellent,717.3
3,2327,國巨*,電子工業,419.5,sys2,20.19,400.0,289.5,379.11,1,50245,2026-05-12,Excellent,22.8
4,2301,光寶科,電子工業,234.5,sys2,10.51,224.0,153.0,213.47,1,42029,2026-05-12,Excellent,23.4
5,6282,康舒,電子零組件業,56.0,sys2,3.04,55.4,45.0,49.92,3,38328,2026-05-12,Excellent,17.3
6,4931,新盛力,電腦及週邊設備業,202.5,sys2,10.54,187.0,133.5,181.42,1,13862,2026-05-12,Excellent,36.1
7,2451,創見,半導體業,351.0,sys2,19.46,343.5,239.0,312.09,1,12017,2026-05-12,Excellent,594.4
8,3036,文曄,電子工業,275.5,sys2,11.32,264.5,197.0,252.86,1,11233,2026-05-12,Excellent,118.9
9,2049,上銀,電機機械,367.5,sys2,16.12,351.0,240.5,335.26,1,11092,2026-05-12,Excellent,17.4
10,8299,群聯,半導體業,2725.0,sys2,159.59,2670.0,1555.0,2405.82,1,10476,2026-05-12,Excellent,221.5
11,4973,廣穎,半導體業,120.0,sys2,6.69,109.5,75.6,106.61,1,8171,2026-05-12,Excellent,98.8
12,2316,楠梓電,電子工業,135.5,sys2,7.02,125.5,109.0,121.46,1,7371,2026-05-12,Excellent,16.5
13,6531,愛普*,半導體業,1055.0,sys2,64.8,999.0,502.0,925.39,1,7367,2026-05-12,Excellent,112.6
14,8042,金山電,電子零組件業,97.7,sys2,4.83,93.5,53.4,88.05,2,6435,2026-05-12,Excellent,20.5
15,3048,益登,電子通路業,46.9,sys2,2.05,45.4,36.4,42.79,4,6362,2026-05-12,Excellent,26.7
16,4576,大銀微系統,電機機械,258.0,sys2,15.16,250.5,169.5,227.68,1,6125,2026-05-12,Excellent,49.5
17,3305,昇貿,其他電子業,128.5,sys2,6.17,125.0,101.5,116.16,1,5956,2026-05-12,Excellent,72.7
18,5289,宜鼎,電腦及週邊設備業,1795.0,sys2,106.64,1760.0,980.0,1581.71,1,5426,2026-05-12,Excellent,484.8
19,5388,中磊,電子工業,88.2,sys2,2.85,87.5,76.4,82.49,3,5344,2026-05-12,Excellent,86.5
20,2395,研華,電子工業,494.5,sys2,17.02,488.0,339.5,460.46,1,4616,2026-05-12,Excellent,21.8
21,3587,閎康,其他電子類,385.5,sys2,22.04,377.5,287.0,341.42,1,4521,2026-05-12,Excellent,21.3
22,4721,美琪瑪,化學工業,97.8,sys2,4.3,97.2,78.7,89.2,2,3929,2026-05-12,Excellent,121.1
23,6215,和椿,其他電子業,126.0,sys2,5.99,122.0,98.9,114.03,1,3295,2026-05-12,Excellent,48.6
24,1560,中砂,電機機械,668.0,sys2,30.53,629.0,501.0,606.95,1,3164,2026-05-12,Excellent,31.1
25,3430,奇鈦科,化學工業,178.0,sys2,9.62,168.0,76.7,158.76,1,3138,2026-05-12,Excellent,74.2
26,6166,凌華,電子工業,101.5,sys2,4.22,93.4,61.0,93.06,2,2920,2026-05-12,Excellent,28.8
27,5471,松翰,電子工業,52.4,sys2,2.31,49.85,39.0,47.78,4,2614,2026-05-12,Excellent,24.0
28,3055,蔚華科,電子工業,110.0,sys2,5.43,100.0,60.1,99.13,1,2425,2026-05-12,Excellent,19.3
29,3088,艾訊,電腦及週邊設備業,132.0,sys2,4.45,131.0,90.8,123.09,2,2305,2026-05-12,Excellent,30.5
30,5269,祥碩,電子工業,1525.0,sys2,74.69,1445.0,1095.0,1375.63,1,2278,2026-05-12,Excellent,39.9
31,6658,聯策,電子工業,194.0,sys2,8.26,176.5,78.0,177.48,1,2171,2026-05-12,Excellent,60.9
32,6206,飛捷,電子工業,140.0,sys2,4.33,130.5,101.0,131.34,2,2062,2026-05-12,Excellent,18.2
33,6414,樺漢,電腦及週邊設備業,362.0,sys2,9.66,361.0,280.0,342.69,1,1895,2026-05-12,Excellent,19.2
34,6643,M31,半導體業,697.0,sys2,37.26,683.0,442.0,622.48,1,1713,2026-05-12,Excellent,30.7
35,3691,碩禾,光電業,155.0,sys2,8.56,147.0,102.0,137.88,1,1612,2026-05-12,Excellent,168.9
36,5464,霖宏,電子零組件業,63.3,sys2,2.16,57.6,28.75,58.98,4,1517,2026-05-12,Excellent,51.5
37,6223,旺矽,半導體業,5480.0,sys2,285.36,5405.0,4450.0,4909.28,1,1441,2026-05-12,Excellent,38.6
38,4760,勤凱,其他電子類,301.0,sys2,17.82,293.5,216.5,265.36,1,1429,2026-05-12,Excellent,72.3
39,8147,正淩,電子零組件業,183.0,sys2,10.49,180.0,142.5,162.02,1,1409,2026-05-12,Excellent,15.1
40,5228,鈺鎧,電子零組件業,45.85,sys2,2.59,43.9,28.5,40.68,3,1330,2026-05-12,Excellent,82.1
41,8438,昶昕,綠能環保,103.5,sys2,5.34,98.7,80.9,92.83,1,1200,2026-05-12,Excellent,20.7
42,6138,茂達,半導體業,289.5,sys2,11.27,286.0,217.5,266.96,1,1133,2026-05-12,Excellent,16.4
43,3003,健和興,電子工業,59.8,sys2,1.91,59.3,50.2,55.99,5,1011,2026-05-12,Excellent,25.6
44,3229,晟鈦,電子零組件業,49.0,sys2,2.8,44.95,22.65,43.39,3,997,2026-05-12,Excellent,73.0
45,2425,承啟,電子工業,34.0,sys2,1.34,33.8,28.4,31.32,7,743,2026-05-12,Excellent,61.2
46,4551,智伸科,汽車工業,155.5,sys2,6.07,148.5,127.5,143.36,1,723,2026-05-12,Excellent,20.1
