rank,stock_id,stock_name,industry_category,close,signal,n_value,breakout_level,exit_level,stop_loss,suggested_units,avg_volume,signal_date,grade,rev_yoy
1,2880,華南金,金融保險,41.4,sys2,1.25,41.35,36.1,38.91,8,22823,2026-07-27,Excellent,17.7
2,2892,第一金,金融保險,34.8,sys2,0.77,34.75,32.0,33.27,13,41069,2026-07-27,Good,9.5
3,5880,合庫金,金融保險,25.95,sys2,0.37,25.9,24.4,25.22,27,18135,2026-07-27,Good,-15.4
4,5876,上海商銀,金融保險,47.0,sys2,0.91,46.5,41.4,45.17,10,14668,2026-07-27,Good,-3.2
5,2006,東和鋼鐵,鋼鐵工業,73.0,sys2,1.59,72.6,67.1,69.83,6,2873,2026-07-27,Good,-0.4
6,8415,大國鋼,鋼鐵工業,38.2,sys2,0.66,38.1,33.55,36.87,15,783,2026-07-27,Good,13.9
7,6598,ABC-KY,化學生技醫療,30.0,sys2,1.28,29.7,22.3,27.43,7,582,2026-07-27,Good,72.5
8,8111,立碁,光電業,63.3,sys1,3.59,62.0,44.1,56.12,2,3221,2026-07-27,Good,-8.5
9,3669,圓展,通信網路業,42.55,sys1,1.81,40.7,32.1,38.94,5,641,2026-07-27,Good,17.0
10,2886,兆豐金,金融保險,49.4,sys2,1.17,49.05,44.75,47.06,8,36633,2026-07-27,Normal,14.6
11,5227,立凱-KY,電子零組件業,41.6,sys1,2.31,41.4,29.25,36.99,4,993,2026-07-27,Normal,-78.4
