rank,stock_id,stock_name,industry_category,close,signal,n_value,breakout_level,exit_level,stop_loss,suggested_units,avg_volume,signal_date,grade,rev_yoy
1,6770,力積電,半導體業,88.7,sys2,4.68,82.2,51.6,79.33,2,283625,2026-05-29,Excellent,28.3
2,2344,華邦電,半導體業,158.0,sys2,9.59,156.5,88.8,138.82,1,260395,2026-05-29,Excellent,91.5
3,2324,仁寶,電腦及週邊設備業,36.7,sys2,1.63,35.95,27.5,33.44,6,128614,2026-05-29,Excellent,17.0
4,2317,鴻海,其他電子業,289.0,sys2,9.69,269.5,219.5,269.62,1,102395,2026-05-29,Excellent,45.6
5,2356,英業達,電子工業,70.2,sys2,2.99,69.5,45.8,64.22,3,75878,2026-05-29,Excellent,47.1
6,3231,緯創,電子工業,158.5,sys2,5.56,150.5,132.0,147.39,1,51657,2026-05-29,Excellent,117.7
7,2481,強茂,半導體業,162.5,sys2,9.83,161.5,98.5,142.84,1,49097,2026-05-29,Excellent,19.1
8,8150,南茂,半導體業,113.0,sys2,6.18,103.0,67.2,100.63,1,45764,2026-05-29,Excellent,23.1
9,6239,力成,半導體業,379.0,sys2,18.06,374.5,201.0,342.88,1,32372,2026-05-29,Excellent,35.2
10,2376,技嘉,電子工業,370.0,sys2,14.76,351.0,270.5,340.48,1,18420,2026-05-29,Excellent,74.8
11,3624,光頡,電子零組件業,110.0,sys2,5.72,103.0,50.8,98.55,1,13238,2026-05-29,Excellent,30.6
12,4916,事欣科,電子工業,112.5,sys2,5.16,105.0,61.6,102.18,1,13120,2026-05-29,Excellent,21.6
13,8358,金居,電子零組件業,608.0,sys2,33.29,578.0,368.0,541.42,1,13080,2026-05-29,Excellent,42.8
14,2495,普安,電子工業,51.5,sys2,2.7,50.6,34.65,46.1,3,11268,2026-05-29,Excellent,61.0
15,6548,長科*,半導體業,68.2,sys2,3.02,67.2,47.05,62.16,3,9835,2026-05-29,Excellent,20.1
16,1609,大亞,電器電纜,39.25,sys2,1.3,38.1,32.1,36.65,7,8743,2026-05-29,Excellent,20.0
17,4973,廣穎,半導體業,160.0,sys2,8.47,152.5,82.1,143.07,1,8051,2026-05-29,Excellent,98.8
18,6531,愛普*,半導體業,1190.0,sys2,84.35,1185.0,833.0,1021.29,1,7671,2026-05-29,Excellent,112.6
