rank,stock_id,stock_name,industry_category,close,signal,n_value,breakout_level,exit_level,stop_loss,suggested_units,avg_volume,signal_date,grade,rev_yoy
1,3481,群創,電子工業,56.2,sys2,3.3,56.1,25.15,49.59,3,845626,2026-06-02,Excellent,33.1
2,2344,華邦電,半導體業,184.5,sys2,10.22,173.5,96.6,164.06,1,268903,2026-06-02,Excellent,91.5
3,2408,南亞科,半導體業,419.5,sys2,23.94,381.5,242.5,371.62,1,155174,2026-06-02,Excellent,717.3
4,2324,仁寶,電腦及週邊設備業,44.35,sys2,1.84,40.35,27.5,40.66,5,141586,2026-06-02,Excellent,17.0
5,2356,英業達,電子工業,80.6,sys2,3.49,77.2,46.3,73.63,2,101383,2026-06-02,Excellent,47.1
6,1303,南亞,塑膠工業,112.5,sys2,5.69,107.5,80.4,101.12,1,81246,2026-06-02,Excellent,18.1
7,3231,緯創,電子工業,191.0,sys2,6.6,174.0,132.0,177.8,1,68077,2026-06-02,Excellent,117.7
8,2327,國巨*,電子工業,846.0,sys2,40.04,811.0,331.0,765.92,1,54625,2026-06-02,Excellent,22.8
9,2382,廣達,電子工業,400.5,sys2,15.01,372.5,288.5,370.47,1,44746,2026-06-02,Excellent,88.4
10,3006,晶豪科,半導體業,267.5,sys2,17.1,262.0,172.5,233.29,1,31108,2026-06-02,Excellent,188.1
11,3706,神達,電子工業,95.2,sys2,3.23,94.5,77.8,88.74,3,26414,2026-06-02,Excellent,43.2
12,8043,蜜望實,電子零組件業,157.0,sys2,9.84,155.0,82.0,137.32,1,20505,2026-06-02,Excellent,170.5
13,6265,方土昶,電子通路業,61.6,sys2,3.54,58.1,40.75,54.51,2,13738,2026-06-02,Excellent,510.6
14,3624,光頡,電子零組件業,122.0,sys2,6.69,121.0,52.1,108.62,1,13627,2026-06-02,Excellent,30.6
15,6548,長科*,半導體業,81.1,sys2,3.47,75.0,47.05,74.16,2,11634,2026-06-02,Excellent,20.1
16,2451,創見,半導體業,363.5,sys2,19.45,360.0,264.0,324.6,1,10066,2026-06-02,Excellent,594.4
17,5388,中磊,電子工業,93.3,sys2,3.25,91.9,76.2,86.8,3,7998,2026-06-02,Excellent,86.5
18,2357,華碩,電子工業,920.0,sys2,28.84,837.0,588.0,862.33,1,6854,2026-06-02,Excellent,33.8
19,3013,晟銘電,電子工業,133.5,sys2,5.94,127.0,98.2,121.63,1,6392,2026-06-02,Excellent,40.8
20,8070,長華*,電子通路業,58.0,sys2,2.1,54.7,42.4,53.8,4,6371,2026-06-02,Excellent,32.3
21,3704,合勤控,通信網路業,48.0,sys2,1.79,47.2,33.2,44.41,5,6100,2026-06-02,Excellent,25.1
22,2331,精英,電子工業,25.6,sys2,1.05,24.65,18.6,23.51,9,5862,2026-06-02,Excellent,30.8
23,2347,聯強,電子工業,91.5,sys2,2.51,88.2,81.5,86.48,3,5386,2026-06-02,Excellent,64.7
24,2439,美律,通信網路業,93.5,sys2,2.21,93.1,82.7,89.08,4,3067,2026-06-02,Excellent,24.0
25,5269,祥碩,電子工業,1590.0,sys2,76.69,1575.0,1275.0,1436.62,1,2686,2026-06-02,Excellent,39.9
26,6126,信音,電子零組件業,38.8,sys2,1.51,37.85,32.0,35.78,6,2191,2026-06-02,Excellent,40.6
27,6414,樺漢,電腦及週邊設備業,383.0,sys2,12.48,379.5,310.5,358.03,1,2154,2026-06-02,Excellent,19.2
28,6214,精誠,電子工業,158.0,sys2,4.32,144.0,121.0,149.35,2,1613,2026-06-02,Excellent,31.5
29,3556,禾瑞亞,半導體業,80.4,sys2,3.09,73.9,50.1,74.21,3,1317,2026-06-02,Excellent,24.4
30,5488,松普,電子零組件業,14.25,sys2,0.55,13.4,9.85,13.15,18,1305,2026-06-02,Excellent,20.1
31,3515,華擎,電腦及週邊設備業,273.5,sys2,9.25,258.0,217.0,255.01,1,1251,2026-06-02,Excellent,55.1
32,5522,遠雄,建材營造,75.1,sys2,1.62,74.6,68.1,71.87,6,1032,2026-06-02,Excellent,16.5
33,3021,鴻名,電子零組件業,36.4,sys2,1.17,33.1,16.05,34.05,8,902,2026-06-02,Excellent,34.7
34,8935,邦泰,其他,22.25,sys2,0.89,21.3,18.0,20.47,11,772,2026-06-02,Excellent,54.9
35,4953,緯軟,資訊服務業,135.5,sys2,3.86,134.0,114.0,127.78,2,689,2026-06-02,Excellent,31.1
36,4543,萬在,電機機械,46.35,sys2,2.1,44.1,36.4,42.14,4,577,2026-06-02,Excellent,49.1
37,1570,力肯,電機機械,54.8,sys2,2.22,54.5,37.2,50.37,4,535,2026-06-02,Excellent,40.0
38,2880,華南金,金融保險,34.05,sys1,1.04,33.8,29.6,31.96,9,46945,2026-06-02,Excellent,17.7
39,8112,至上,電子工業,94.5,sys1,3.98,92.7,82.4,86.54,2,30502,2026-06-02,Excellent,191.7
40,1312,國喬,塑膠工業,13.25,sys1,0.64,12.25,9.98,11.97,15,8395,2026-06-02,Excellent,17.5
41,3380,明泰,通信網路業,40.2,sys1,1.74,39.65,31.3,36.71,5,5052,2026-06-02,Excellent,50.5
42,1229,聯華,食品工業,43.2,sys1,0.91,42.35,38.0,41.38,11,4390,2026-06-02,Excellent,21.3
43,6805,富世達,電子工業,2190.0,sys1,128.43,2165.0,1695.0,1933.14,1,2310,2026-06-02,Excellent,95.0
44,3293,鈊象,文化創意業,799.0,sys1,18.25,770.0,715.0,762.5,1,2220,2026-06-02,Excellent,17.8
45,3029,零壹,資訊服務業,114.5,sys1,3.32,105.5,94.1,107.86,3,1867,2026-06-02,Excellent,26.0
46,1444,力麗,紡織纖維,6.8,sys1,0.17,6.78,5.75,6.45,57,1673,2026-06-02,Excellent,32.5
47,3322,建舜電,電子零組件業,14.3,sys1,0.66,14.2,12.2,12.97,15,1274,2026-06-02,Excellent,17.1
48,2460,建通,電子工業,35.7,sys1,1.82,35.6,30.7,32.07,5,1089,2026-06-02,Excellent,50.1
49,3207,耀勝,電子零組件業,71.7,sys1,3.12,67.9,56.6,65.46,3,670,2026-06-02,Excellent,20.1
50,4716,大立,化學工業,16.55,sys1,0.57,15.85,14.3,15.42,17,656,2026-06-02,Excellent,18.9
51,3002,歐格,電腦及週邊設備業,20.45,sys1,0.78,19.45,16.45,18.88,12,505,2026-06-02,Excellent,15.5
52,2409,友達,光電業,26.15,sys2,1.52,25.8,17.2,23.11,6,398817,2026-06-02,Good,0.6
53,6116,彩晶,光電業,20.65,sys2,0.88,18.8,8.32,18.88,11,159941,2026-06-02,Good,10.1
54,2887,台新新光金,金融保險,26.1,sys2,0.65,25.2,22.85,24.8,15,136306,2026-06-02,Good,67.8
55,9105,泰金寶-DR,存託憑證,10.5,sys2,0.41,9.68,5.55,9.68,24,78425,2026-06-02,Good,-14.8
56,2353,宏碁,電子工業,42.55,sys2,1.4,38.7,27.25,39.74,7,52692,2026-06-02,Good,2.1
57,2377,微星,電子工業,149.0,sys2,6.53,144.0,94.5,135.94,1,46411,2026-06-02,Good,-11.9
58,6127,九豪,電子零組件業,81.4,sys2,4.52,74.0,44.85,72.36,2,23912,2026-06-02,Good,10.0
59,2603,長榮,航運業,231.0,sys2,6.15,225.0,195.5,218.7,1,22863,2026-06-02,Good,-17.9
60,2498,宏達電,通信網路業,50.0,sys2,1.84,47.8,38.65,46.31,5,19916,2026-06-02,Good,-8.3
61,8096,擎亞,電子通路業,137.0,sys2,7.88,134.5,91.2,121.24,1,19642,2026-06-02,Good,-4.8
62,4938,和碩,電子工業,97.8,sys2,2.63,92.1,75.8,92.53,3,18526,2026-06-02,Good,-0.8
63,2492,華新科,電子工業,456.0,sys2,22.29,433.0,137.0,411.43,1,18339,2026-06-02,Good,11.1
64,6207,雷科,電子零組件業,127.0,sys2,6.75,122.5,62.7,113.5,1,18280,2026-06-02,Good,14.3
65,6005,群益證,金融保險,41.25,sys2,1.22,40.3,29.05,38.82,8,17431,2026-06-02,Good,53.3
66,1409,新纖,紡織纖維,27.55,sys2,0.86,25.05,16.55,25.82,11,15867,2026-06-02,Good,4.8
67,2328,廣宇,電子工業,61.7,sys2,2.68,61.0,49.45,56.33,3,15696,2026-06-02,Good,-28.4
68,3450,聯鈞,半導體業,548.0,sys2,33.58,539.0,330.0,480.84,1,13547,2026-06-02,Good,-25.6
69,5309,系統電,電子零組件業,78.6,sys2,3.92,75.9,60.2,70.76,2,12697,2026-06-02,Good,-6.0
70,2105,正新,橡膠工業,34.0,sys2,0.77,33.6,30.55,32.46,12,12298,2026-06-02,Good,7.2
71,8105,凌巨,光電業,21.2,sys2,1.0,19.3,13.15,19.19,9,12091,2026-06-02,Good,4.8
72,6155,鈞寶,電子工業,75.9,sys2,4.84,70.8,45.6,66.23,2,11298,2026-06-02,Good,6.5
73,1809,中釉,玻璃陶瓷,52.6,sys2,2.92,50.0,28.7,46.77,3,10998,2026-06-02,Good,-14.7
74,2474,可成,其他電子業,245.5,sys2,10.39,243.0,182.5,224.72,1,10817,2026-06-02,Good,-24.8
75,3059,華晶科,電子工業,51.0,sys2,1.86,46.5,38.5,47.27,5,9311,2026-06-02,Good,-2.7
76,3034,聯詠,電子工業,507.0,sys2,15.32,503.0,412.5,476.36,1,8070,2026-06-02,Good,-9.6
77,6451,訊芯-KY,電子工業,659.0,sys2,44.4,653.0,423.0,570.19,1,6570,2026-06-02,Good,-25.4
78,2405,輔信,電子工業,20.2,sys2,0.72,18.75,14.9,18.76,13,6068,2026-06-02,Good,1.1
79,6269,台郡,電子零組件業,74.9,sys2,3.36,73.0,54.8,68.18,2,6012,2026-06-02,Good,8.6
80,2379,瑞昱,半導體業,653.0,sys2,23.4,624.0,526.0,606.19,1,5469,2026-06-02,Good,4.5
81,4915,致伸,電子工業,77.0,sys2,1.61,76.5,70.3,73.79,6,4936,2026-06-02,Good,3.8
82,1608,華榮,電器電纜,35.85,sys2,1.15,35.7,31.05,33.56,8,4647,2026-06-02,Good,14.1
83,3312,弘憶股,電子工業,60.6,sys2,2.71,55.1,41.05,55.18,3,4611,2026-06-02,Good,3.3
84,2385,群光,電子工業,143.5,sys2,3.92,142.5,122.5,135.65,2,4279,2026-06-02,Good,3.9
85,1440,南紡,紡織纖維,14.2,sys2,0.42,13.95,11.25,13.36,23,3588,2026-06-02,Good,-3.8
86,2641,正德,航運業,19.7,sys2,0.47,19.4,17.15,18.76,21,3272,2026-06-02,Good,11.4
87,4707,磐亞,化學工業,19.65,sys2,0.81,17.9,14.2,18.03,12,3183,2026-06-02,Good,-15.9
88,3234,光環,通信網路業,130.0,sys2,8.05,125.5,91.0,113.9,1,2982,2026-06-02,Good,-9.2
89,8473,山林水,綠能環保,56.0,sys2,1.74,55.4,33.55,52.52,5,2585,2026-06-02,Good,9.0
90,2362,藍天,電子工業,51.9,sys2,1.55,48.45,38.1,48.8,6,2418,2026-06-02,Good,3.9
91,5484,慧友,光電業,57.4,sys2,2.87,53.6,37.6,51.66,3,1651,2026-06-02,Good,16.3
92,8454,富邦媒,數位雲端,265.5,sys2,9.2,254.0,176.5,247.1,1,1609,2026-06-02,Good,2.1
93,2491,吉祥全,光電業,28.15,sys2,1.44,25.6,16.0,25.28,6,1464,2026-06-02,Good,-12.9
94,6698,旭暉應材,其他電子業,43.45,sys2,1.87,41.0,29.8,39.71,5,1407,2026-06-02,Good,-31.0
95,2206,三陽工業,汽車工業,61.6,sys2,0.97,61.1,56.7,59.65,10,1404,2026-06-02,Good,-5.6
96,3022,威強電,電腦及週邊設備業,77.7,sys2,2.38,77.3,66.1,72.94,4,1162,2026-06-02,Good,9.7
97,6121,新普,電腦及週邊設備業,402.5,sys2,9.71,400.0,355.5,383.07,1,1009,2026-06-02,Good,4.6
98,3438,類比科,半導體業,79.0,sys2,3.74,75.8,56.4,71.52,2,949,2026-06-02,Good,-24.2
99,2597,潤弘,建材營造,173.5,sys2,4.87,173.0,152.0,163.76,2,934,2026-06-02,Good,1.7
100,7610,聯友金屬-創,創新板股票,1685.0,sys2,77.75,1620.0,645.0,1529.51,1,909,2026-06-02,Good,0.0
101,7709,榮田,電機機械,133.5,sys2,6.6,121.5,72.8,120.3,1,774,2026-06-02,Good,9.5
102,6204,艾華,電子零組件業,104.5,sys2,4.98,102.0,71.0,94.54,2,763,2026-06-02,Good,-8.3
103,3321,同泰,電子零組件業,20.75,sys2,0.9,20.6,15.05,18.96,11,757,2026-06-02,Good,6.8
104,6890,來億-KY,運動休閒,191.5,sys2,7.71,188.0,142.0,176.07,1,708,2026-06-02,Good,-20.6
105,2462,良得電,電子工業,24.15,sys2,0.76,23.95,19.7,22.64,13,671,2026-06-02,Good,-11.9
106,3607,谷崧,電子工業,17.8,sys2,0.54,16.35,13.85,16.72,18,669,2026-06-02,Good,9.0
107,3546,宇峻,文化創意業,83.8,sys2,2.1,83.3,67.2,79.61,4,579,2026-06-02,Good,47.8
108,3147,大綜,資訊服務業,220.5,sys2,7.78,200.5,168.0,204.94,1,567,2026-06-02,Good,-39.9
109,6573,虹揚-KY,電子工業,17.3,sys2,0.87,16.55,12.25,15.56,11,519,2026-06-02,Good,-21.8
110,1314,中石化,塑膠工業,7.53,sys1,0.21,7.4,6.85,7.1,46,21946,2026-06-02,Good,-33.4
111,3049,精金,電子工業,14.4,sys1,0.82,13.95,11.8,12.75,12,9080,2026-06-02,Good,-45.7
112,3005,神基,電子工業,108.5,sys1,3.15,108.0,97.5,102.2,3,5999,2026-06-02,Good,-7.4
113,2646,星宇航空,航運業,20.9,sys1,0.33,20.8,19.95,20.23,29,5994,2026-06-02,Good,33.1
114,9910,豐泰,運動休閒,79.0,sys1,2.4,77.5,66.4,74.2,4,3103,2026-06-02,Good,-7.7
115,3060,銘異,電子工業,32.6,sys1,1.53,30.9,26.5,29.55,6,3091,2026-06-02,Good,-4.7
116,2915,潤泰全,貿易百貨,45.9,sys1,0.97,45.5,42.5,43.96,10,2829,2026-06-02,Good,-35.2
117,3338,泰碩,電子工業,88.7,sys1,4.02,80.7,71.9,80.67,2,2307,2026-06-02,Good,5.2
118,9941,裕融,其他,77.0,sys1,1.51,76.7,72.0,73.99,6,2007,2026-06-02,Good,-7.1
119,3011,今皓,電子工業,14.9,sys1,0.67,14.5,12.5,13.55,14,1774,2026-06-02,Good,-36.9
120,3047,訊舟,電子工業,16.95,sys1,0.63,15.8,14.05,15.7,15,1704,2026-06-02,Good,-52.5
121,3078,僑威,電子零組件業,59.0,sys1,1.58,58.9,52.2,55.84,6,1426,2026-06-02,Good,-55.5
122,3058,立德,電子工業,9.99,sys1,0.36,9.36,8.05,9.28,28,1219,2026-06-02,Good,-7.0
123,2390,云辰,電子工業,11.7,sys1,0.36,11.4,9.84,10.97,27,1204,2026-06-02,Good,-22.7
124,2106,建大,橡膠工業,18.1,sys1,0.37,17.6,16.4,17.36,27,1025,2026-06-02,Good,8.0
125,1307,三芳,塑膠工業,33.15,sys1,0.72,33.0,30.6,31.71,13,971,2026-06-02,Good,-1.1
126,4167,松瑞藥,生技醫療業,20.25,sys1,0.46,20.15,18.65,19.34,21,967,2026-06-02,Good,-9.1
127,2427,三商電,資訊服務業,24.25,sys1,0.61,22.25,20.15,23.02,16,966,2026-06-02,Good,-56.2
128,2461,光群雷,其他電子業,17.55,sys1,0.62,17.3,15.65,16.31,16,908,2026-06-02,Good,-13.0
129,2387,精元,電子工業,43.25,sys1,1.07,43.1,38.25,41.11,9,907,2026-06-02,Good,12.8
130,3050,鈺德,光電業,13.2,sys1,0.43,12.95,11.75,12.33,23,877,2026-06-02,Good,-13.2
131,1455,集盛,紡織纖維,9.2,sys1,0.25,9.07,7.95,8.7,40,821,2026-06-02,Good,-21.0
132,1104,環泥,水泥工業,28.6,sys1,0.42,28.55,27.0,27.75,23,810,2026-06-02,Good,-17.3
133,6164,華興,光電業,13.4,sys1,0.53,13.2,11.65,12.34,18,737,2026-06-02,Good,6.8
134,6270,倍微,電子通路業,29.05,sys1,1.17,29.0,25.4,26.71,8,625,2026-06-02,Good,-18.9
135,2468,華經,資訊服務業,40.15,sys1,1.46,38.1,32.2,37.23,6,594,2026-06-02,Good,-14.8
