rank,stock_id,stock_name,industry_category,close,signal,n_value,breakout_level,exit_level,stop_loss,suggested_units,avg_volume,signal_date,grade,rev_yoy
1,2344,華邦電,半導體業,155.0,sys2,9.09,141.0,88.8,136.82,1,242076,2026-05-27,Excellent,91.5
2,2317,鴻海,其他電子業,264.0,sys2,8.77,263.5,219.5,246.45,1,90094,2026-05-27,Excellent,45.6
3,2327,國巨*,電子工業,701.0,sys2,33.08,691.0,307.0,634.84,1,57069,2026-05-27,Excellent,22.8
4,2481,強茂,半導體業,147.5,sys2,9.17,147.0,97.8,129.16,1,44721,2026-05-27,Excellent,19.1
5,3673,TPK-KY,光電業,87.9,sys2,4.85,87.4,58.1,78.19,2,25871,2026-05-27,Excellent,23.6
6,2369,菱生,半導體業,40.15,sys2,2.09,38.75,27.8,35.98,4,20392,2026-05-27,Excellent,33.4
7,6265,方土昶,電子通路業,55.0,sys2,3.37,54.4,39.25,48.26,2,14087,2026-05-27,Excellent,510.6
8,8358,金居,電子零組件業,560.0,sys2,32.37,558.0,340.0,495.25,1,12427,2026-05-27,Excellent,42.8
9,2308,台達電,電子工業,2520.0,sys2,110.49,2410.0,1880.0,2299.03,1,11885,2026-05-27,Excellent,37.6
10,8926,台汽電,油電燃氣業,72.3,sys2,2.47,68.7,44.15,67.36,4,10538,2026-05-27,Excellent,594.0
11,6175,立敦,電子零組件業,97.4,sys2,4.61,97.1,60.5,88.17,2,9998,2026-05-27,Excellent,18.9
12,2495,普安,電子工業,50.6,sys2,2.52,47.9,34.65,45.56,3,9831,2026-05-27,Excellent,61.0
13,4973,廣穎,半導體業,139.0,sys2,7.92,129.5,82.1,123.16,1,7452,2026-05-27,Excellent,98.8
14,2606,裕民,航運業,72.5,sys2,2.1,70.2,60.1,68.29,4,6914,2026-05-27,Excellent,17.7
15,2305,全友,電子工業,22.85,sys2,1.3,22.7,15.7,20.25,7,5899,2026-05-27,Excellent,74.9
16,8042,金山電,電子零組件業,150.5,sys2,7.83,148.5,56.2,134.83,1,4889,2026-05-27,Excellent,20.5
17,6166,凌華,電子工業,136.0,sys2,6.0,133.0,73.8,123.99,1,4637,2026-05-27,Excellent,28.8
18,2360,致茂,其他電子業,2625.0,sys2,151.53,2590.0,1970.0,2321.95,1,3619,2026-05-27,Excellent,63.5
19,5471,松翰,電子工業,55.8,sys2,2.44,54.6,40.6,50.92,4,3293,2026-05-27,Excellent,24.0
20,8016,矽創,半導體業,301.0,sys2,10.81,300.0,219.5,279.38,1,2921,2026-05-27,Excellent,29.3
21,3390,旭軟,電子零組件業,29.8,sys2,1.37,29.45,24.7,27.06,7,2410,2026-05-27,Excellent,23.1
22,2070,精湛,電機機械,82.4,sys2,3.71,79.0,53.6,74.98,2,2270,2026-05-27,Excellent,22.8
23,5284,jpp-KY,其他,442.0,sys2,22.32,418.5,319.5,397.35,1,2127,2026-05-27,Excellent,47.5
24,6291,沛亨,半導體業,645.0,sys2,38.43,587.0,420.0,568.13,1,2087,2026-05-27,Excellent,43.4
25,5536,聖暉*,其他電子類,1110.0,sys2,53.85,1055.0,825.0,1002.29,1,2061,2026-05-27,Excellent,60.1
26,3479,安勤,電腦及週邊設備業,137.0,sys2,3.75,134.0,90.5,129.51,2,1686,2026-05-27,Excellent,21.5
27,1773,勝一,化學工業,195.0,sys2,8.05,194.0,161.5,178.91,1,1569,2026-05-27,Excellent,17.1
28,5228,鈺鎧,電子零組件業,57.5,sys2,3.07,56.0,30.0,51.36,3,1551,2026-05-27,Excellent,82.1
29,3528,安馳,電子通路業,103.5,sys2,4.16,98.4,76.2,95.19,2,1105,2026-05-27,Excellent,132.4
30,6579,研揚,電腦及週邊設備業,177.0,sys2,6.38,174.5,116.5,164.25,1,985,2026-05-27,Excellent,16.2
31,2425,承啟,電子工業,36.5,sys2,1.39,35.95,29.05,33.72,7,967,2026-05-27,Excellent,61.2
32,4923,力士,半導體業,49.65,sys2,2.29,45.15,32.9,45.07,4,865,2026-05-27,Excellent,21.3
33,1568,倉佑,汽車工業,37.5,sys2,1.27,35.1,27.4,34.96,7,628,2026-05-27,Excellent,27.0
34,3467,台灣精材,半導體業,77.5,sys2,3.93,74.9,57.0,69.63,2,600,2026-05-27,Excellent,26.5
35,2423,固緯,其他電子業,82.6,sys2,3.71,81.0,55.6,75.18,2,557,2026-05-27,Excellent,34.8
36,6770,力積電,半導體業,74.8,sys1,4.18,73.6,56.6,66.43,2,212899,2026-05-27,Excellent,28.3
37,6548,長科*,半導體業,61.1,sys1,2.81,60.3,47.05,55.48,3,7532,2026-05-27,Excellent,20.1
38,1503,士電,電機機械,221.0,sys1,8.3,211.0,181.0,204.41,1,4030,2026-05-27,Excellent,35.3
39,8070,長華*,電子通路業,50.3,sys1,1.69,49.95,42.4,46.93,5,3954,2026-05-27,Excellent,32.3
40,2303,聯電,半導體業,143.5,sys2,7.09,133.5,71.3,129.31,1,270736,2026-05-27,Good,4.9
41,6116,彩晶,光電業,14.5,sys2,0.71,14.3,8.13,13.08,14,119059,2026-05-27,Good,10.1
42,6147,頎邦,半導體業,265.0,sys2,15.28,260.5,133.5,234.43,1,63647,2026-05-27,Good,11.5
43,6182,合晶,半導體業,90.2,sys2,4.24,84.4,38.35,81.72,2,53101,2026-05-27,Good,8.4
44,9105,泰金寶-DR,存託憑證,8.56,sys2,0.31,8.16,5.55,7.93,31,41483,2026-05-27,Good,-14.8
45,5425,台半,半導體業,104.5,sys2,5.73,100.5,58.6,93.03,1,29908,2026-05-27,Good,0.4
46,2464,盟立,其他電子業,177.0,sys2,9.31,173.5,93.8,158.37,1,28128,2026-05-27,Good,8.0
47,2885,元大金,金融保險,59.5,sys2,1.48,57.4,50.8,56.54,6,27823,2026-05-27,Good,22.2
48,3711,日月光投控,半導體業,642.0,sys2,32.12,636.0,465.0,577.76,1,27653,2026-05-27,Good,14.6
49,4906,正文,通信網路業,44.75,sys2,2.42,44.45,33.95,39.92,4,27441,2026-05-27,Good,-39.8
50,2492,華新科,電子工業,361.0,sys2,16.35,330.0,129.5,328.29,1,19670,2026-05-27,Good,11.1
51,6005,群益證,金融保險,35.0,sys2,0.99,33.4,27.95,33.03,10,17039,2026-05-27,Good,53.3
52,8069,元太,光電業,249.0,sys2,10.14,237.0,135.0,228.72,1,15132,2026-05-27,Good,1.3
53,2375,凱美,電子工業,147.0,sys2,7.2,145.0,80.0,132.59,1,13601,2026-05-27,Good,2.7
54,2472,立隆電,電子工業,337.5,sys2,16.82,307.0,168.5,303.86,1,12469,2026-05-27,Good,9.3
55,2454,聯發科,半導體業,4640.0,sys2,233.01,4440.0,2485.0,4173.97,1,12098,2026-05-27,Good,12.9
56,1409,新纖,紡織纖維,18.9,sys2,0.56,18.0,16.2,17.77,17,10973,2026-05-27,Good,4.8
57,6706,惠特,光電業,216.5,sys2,13.34,197.0,122.0,189.82,1,10210,2026-05-27,Good,-59.6
58,6488,環球晶,半導體業,930.0,sys2,54.39,866.0,534.0,821.23,1,9941,2026-05-27,Good,0.1
59,2351,順德,電子工業,229.0,sys2,12.2,216.0,144.5,204.6,1,9350,2026-05-27,Good,11.9
60,3026,禾伸堂,電子零組件業,608.0,sys2,30.69,570.0,202.0,546.62,1,8805,2026-05-27,Good,0.1
61,8261,富鼎,半導體業,195.0,sys2,9.6,193.5,115.5,175.81,1,8507,2026-05-27,Good,10.9
62,6415,矽力*-KY,半導體業,665.0,sys2,34.73,651.0,391.0,595.55,1,7297,2026-05-27,Good,12.0
63,3135,凌航,半導體業,242.0,sys2,13.72,240.5,135.5,214.55,1,7244,2026-05-27,Good,0.0
64,3209,全科,電子通路業,81.4,sys2,3.72,80.6,50.5,73.95,2,6530,2026-05-27,Good,11.8
65,6425,易發,電機機械,102.5,sys2,5.4,101.5,79.5,91.69,1,4269,2026-05-27,Good,7.2
66,4966,譜瑞-KY,半導體業,870.0,sys2,39.53,835.0,553.0,790.93,1,3877,2026-05-27,Good,3.4
67,6432,今展科,電子零組件業,65.2,sys2,3.45,59.9,37.15,58.31,2,3431,2026-05-27,Good,-6.0
68,5285,界霖,半導體業,90.0,sys2,3.72,89.6,52.6,82.57,2,3406,2026-05-27,Good,-2.8
69,3014,聯陽,半導體業,153.0,sys2,4.28,152.5,122.5,144.44,2,3181,2026-05-27,Good,7.6
70,6141,柏承,電子零組件業,39.3,sys2,2.74,39.0,23.15,33.81,3,2869,2026-05-27,Good,9.4
71,2061,風青,電器電纜,33.6,sys2,1.4,32.2,18.55,30.81,7,2534,2026-05-27,Good,1.1
72,6449,鈺邦,電子工業,370.0,sys2,18.98,352.0,158.5,332.05,1,2412,2026-05-27,Good,15.0
73,3675,德微,半導體業,365.0,sys2,19.42,341.0,209.0,326.16,1,2204,2026-05-27,Good,12.5
74,2428,興勤,電子工業,266.0,sys2,10.65,257.5,172.5,244.71,1,2167,2026-05-27,Good,11.3
75,8114,振樺電,電子工業,267.0,sys2,13.1,266.0,176.0,240.81,1,1729,2026-05-27,Good,-50.7
76,6435,大中,半導體業,290.0,sys2,15.01,279.0,185.0,259.97,1,1308,2026-05-27,Good,11.0
77,8473,山林水,綠能環保,42.85,sys2,1.19,42.8,33.55,40.48,8,1217,2026-05-27,Good,9.0
78,2453,凌群,資訊服務業,62.5,sys2,1.66,62.2,53.0,59.18,6,1162,2026-05-27,Good,9.0
79,3257,虹冠電,半導體業,61.1,sys2,2.29,59.8,51.8,56.52,4,916,2026-05-27,Good,-35.5
80,1563,巧新,汽車工業,55.6,sys2,1.58,50.6,40.45,52.45,6,910,2026-05-27,Good,-1.0
81,3444,利機,電子通路業,117.5,sys2,5.81,109.5,83.1,105.89,1,821,2026-05-27,Good,9.0
82,6698,旭暉應材,其他電子業,36.55,sys2,1.5,35.3,29.8,33.55,6,602,2026-05-27,Good,-31.0
83,3321,同泰,電子零組件業,19.05,sys2,0.83,18.6,15.05,17.4,12,535,2026-05-27,Good,6.8
84,3287,廣寰科,電腦及週邊設備業,36.3,sys2,1.06,33.9,27.7,34.17,9,504,2026-05-27,Good,3.7
85,8110,華東,半導體業,60.6,sys1,3.27,55.1,45.65,54.06,3,17596,2026-05-27,Good,11.6
86,6821,聯寶,電子零組件業,71.9,sys1,4.28,69.4,47.3,63.34,2,1648,2026-05-27,Good,-21.6
87,8104,錸寶,電子工業,37.25,sys1,1.69,36.8,33.1,33.86,5,1061,2026-05-27,Good,-36.7
88,2929,淘帝-KY,貿易百貨,6.65,sys1,0.23,6.18,5.14,6.19,43,503,2026-05-27,Good,-8.4
89,0050,元大台灣50,ETF,102.55,sys2,2.16,101.8,90.0,98.23,4,103340,2026-05-27,Normal,0.0
90,0056,元大高股息,ETF,49.64,sys2,0.88,48.79,40.71,47.89,11,65300,2026-05-27,Normal,0.0
91,2891,中信金,金融保險,59.2,sys2,1.43,58.7,52.3,56.33,6,57628,2026-05-27,Normal,-31.3
92,2881,富邦金,金融保險,110.0,sys2,2.4,103.5,88.1,105.21,4,43562,2026-05-27,Normal,-57.4
93,2882,國泰金,金融保險,85.4,sys2,2.03,83.1,74.3,81.34,4,39814,2026-05-27,Normal,-37.9
94,0052,富邦科技,ETF,60.45,sys2,1.34,60.2,52.55,57.76,7,36616,2026-05-27,Normal,0.0
95,6016,康和證,金融業,26.7,sys2,0.93,25.7,18.85,24.83,10,10033,2026-05-27,Normal,0.0
96,2855,統一證,金融保險,44.9,sys2,1.39,44.0,34.85,42.11,7,9640,2026-05-27,Normal,-66.2
97,5864,致和證,金融業,38.6,sys2,1.5,37.75,26.85,35.6,6,6421,2026-05-27,Normal,0.0
98,6015,宏遠證,金融業,17.95,sys2,0.65,17.4,13.85,16.65,15,4755,2026-05-27,Normal,0.0
99,6405,悅城,電子工業,81.0,sys2,4.24,75.9,36.0,72.52,2,2490,2026-05-27,Normal,-76.0
100,5321,美而快,數位雲端類,51.7,sys2,1.92,47.0,20.8,47.85,5,568,2026-05-27,Normal,-23.7
101,3131,弘塑,其他電子類,3425.0,sys1,201.79,3235.0,2550.0,3021.41,1,691,2026-05-27,Normal,0.3
