rank,stock_id,stock_name,industry_category,close,signal,n_value,breakout_level,exit_level,stop_loss,suggested_units,avg_volume,signal_date,grade,rev_yoy
1,2301,光寶科,電腦及週邊設備業,307.0,sys2,18.84,296.0,176.5,269.31,1,39342,2026-08-26,Excellent,23.4
2,3441,聯一光,光電業,125.0,sys2,7.75,119.0,75.0,109.51,1,20507,2026-08-26,Excellent,40.2
3,6446,藥華藥,生技醫療業,1585.0,sys2,87.66,1570.0,1015.0,1409.67,1,3933,2026-08-26,Excellent,64.4
4,3081,聯亞,通信網路業,3255.0,sys2,211.74,3065.0,1450.0,2831.51,1,3241,2026-08-26,Excellent,115.4
5,8103,瀚荃,電子工業,113.5,sys2,5.69,109.0,66.3,102.12,1,2801,2026-08-26,Excellent,25.8
6,3443,創意,半導體業,6125.0,sys2,369.64,5990.0,3175.0,5385.72,1,2378,2026-08-26,Excellent,156.9
7,6805,富世達,電子零組件業,2025.0,sys2,127.52,1995.0,1205.0,1769.97,1,1990,2026-08-26,Excellent,95.0
8,6426,統新,電子工業,268.0,sys2,17.44,260.5,135.5,233.11,1,1778,2026-08-26,Excellent,70.0
9,3653,健策,電子工業,5725.0,sys2,328.59,5620.0,3100.0,5067.83,1,1766,2026-08-26,Excellent,18.9
10,6533,晶心科,半導體業,269.0,sys2,11.99,261.0,187.5,245.01,1,1638,2026-08-26,Excellent,39.5
11,4303,信立,塑膠工業,54.6,sys2,1.69,54.5,39.35,51.23,5,1004,2026-08-26,Excellent,24.9
12,2852,第一保,金融保險,30.05,sys2,0.44,29.7,26.3,29.17,22,626,2026-08-26,Excellent,32.3
13,6782,視陽,化學生技醫療,246.0,sys2,8.16,231.0,172.0,229.68,1,512,2026-08-26,Excellent,32.4
14,1815,富喬,電子零組件業,118.0,sys1,6.64,115.5,89.0,104.73,1,41727,2026-08-26,Excellent,33.0
15,2486,一詮,光電業,262.5,sys1,19.27,258.0,222.0,223.97,1,9690,2026-08-26,Excellent,21.2
16,3673,TPK-KY,光電業,68.1,sys1,3.83,67.0,58.6,60.44,2,5207,2026-08-26,Excellent,23.6
17,1711,永光,化學工業,44.2,sys1,2.31,42.9,37.7,39.58,4,4930,2026-08-26,Excellent,28.2
18,1312,國喬,塑膠工業,13.0,sys1,0.53,12.4,11.55,11.95,18,4545,2026-08-26,Excellent,17.5
19,6290,良維,電子零組件業,241.0,sys1,14.45,239.0,204.0,212.1,1,3786,2026-08-26,Excellent,16.5
20,3504,揚明光,光電業,85.6,sys1,5.09,83.5,73.6,75.43,1,3324,2026-08-26,Excellent,21.6
21,5471,松翰,電子工業,60.6,sys1,3.03,60.4,54.0,54.53,3,3058,2026-08-26,Excellent,24.0
