rank,stock_id,stock_name,industry_category,close,signal,n_value,breakout_level,exit_level,stop_loss,suggested_units,avg_volume,signal_date,grade,rev_yoy
1,3055,蔚華科,電子工業,206.5,sys2,11.81,201.0,107.5,182.88,1,4943,2026-09-22,Excellent,19.3
2,3324,雙鴻,其他電子類,1600.0,sys2,88.25,1535.0,993.0,1423.5,1,4610,2026-09-22,Excellent,91.7
3,8996,高力,電機機械,1655.0,sys2,103.91,1520.0,1120.0,1447.18,1,4173,2026-09-22,Excellent,205.3
4,8227,巨有科技,半導體業,305.0,sys2,14.83,287.5,145.5,275.35,1,3074,2026-09-22,Excellent,54.1
5,3044,健鼎,電子工業,539.0,sys2,22.12,530.0,439.5,494.76,1,3012,2026-09-22,Excellent,24.4
6,2033,佳大,鋼鐵工業,37.3,sys2,1.82,35.25,21.95,33.66,5,2006,2026-09-22,Excellent,22.5
7,3443,創意,半導體業,8375.0,sys2,424.7,7755.0,5205.0,7525.6,1,1941,2026-09-22,Excellent,156.9
8,1560,中砂,電機機械,950.0,sys2,40.7,916.0,656.0,868.61,1,1932,2026-09-22,Excellent,31.1
9,6805,富世達,電子零組件業,2500.0,sys2,140.03,2445.0,1665.0,2219.93,1,1733,2026-09-22,Excellent,95.0
10,3467,台灣精材,半導體業,84.8,sys2,3.39,78.7,45.2,78.01,2,564,2026-09-22,Excellent,26.5
11,8150,南茂,半導體業,105.5,sys1,5.8,103.0,84.3,93.9,1,29042,2026-09-22,Excellent,23.1
12,2449,京元電子,半導體業,317.0,sys1,15.43,310.0,253.0,286.15,1,28295,2026-09-22,Excellent,36.1
13,2308,台達電,電子工業,1900.0,sys1,93.68,1885.0,1560.0,1712.64,1,11969,2026-09-22,Excellent,37.6
14,3016,嘉晶,半導體業,132.5,sys1,7.86,123.0,99.3,116.79,1,11781,2026-09-22,Excellent,20.3
15,3707,漢磊,半導體業,69.5,sys1,3.4,65.7,57.7,62.7,2,4543,2026-09-22,Excellent,22.3
16,4903,聯光通,通信網路業,42.05,sys1,1.98,41.35,33.15,38.09,5,2054,2026-09-22,Excellent,25.3
17,6166,凌華,電腦及週邊設備業,127.0,sys1,6.46,125.5,107.5,114.07,1,1753,2026-09-22,Excellent,28.8
18,3265,台星科,半導體業,189.5,sys1,9.63,188.0,159.5,170.24,1,1694,2026-09-22,Excellent,25.3
19,6861,睿生光電,生技醫療業,267.0,sys1,16.68,252.0,182.0,233.64,1,1602,2026-09-22,Excellent,52.6
20,4542,科嶠,電子零組件業,332.5,sys1,21.06,319.0,249.0,290.38,1,864,2026-09-22,Excellent,32.6
21,2241,艾姆勒,汽車工業,41.05,sys1,1.64,37.35,32.8,37.77,6,709,2026-09-22,Excellent,65.6
22,2527,宏璟,建材營造,48.15,sys1,1.62,47.1,42.3,44.91,6,612,2026-09-22,Excellent,3888.2
