rank,stock_id,stock_name,industry_category,close,signal,n_value,breakout_level,exit_level,stop_loss,suggested_units,avg_volume,signal_date,grade,rev_yoy
1,2890,永豐金,金融保險,43.45,sys2,1.05,43.25,38.4,41.36,9,25761,2026-09-08,Excellent,50.7
2,2801,彰銀,金融保險,27.25,sys2,0.56,26.9,23.05,26.13,17,20417,2026-09-08,Excellent,23.7
3,6179,亞通,其他,33.1,sys2,1.38,32.95,26.4,30.33,7,3506,2026-09-08,Excellent,64.5
4,6426,統新,電子工業,307.0,sys2,19.41,296.0,208.0,268.19,1,2687,2026-09-08,Excellent,70.0
5,2880,華南金,金融保險,45.15,sys1,1.29,44.7,39.15,42.57,7,25947,2026-09-08,Excellent,17.7
6,2330,台積電,半導體業,2470.0,sys1,49.02,2460.0,2350.0,2371.95,1,20706,2026-09-08,Excellent,45.2
7,3167,大量,電機機械,938.0,sys1,62.57,883.0,635.0,812.86,1,4771,2026-09-08,Excellent,146.8
8,8064,東捷,光電業,134.5,sys1,7.91,123.0,92.0,118.68,1,4179,2026-09-08,Excellent,27.2
9,3055,蔚華科,電子工業,146.0,sys1,10.5,144.5,107.5,125.0,1,3149,2026-09-08,Excellent,19.3
10,8227,巨有科技,半導體業,180.0,sys1,9.92,173.0,145.5,160.17,1,803,2026-09-08,Excellent,54.1
11,1528,恩德,電機機械,21.05,sys1,0.76,19.95,17.95,19.53,13,764,2026-09-08,Excellent,30.9
12,2887,台新新光金,金融保險,42.8,sys2,1.26,42.65,35.1,40.28,7,65206,2026-09-08,Good,67.8
13,2884,玉山金,金融保險,45.55,sys2,1.07,44.4,36.3,43.4,9,48058,2026-09-08,Good,10.2
14,3374,精材,半導體業,475.0,sys2,27.47,472.5,288.0,420.05,1,15607,2026-09-08,Good,14.2
15,5876,上海商銀,金融保險,48.75,sys2,1.04,47.1,41.65,46.68,9,8664,2026-09-08,Good,-3.2
16,6538,倉和,電子零組件業,321.0,sys2,18.12,315.0,140.5,284.76,1,3160,2026-09-08,Good,-19.4
17,6620,漢達,生技醫療業,124.0,sys2,6.12,118.0,74.0,111.77,1,1921,2026-09-08,Good,0.0
18,2069,運錩,鋼鐵工業,22.4,sys2,0.58,22.15,19.7,21.24,17,652,2026-09-08,Good,-12.7
19,2409,友達,光電業,29.6,sys1,1.53,29.45,24.6,26.54,6,186170,2026-09-08,Good,0.6
20,2834,臺企銀,金融保險,17.7,sys1,0.31,17.4,16.25,17.07,31,74280,2026-09-08,Good,4.8
21,2412,中華電,通信網路業,139.0,sys1,1.64,138.5,135.0,135.73,6,9084,2026-09-08,Good,7.6
22,3354,律勝,電子零組件業,28.3,sys1,1.45,27.05,20.0,25.4,6,733,2026-09-08,Good,13.9
23,7769,鴻勁,半導體業,6970.0,sys1,377.84,6960.0,5620.0,6214.32,1,727,2026-09-08,Good,0.0
24,1721,三晃,化學工業,24.6,sys1,1.12,22.4,19.05,22.37,8,669,2026-09-08,Good,-22.9
25,7610,聯友金屬-創,綠能環保,2065.0,sys1,151.68,2000.0,1445.0,1761.65,1,664,2026-09-08,Good,0.0
26,4961,天鈺,電子工業,177.5,sys1,6.14,176.0,158.5,165.21,1,607,2026-09-08,Good,2.1
27,6218,豪勉,通信網路業,46.7,sys2,2.43,45.5,35.4,41.84,4,1888,2026-09-08,Normal,-16.1
28,6016,康和證,金融業,23.15,sys1,0.91,22.85,19.0,21.32,10,4603,2026-09-08,Normal,0.0
29,6015,宏遠證,金融業,17.85,sys1,0.61,17.1,15.45,16.62,16,2583,2026-09-08,Normal,0.0
30,2838,聯邦銀,金融保險,21.3,sys1,0.4,21.0,20.05,20.51,25,2013,2026-09-08,Normal,8.2
31,6026,福邦證,金融業,15.4,sys1,0.33,15.3,14.5,14.74,30,979,2026-09-08,Normal,0.0
