rank,stock_id,stock_name,industry_category,close,signal,n_value,breakout_level,exit_level,stop_loss,suggested_units,avg_volume,signal_date,grade,rev_yoy
1,1326,台化,塑膠工業,68.0,sys2,3.47,62.3,45.25,61.06,2,40200,2026-07-03,Excellent,21.6
2,1714,和桐,化學工業,22.75,sys2,1.0,20.7,10.9,20.74,9,35871,2026-07-03,Excellent,43.0
3,6257,矽格,電子工業,254.5,sys2,13.54,253.0,195.5,227.43,1,10899,2026-07-03,Excellent,16.7
4,1310,台苯,塑膠工業,11.4,sys2,0.48,10.9,8.39,10.43,20,8764,2026-07-03,Excellent,22.8
5,1447,力鵬,紡織纖維,9.99,sys2,0.37,9.09,5.93,9.25,26,6282,2026-07-03,Excellent,35.6
6,2547,日勝生,建材營造,11.55,sys2,0.25,11.5,10.15,11.04,39,6197,2026-07-03,Excellent,51.4
7,8042,金山電,電子零組件業,210.5,sys2,14.75,206.5,125.5,181.01,1,5866,2026-07-03,Excellent,20.5
8,6174,安碁,電子零組件業,61.8,sys2,4.23,59.0,39.35,53.33,2,5310,2026-07-03,Excellent,31.0
9,3055,蔚華科,電子工業,152.5,sys2,8.22,140.0,78.3,136.06,1,3257,2026-07-03,Excellent,19.3
10,3532,台勝科,半導體業,440.0,sys2,25.6,426.0,261.0,388.8,1,2638,2026-07-03,Excellent,15.8
11,4541,晟田,其他,60.7,sys2,2.48,58.5,43.5,55.73,4,2482,2026-07-03,Excellent,83.9
12,2383,台光電,電子工業,6080.0,sys2,331.75,6045.0,4530.0,5416.49,1,2122,2026-07-03,Excellent,93.6
13,4551,智伸科,汽車工業,265.0,sys2,12.85,260.5,128.0,239.3,1,1789,2026-07-03,Excellent,20.1
14,6753,龍德造船,航運業,154.0,sys2,6.87,153.5,113.0,140.26,1,1763,2026-07-03,Excellent,18.4
15,2511,太子,建材營造,8.4,sys2,0.12,8.3,7.83,8.16,83,1703,2026-07-03,Excellent,90.4
16,8091,翔名,半導體業,293.5,sys2,16.58,291.0,217.0,260.34,1,1657,2026-07-03,Excellent,61.8
17,1617,榮星,電器電纜,24.5,sys2,1.01,24.0,15.15,22.48,9,1247,2026-07-03,Excellent,45.5
18,5488,松普,電子零組件業,15.45,sys2,0.66,14.35,11.7,14.12,15,1135,2026-07-03,Excellent,20.1
19,6223,旺矽,半導體業,7380.0,sys2,445.52,7360.0,5190.0,6488.96,1,1102,2026-07-03,Excellent,38.6
20,6143,振曜,通信網路業,106.5,sys2,3.11,104.5,87.1,100.29,3,885,2026-07-03,Excellent,17.3
21,2059,川湖,電子工業,8000.0,sys2,418.84,7880.0,4945.0,7162.33,1,722,2026-07-03,Excellent,38.9
22,6491,晶碩,化學生技醫療,372.5,sys2,10.29,353.0,307.0,351.93,1,682,2026-07-03,Excellent,19.9
23,2236,百達-KY,汽車工業,184.0,sys2,7.01,171.0,126.0,169.97,1,632,2026-07-03,Excellent,66.1
24,5460,同協,電子零組件業,19.3,sys2,0.61,18.95,13.8,18.08,16,599,2026-07-03,Excellent,16.4
25,2515,中工,建材營造,14.3,sys1,0.44,13.8,12.8,13.42,22,10775,2026-07-03,Excellent,30.2
26,4989,榮科,電子工業,110.5,sys1,7.39,101.0,78.1,95.71,1,9433,2026-07-03,Excellent,54.0
27,5314,世紀*,其他,71.5,sys1,3.37,70.5,55.3,64.77,2,6243,2026-07-03,Excellent,132.5
28,1305,華夏,塑膠工業,14.85,sys1,0.62,14.05,12.4,13.61,16,3996,2026-07-03,Excellent,29.4
29,4743,合一,生技醫療業,57.3,sys1,2.13,54.8,47.5,53.05,4,2657,2026-07-03,Excellent,128.8
30,4123,晟德,生技醫療業,39.65,sys1,0.81,39.4,36.8,38.02,12,2495,2026-07-03,Excellent,55.6
31,6477,安集,電子工業,36.9,sys1,1.65,35.85,29.6,33.59,6,1602,2026-07-03,Excellent,64.6
32,4114,健喬,生技醫療業,31.8,sys1,0.41,31.45,30.3,30.98,24,1035,2026-07-03,Excellent,17.3
33,2429,銘旺科,光電業,48.7,sys1,3.04,48.5,37.9,42.63,3,904,2026-07-03,Excellent,30.0
34,2022,聚亨,鋼鐵工業,8.2,sys1,0.21,8.17,7.57,7.78,48,778,2026-07-03,Excellent,52.5
35,1590,亞德客-KY,電機機械,1440.0,sys1,68.61,1430.0,1335.0,1302.79,1,758,2026-07-03,Excellent,18.1
36,1337,再生-KY,塑膠工業,5.61,sys1,0.17,5.3,4.83,5.26,57,732,2026-07-03,Excellent,35.5
37,2211,長榮鋼,鋼鐵工業,96.5,sys1,1.44,95.9,93.4,93.62,6,610,2026-07-03,Excellent,15.7
38,2887,台新新光金,金融保險,34.15,sys2,1.74,34.1,13.34,30.66,5,94498,2026-07-03,Good,67.8
39,6182,合晶,半導體業,163.0,sys2,9.22,148.5,71.7,144.56,1,63916,2026-07-03,Good,8.4
40,1301,台塑,塑膠工業,62.1,sys2,2.87,59.8,43.1,56.35,3,61105,2026-07-03,Good,1.5
41,2484,希華,電子工業,96.4,sys2,5.57,87.7,47.0,85.27,1,51679,2026-07-03,Good,-4.6
42,1314,中石化,塑膠工業,9.88,sys2,0.34,9.15,7.6,9.2,29,49659,2026-07-03,Good,-33.4
43,3042,晶技,電子零組件業,249.0,sys2,17.38,247.0,180.5,214.23,1,40495,2026-07-03,Good,1.4
44,1409,新纖,紡織纖維,31.0,sys2,1.62,30.3,23.25,27.76,6,29980,2026-07-03,Good,4.8
45,5483,中美晶,半導體業,210.5,sys2,11.57,209.5,137.5,187.35,1,24948,2026-07-03,Good,9.2
46,6213,聯茂,電子工業,394.0,sys2,24.95,384.0,229.5,344.1,1,18455,2026-07-03,Good,13.8
47,2634,漢翔,航運業,60.0,sys2,2.06,59.4,43.0,55.88,4,15103,2026-07-03,Good,-7.0
48,1708,東鹼,化學生技醫療,60.7,sys2,2.54,57.0,44.1,55.61,3,15040,2026-07-03,Good,5.4
49,1710,東聯,化學工業,18.85,sys2,0.89,18.7,13.2,17.07,11,13953,2026-07-03,Good,4.0
50,2483,百容,電子工業,67.1,sys2,3.45,61.4,25.5,60.2,2,9618,2026-07-03,Good,13.2
51,8033,雷虎,其他,204.5,sys2,8.7,198.0,123.0,187.1,1,9552,2026-07-03,Good,5.3
52,1313,聯成,塑膠工業,14.3,sys2,0.56,13.25,10.55,13.18,17,9496,2026-07-03,Good,10.7
53,6173,信昌電,電子零組件業,350.5,sys2,23.04,348.0,200.0,304.41,1,8326,2026-07-03,Good,12.7
54,4707,磐亞,化學工業,33.8,sys2,1.71,31.0,18.0,30.38,5,7409,2026-07-03,Good,-15.9
55,1810,和成,玻璃陶瓷,23.25,sys2,1.04,23.0,19.4,21.17,9,6085,2026-07-03,Good,-12.0
56,2103,台橡,橡膠工業,23.5,sys2,0.96,22.7,20.1,21.58,10,5673,2026-07-03,Good,4.2
57,1210,大成,食品工業,58.0,sys2,2.08,57.6,31.73,53.83,4,4883,2026-07-03,Good,5.0
58,6525,捷敏-KY,半導體業,183.0,sys2,10.15,173.5,111.0,162.7,1,4532,2026-07-03,Good,11.9
59,6488,環球晶,半導體業,1255.0,sys2,75.35,1205.0,730.0,1104.3,1,4404,2026-07-03,Good,0.1
60,3026,禾伸堂,電子零組件業,988.0,sys2,59.1,915.0,562.0,869.8,1,4317,2026-07-03,Good,0.1
61,1515,力山,電機機械,42.0,sys2,1.68,38.95,22.5,38.64,5,3761,2026-07-03,Good,-29.0
62,2630,亞航,航運業,55.8,sys2,2.09,53.5,38.15,51.63,4,3692,2026-07-03,Good,-15.2
63,6509,聚和,化學工業,55.6,sys2,2.13,54.3,44.55,51.33,4,3502,2026-07-03,Good,7.2
64,2428,興勤,電子工業,342.0,sys2,18.6,334.0,255.5,304.79,1,2899,2026-07-03,Good,11.3
65,2645,長榮航太,航運業,216.5,sys2,8.17,211.5,160.0,200.17,1,2803,2026-07-03,Good,12.2
66,4306,炎洲,塑膠工業,16.55,sys2,0.37,16.5,14.25,15.81,26,2726,2026-07-03,Good,15.0
67,1455,集盛,紡織纖維,11.0,sys2,0.38,10.45,8.6,10.24,26,2664,2026-07-03,Good,-21.0
68,3596,智易,通信網路業,197.5,sys2,7.28,196.5,175.5,182.94,1,2378,2026-07-03,Good,1.6
69,4147,中裕,生技醫療業,70.0,sys2,3.11,66.7,51.7,63.77,3,2231,2026-07-03,Good,0.5
70,2061,風青,電器電纜,74.2,sys2,3.7,69.8,32.15,66.8,2,1977,2026-07-03,Good,1.1
71,2427,三商電,資訊服務業,26.65,sys2,1.42,24.7,10.03,23.82,7,1902,2026-07-03,Good,-56.2
72,6409,旭隼,電子工業,1255.0,sys2,60.0,1235.0,777.0,1135.0,1,1814,2026-07-03,Good,-22.0
73,2243,宏旭-KY,汽車工業,65.9,sys2,3.81,63.9,25.25,58.28,2,1635,2026-07-03,Good,52.5
74,2466,冠西電,光電業,86.2,sys2,3.79,78.4,40.15,78.63,2,1612,2026-07-03,Good,-47.1
75,2206,三陽工業,汽車工業,64.0,sys2,1.22,63.5,60.0,61.56,8,1460,2026-07-03,Good,-5.6
76,6164,華興,光電業,17.4,sys2,0.73,15.85,11.95,15.93,13,1414,2026-07-03,Good,6.8
77,8222,寶一,電機機械,44.75,sys2,1.82,42.5,33.05,41.12,5,1335,2026-07-03,Good,-10.1
78,6573,虹揚-KY,電子工業,25.1,sys2,1.59,23.5,14.15,21.93,6,1285,2026-07-03,Good,-21.8
79,2204,中華,汽車工業,57.1,sys2,1.09,56.8,54.5,54.92,9,1144,2026-07-03,Good,4.1
80,4167,松瑞藥,生技醫療業,20.95,sys2,0.53,20.9,18.95,19.89,18,1109,2026-07-03,Good,-9.1
81,3066,李洲,光電業,26.5,sys2,1.4,25.4,19.45,23.7,7,1040,2026-07-03,Good,-7.7
82,4105,東洋,生技醫療業,77.9,sys2,1.13,77.7,73.2,75.64,8,1001,2026-07-03,Good,5.8
83,6142,友勁,通信網路業,9.99,sys2,0.39,9.9,7.77,9.2,25,927,2026-07-03,Good,2.8
84,1466,聚隆,紡織纖維,18.4,sys2,0.71,17.95,13.75,16.97,13,887,2026-07-03,Good,-16.0
85,6109,亞元,通信網路業,14.0,sys2,0.58,13.8,10.75,12.85,17,833,2026-07-03,Good,4.1
86,1464,得力,紡織纖維,11.0,sys2,0.24,10.85,10.0,10.52,41,776,2026-07-03,Good,-7.5
87,3004,豐達科,鋼鐵工業,150.0,sys2,6.36,142.5,122.0,137.27,1,718,2026-07-03,Good,20.7
88,2434,統懋,半導體業,57.7,sys2,2.93,52.5,32.1,51.84,3,693,2026-07-03,Good,-4.0
89,5904,寶雅,居家生活類,721.0,sys2,24.06,716.0,561.0,672.88,1,586,2026-07-03,Good,20.6
90,4556,旭然,其他,88.6,sys2,4.62,83.9,38.95,79.36,2,510,2026-07-03,Good,3.3
91,9935,慶豐富,居家生活,20.5,sys2,0.38,20.45,18.55,19.73,26,504,2026-07-03,Good,0.5
92,1717,長興,化學工業,81.6,sys1,4.37,78.7,69.5,72.86,2,15154,2026-07-03,Good,5.4
93,2633,台灣高鐵,航運業,26.8,sys1,0.42,26.75,25.65,25.96,23,12759,2026-07-03,Good,4.5
94,1304,台聚,塑膠工業,15.5,sys1,0.66,14.45,12.6,14.18,15,6711,2026-07-03,Good,0.6
95,2208,台船,航運業,20.8,sys1,0.72,20.1,17.1,19.35,13,5393,2026-07-03,Good,-25.4
96,4128,中天,生技醫療業,17.15,sys1,0.64,16.85,14.75,15.88,15,2354,2026-07-03,Good,7.7
97,1227,佳格,食品工業,30.0,sys1,0.43,29.55,28.8,29.13,22,1748,2026-07-03,Good,4.8
98,3141,晶宏,半導體業,82.7,sys1,4.33,81.0,70.2,74.05,2,1706,2026-07-03,Good,13.8
99,3518,柏騰,其他電子業,36.35,sys1,1.88,33.45,28.05,32.59,5,1064,2026-07-03,Good,-40.3
100,2231,為升,汽車工業,118.5,sys1,5.54,116.5,88.2,107.42,1,986,2026-07-03,Good,-26.9
101,1217,愛之味,食品工業,10.15,sys1,0.11,10.1,9.72,9.92,87,646,2026-07-03,Good,-4.5
102,1718,中纖,化學工業,14.95,sys2,0.77,14.5,8.72,13.41,12,62330,2026-07-03,Normal,-22.3
103,7402,邑錡,光電業,138.5,sys2,6.49,137.5,88.5,125.52,1,1145,2026-07-03,Normal,3.5
104,2812,台中銀,金融保險,20.4,sys1,0.34,20.15,19.6,19.72,29,16598,2026-07-03,Normal,8.3
105,4564,元翎,電機機械,18.25,sys1,0.67,17.4,15.3,16.92,15,1047,2026-07-03,Normal,-49.6
106,7853,政美應用,半導體業,421.0,sys1,29.58,391.0,316.0,361.84,1,759,2026-07-03,Normal,0.0
107,6696,仁新,生技醫療業,472.0,sys1,19.54,432.0,383.5,432.92,1,545,2026-07-03,Normal,0.0
