rank,stock_id,stock_name,industry_category,close,signal,n_value,breakout_level,exit_level,stop_loss,suggested_units,avg_volume,signal_date,grade,rev_yoy
1,2344,華邦電,半導體業,141.0,sys2,8.83,136.5,88.8,123.34,1,231104,2026-05-26,Excellent,91.5
2,2481,強茂,半導體業,147.0,sys2,8.68,142.5,97.3,129.64,1,41981,2026-05-26,Excellent,19.1
3,3037,欣興,電子零組件業,1085.0,sys2,56.7,1030.0,776.0,971.6,1,31707,2026-05-26,Excellent,23.3
4,3189,景碩,半導體業,696.0,sys2,40.77,669.0,445.5,614.46,1,30145,2026-05-26,Excellent,25.1
5,6239,力成,半導體業,342.0,sys2,16.32,311.0,201.0,309.36,1,26893,2026-05-26,Excellent,35.2
6,3673,TPK-KY,光電業,87.4,sys2,4.64,81.6,56.6,78.12,2,23017,2026-05-26,Excellent,23.6
7,6257,矽格,電子工業,237.0,sys2,11.05,236.0,172.5,214.9,1,14822,2026-05-26,Excellent,16.7
8,3305,昇貿,其他電子業,163.5,sys2,8.23,160.5,101.5,147.04,1,12672,2026-05-26,Excellent,72.7
9,8064,東捷,光電業,149.0,sys2,9.54,145.5,77.1,129.92,1,10247,2026-05-26,Excellent,27.2
10,2316,楠梓電,電子工業,171.5,sys2,9.18,168.5,109.0,153.15,1,9326,2026-05-26,Excellent,16.5
11,8926,台汽電,油電燃氣業,68.7,sys2,2.4,63.8,44.15,63.9,4,9212,2026-05-26,Excellent,594.0
12,8086,宏捷科,半導體業,179.0,sys2,9.88,171.5,130.5,159.24,1,8990,2026-05-26,Excellent,49.4
13,2049,上銀,電機機械,409.5,sys2,18.53,403.0,287.5,372.44,1,8761,2026-05-26,Excellent,17.4
14,4576,大銀微系統,電機機械,284.5,sys2,16.72,283.5,169.5,251.05,1,6919,2026-05-26,Excellent,49.5
15,2606,裕民,航運業,70.0,sys2,1.97,68.4,59.9,66.05,5,6335,2026-05-26,Excellent,17.7
16,6290,良維,電子零組件業,332.0,sys2,16.15,329.5,250.0,299.71,1,5885,2026-05-26,Excellent,16.5
17,2476,鉅祥,電子工業,131.0,sys2,6.37,129.0,109.0,118.27,1,5775,2026-05-26,Excellent,42.0
18,2305,全友,電子工業,20.8,sys2,1.26,20.65,15.1,18.28,7,5581,2026-05-26,Excellent,74.9
19,3704,合勤控,通信網路業,45.25,sys2,1.85,44.45,33.15,41.56,5,4966,2026-05-26,Excellent,25.1
20,8042,金山電,電子零組件業,147.0,sys2,7.61,135.0,53.4,131.77,1,4920,2026-05-26,Excellent,20.5
21,6139,亞翔,其他電子業,826.0,sys2,42.28,825.0,655.0,741.43,1,4869,2026-05-26,Excellent,47.5
22,6166,凌華,電子工業,133.0,sys2,5.98,130.0,73.8,121.04,1,4572,2026-05-26,Excellent,28.8
23,3532,台勝科,電子工業,300.0,sys2,16.39,273.0,177.0,267.22,1,4395,2026-05-26,Excellent,15.8
24,1597,直得,電機機械,221.0,sys2,12.63,201.0,102.5,195.75,1,4265,2026-05-26,Excellent,38.5
25,6834,天二科技,電子工業,81.9,sys2,4.13,77.5,33.6,73.64,2,4248,2026-05-26,Excellent,32.6
26,6446,藥華藥,生技醫療業,878.0,sys2,31.68,859.0,578.0,814.65,1,3353,2026-05-26,Excellent,64.4
27,2467,志聖,電子工業,668.0,sys2,42.71,663.0,485.0,582.58,1,3337,2026-05-26,Excellent,77.6
28,6196,帆宣,其他電子業,506.0,sys2,22.71,486.0,362.5,460.58,1,3242,2026-05-26,Excellent,17.5
29,1560,中砂,電機機械,742.0,sys2,33.81,736.0,512.0,674.37,1,2972,2026-05-26,Excellent,31.1
30,6125,廣運,光電業,68.4,sys2,2.65,66.8,52.5,63.1,3,2817,2026-05-26,Excellent,50.0
31,2439,美律,通信網路業,92.3,sys2,2.19,90.8,82.7,87.92,4,2659,2026-05-26,Excellent,24.0
32,5386,青雲,電腦及週邊設備業,549.0,sys2,35.42,546.0,342.0,478.17,1,2136,2026-05-26,Excellent,546.8
33,6291,沛亨,半導體業,587.0,sys2,37.4,568.0,407.0,512.19,1,2072,2026-05-26,Excellent,43.4
34,6138,茂達,半導體業,369.5,sys2,16.7,350.0,235.5,336.1,1,2036,2026-05-26,Excellent,16.4
35,4760,勤凱,其他電子類,395.5,sys2,24.49,375.0,216.5,346.52,1,1986,2026-05-26,Excellent,72.3
36,3479,安勤,電腦及週邊設備業,134.0,sys2,3.68,132.0,90.0,126.64,2,1546,2026-05-26,Excellent,21.5
37,6658,聯策,電子工業,233.0,sys2,11.9,216.0,117.0,209.21,1,1441,2026-05-26,Excellent,60.9
38,3025,星通,通信網路業,78.8,sys2,3.36,78.1,57.2,72.08,2,1174,2026-05-26,Excellent,85.8
39,6117,迎廣,電腦及週邊設備業,95.0,sys2,3.4,92.4,78.0,88.2,2,1154,2026-05-26,Excellent,31.5
40,6161,捷波,電腦及週邊設備業,65.0,sys2,2.02,59.1,40.7,60.96,4,915,2026-05-26,Excellent,40.8
41,6579,研揚,電腦及週邊設備業,174.5,sys2,5.92,160.5,114.5,162.66,1,847,2026-05-26,Excellent,16.2
42,4923,力士,半導體業,45.15,sys2,2.17,42.35,32.9,40.81,4,821,2026-05-26,Excellent,21.3
43,3581,博磊,半導體業,280.0,sys2,16.27,272.5,145.0,247.45,1,587,2026-05-26,Excellent,39.7
44,1568,倉佑,汽車工業,35.1,sys2,1.21,31.95,27.0,32.67,8,579,2026-05-26,Excellent,27.0
45,6491,晶碩,生技醫療業,325.0,sys2,7.11,313.0,278.0,310.78,1,574,2026-05-26,Excellent,19.9
46,2423,固緯,其他電子業,81.0,sys2,3.58,80.5,54.9,73.85,2,530,2026-05-26,Excellent,34.8
47,6770,力積電,半導體業,70.8,sys1,4.08,68.2,56.6,62.65,2,197235,2026-05-26,Excellent,28.3
48,2369,菱生,半導體業,37.7,sys1,1.98,34.7,27.8,33.73,5,16654,2026-05-26,Excellent,33.4
49,6548,長科*,半導體業,60.3,sys1,2.76,55.2,47.05,54.79,3,6335,2026-05-26,Excellent,20.1
50,3013,晟銘電,電子工業,124.0,sys1,5.57,121.5,98.2,112.87,1,4538,2026-05-26,Excellent,40.8
51,3081,聯亞,通信網路業,3160.0,sys1,222.94,3055.0,2460.0,2714.12,1,3022,2026-05-26,Excellent,115.4
52,6442,光聖,電子工業,2265.0,sys1,167.18,2220.0,1690.0,1930.65,1,2816,2026-05-26,Excellent,75.6
53,3071,協禧,電腦及週邊設備業,33.55,sys1,1.46,32.55,28.05,30.63,6,753,2026-05-26,Excellent,29.4
54,2303,聯電,半導體業,130.5,sys2,6.78,125.0,70.7,116.93,1,264910,2026-05-26,Good,4.9
55,6116,彩晶,光電業,13.65,sys2,0.64,13.0,8.12,12.36,15,104866,2026-05-26,Good,10.1
56,2312,金寶,電子工業,40.0,sys2,1.78,36.4,25.45,36.44,5,65595,2026-05-26,Good,-13.1
57,6147,頎邦,半導體業,260.5,sys2,14.88,237.0,130.5,230.75,1,60402,2026-05-26,Good,11.5
58,6182,合晶,半導體業,84.4,sys2,3.75,76.8,38.35,76.89,2,44551,2026-05-26,Good,8.4
59,2464,盟立,其他電子業,173.5,sys2,9.23,158.0,89.2,155.05,1,28057,2026-05-26,Good,8.0
60,9105,泰金寶-DR,存託憑證,8.16,sys2,0.28,7.42,5.5,7.61,36,27227,2026-05-26,Good,-14.8
61,5425,台半,半導體業,100.5,sys2,5.4,94.8,58.2,89.7,1,26582,2026-05-26,Good,0.4
62,2492,華新科,電子工業,328.5,sys2,15.5,321.5,124.0,297.49,1,19847,2026-05-26,Good,11.1
63,2441,超豐,半導體業,136.0,sys2,6.16,128.5,83.7,123.68,1,17211,2026-05-26,Good,14.3
64,6127,九豪,電子零組件業,57.2,sys2,3.82,56.6,42.0,49.56,2,16713,2026-05-26,Good,10.0
65,6005,群益證,金融保險,33.05,sys2,0.92,32.9,27.95,31.21,10,16469,2026-05-26,Good,53.3
66,6207,雷科,電子零組件業,108.5,sys2,5.7,98.8,54.8,97.09,1,16393,2026-05-26,Good,14.3
67,2484,希華,電子工業,56.0,sys2,3.28,54.2,36.2,49.43,3,16170,2026-05-26,Good,-4.6
68,3042,晶技,電子零組件業,203.0,sys2,11.83,193.5,133.0,179.34,1,15187,2026-05-26,Good,1.4
69,3450,聯鈞,半導體業,530.0,sys2,30.44,505.0,293.0,469.11,1,13827,2026-05-26,Good,-25.6
70,2454,聯發科,半導體業,4265.0,sys2,222.91,4245.0,2410.0,3819.18,1,12401,2026-05-26,Good,12.9
71,4526,東台,電機機械,44.35,sys2,2.13,40.8,31.7,40.09,4,12065,2026-05-26,Good,-34.1
72,2472,立隆電,電子工業,307.0,sys2,16.1,286.0,163.5,274.8,1,12054,2026-05-26,Good,9.3
73,3211,順達,電腦及週邊設備業,469.0,sys2,24.53,443.0,343.0,419.93,1,10070,2026-05-26,Good,18.6
74,6706,惠特,光電業,197.0,sys2,13.02,195.5,118.0,170.97,1,9720,2026-05-26,Good,-59.6
75,1809,中釉,玻璃陶瓷,49.3,sys2,2.47,45.65,24.5,44.36,4,9520,2026-05-26,Good,-14.7
76,6488,環球晶,半導體業,866.0,sys2,52.25,849.0,534.0,761.5,1,9224,2026-05-26,Good,0.1
77,2351,順德,電子工業,216.0,sys2,11.95,199.5,138.5,192.1,1,8950,2026-05-26,Good,11.9
78,3026,禾伸堂,電子零組件業,570.0,sys2,29.67,524.0,202.0,510.66,1,8869,2026-05-26,Good,0.1
79,6271,同欣電,電子工業,260.5,sys2,10.03,249.0,171.0,240.43,1,8537,2026-05-26,Good,-4.6
80,1513,中興電,電機機械,165.0,sys2,4.77,164.5,146.5,155.47,2,8247,2026-05-26,Good,4.8
81,8261,富鼎,半導體業,193.5,sys2,8.81,176.0,112.0,175.88,1,7636,2026-05-26,Good,10.9
82,6415,矽力*-KY,半導體業,630.0,sys2,33.24,618.0,391.0,563.52,1,6990,2026-05-26,Good,12.0
83,6173,信昌電,電子零組件業,224.0,sys2,11.27,211.5,73.7,201.47,1,6547,2026-05-26,Good,12.7
84,2302,麗正,半導體業,33.95,sys2,1.56,30.9,17.15,30.82,6,6287,2026-05-26,Good,5.1
85,6197,佳必琪,電子工業,279.5,sys2,13.5,279.0,165.5,252.5,1,6041,2026-05-26,Good,12.3
86,6451,訊芯-KY,電子工業,632.0,sys2,41.47,583.0,362.0,549.07,1,5600,2026-05-26,Good,-25.4
87,9933,中鼎,其他,40.6,sys2,1.19,40.3,36.0,38.22,8,4654,2026-05-26,Good,-24.6
88,6695,芯鼎,半導體業,64.0,sys2,3.03,62.2,41.25,57.94,3,4082,2026-05-26,Good,-4.7
89,3312,弘憶股,電子工業,52.8,sys2,2.3,52.4,40.4,48.19,4,3872,2026-05-26,Good,3.3
90,6425,易發,電機機械,101.5,sys2,5.21,95.5,79.5,91.07,1,3820,2026-05-26,Good,7.2
91,6284,佳邦,電子零組件業,117.5,sys2,4.6,112.5,74.7,108.29,2,3630,2026-05-26,Good,-14.4
92,5285,界霖,半導體業,89.6,sys2,3.61,85.5,51.1,82.38,2,2936,2026-05-26,Good,-2.8
93,6449,鈺邦,電子工業,352.0,sys2,18.37,333.5,153.0,315.26,1,2437,2026-05-26,Good,15.0
94,6719,力智,半導體業,273.5,sys2,11.05,255.0,170.0,251.39,1,2326,2026-05-26,Good,-10.3
95,2061,風青,電器電纜,32.2,sys2,1.31,29.3,16.95,29.58,7,2307,2026-05-26,Good,1.1
96,3152,璟德,通信網路業,202.5,sys2,10.81,199.5,158.0,180.88,1,2160,2026-05-26,Good,-1.0
97,2428,興勤,電子工業,256.0,sys2,10.58,253.5,167.0,234.85,1,2073,2026-05-26,Good,11.3
98,8255,朋程,電機機械,187.0,sys2,7.97,172.0,128.0,171.06,1,1889,2026-05-26,Good,-2.0
99,8249,菱光,電子工業,58.3,sys2,2.11,57.0,46.9,54.09,4,1755,2026-05-26,Good,8.3
100,6525,捷敏-KY,半導體業,134.0,sys2,5.52,125.0,88.6,122.97,1,1733,2026-05-26,Good,11.9
101,8114,振樺電,電子工業,260.5,sys2,12.26,260.0,176.0,235.98,1,1700,2026-05-26,Good,-50.7
102,3402,漢科,其他電子類,154.0,sys2,5.44,151.5,128.5,143.12,1,1589,2026-05-26,Good,7.1
103,6831,邁科,電子工業,820.0,sys2,38.74,795.0,458.0,742.53,1,1565,2026-05-26,Good,0.0
104,6411,晶焱,半導體業,100.5,sys2,4.23,99.8,76.5,92.05,2,1525,2026-05-26,Good,0.7
105,8050,廣積,電腦及週邊設備業,60.1,sys2,1.88,56.6,41.15,56.34,5,1488,2026-05-26,Good,-13.6
106,7712,博盛半導體,半導體業,184.0,sys2,10.52,178.0,109.0,162.96,1,1362,2026-05-26,Good,3.5
107,6435,大中,半導體業,279.0,sys2,14.36,257.0,185.0,250.29,1,1273,2026-05-26,Good,11.0
108,4555,氣立,電機機械,56.2,sys2,2.43,54.3,39.0,51.33,4,1217,2026-05-26,Good,-5.6
109,5484,慧友,光電業,51.3,sys2,2.39,49.15,36.5,46.53,4,1040,2026-05-26,Good,16.3
110,6651,全宇昕,半導體業,157.5,sys2,7.41,151.0,95.1,142.68,1,937,2026-05-26,Good,13.4
111,5299,杰力,半導體業,127.5,sys2,4.89,117.5,86.0,117.73,2,873,2026-05-26,Good,2.9
112,1563,巧新,汽車工業,50.6,sys2,1.4,46.6,40.45,47.81,7,865,2026-05-26,Good,-1.0
113,8162,微矽電子-創,半導體業,73.4,sys2,3.34,66.8,47.25,66.72,2,803,2026-05-26,Good,2.3
114,6913,鴻呈,電子零組件業,149.0,sys2,7.0,147.5,123.5,135.0,1,751,2026-05-26,Good,13.7
115,6799,來頡,半導體業,111.0,sys2,4.35,104.0,87.0,102.29,2,737,2026-05-26,Good,0.1
116,2453,凌群,資訊服務業,61.6,sys2,1.54,58.4,52.6,58.53,6,725,2026-05-26,Good,9.0
117,3444,利機,電子通路業,107.0,sys2,5.56,106.5,83.0,95.88,1,708,2026-05-26,Good,9.0
118,3257,虹冠電,半導體業,59.8,sys2,2.1,59.4,51.8,55.6,4,684,2026-05-26,Good,-35.5
119,6552,易華電,半導體業,36.9,sys2,1.74,35.6,27.5,33.42,5,669,2026-05-26,Good,-25.3
120,8110,華東,半導體業,55.1,sys1,3.15,54.3,45.65,48.8,3,14885,2026-05-26,Good,11.6
121,6456,GIS-KY,光電業,82.0,sys1,5.09,81.5,62.9,71.82,1,9539,2026-05-26,Good,-15.2
122,8182,加高,電子零組件業,45.65,sys1,2.79,45.45,32.5,40.06,3,2227,2026-05-26,Good,-2.2
123,3708,上緯投控,綠能環保,131.5,sys1,5.78,130.5,111.5,119.93,1,1296,2026-05-26,Good,-85.7
124,6761,穩得,電子零組件業,230.0,sys1,12.38,223.5,178.0,205.24,1,1236,2026-05-26,Good,-14.7
