rank,stock_id,stock_name,industry_category,close,signal,n_value,breakout_level,exit_level,stop_loss,suggested_units,avg_volume,signal_date,grade,rev_yoy
1,2618,長榮航,航運業,38.7,sys2,0.99,38.45,34.1,36.72,10,58665,2026-06-12,Excellent,18.5
2,2610,華航,航運業,20.4,sys2,0.49,20.15,18.2,19.42,20,58573,2026-06-12,Excellent,20.0
3,2801,彰銀,金融保險,22.6,sys2,0.4,22.5,20.05,21.81,25,36023,2026-06-12,Excellent,23.7
4,1714,和桐,化學工業,15.2,sys2,0.63,14.7,9.3,13.93,15,28790,2026-06-12,Excellent,43.0
5,3090,日電貿,電子工業,256.0,sys2,16.38,253.0,132.0,223.24,1,14499,2026-06-12,Excellent,34.1
6,9945,潤泰新,其他,26.8,sys2,0.71,26.55,22.9,25.38,14,10763,2026-06-12,Excellent,22.0
7,2413,環科,電子工業,61.2,sys2,3.49,61.0,42.1,54.22,2,8680,2026-06-12,Excellent,17.6
8,6196,帆宣,其他電子業,548.0,sys2,27.35,545.0,392.5,493.31,1,2611,2026-06-12,Excellent,17.5
9,5410,國眾,資訊服務業,45.65,sys2,1.43,44.15,36.35,42.78,6,1792,2026-06-12,Excellent,103.0
10,1342,八貫,其他,117.5,sys2,3.75,113.5,90.3,110.01,2,983,2026-06-12,Excellent,31.7
11,4807,日成-KY,貿易百貨,41.0,sys2,2.03,38.85,22.4,36.94,4,652,2026-06-12,Excellent,61.2
12,6465,威潤,通信網路業,60.9,sys2,3.66,60.0,44.0,53.57,2,647,2026-06-12,Excellent,81.7
13,2059,川湖,電子工業,6910.0,sys2,386.95,6875.0,4450.0,6136.09,1,634,2026-06-12,Excellent,38.9
14,2101,南港,橡膠工業,33.35,sys1,1.64,33.25,26.02,30.07,6,2842,2026-06-12,Excellent,438.1
15,2010,春源,鋼鐵工業,24.6,sys1,0.51,24.35,22.95,23.59,19,1710,2026-06-12,Excellent,15.8
16,6691,洋基工程,其他電子業,689.0,sys1,25.72,677.0,590.0,637.55,1,686,2026-06-12,Excellent,112.7
17,2887,台新新光金,金融保險,30.2,sys2,2.39,29.65,13.34,25.41,4,153222,2026-06-12,Good,67.8
18,2892,第一金,金融保險,31.0,sys2,0.61,30.95,27.2,29.77,16,68738,2026-06-12,Good,9.5
19,2834,臺企銀,金融保險,17.3,sys2,0.32,17.25,15.8,16.66,31,41052,2026-06-12,Good,4.8
20,2484,希華,電子工業,66.7,sys2,4.52,65.1,36.35,57.66,2,36996,2026-06-12,Good,-4.6
21,8105,凌巨,光電業,22.45,sys2,1.29,21.95,15.0,19.87,7,18646,2026-06-12,Good,4.8
22,3236,千如,電子零組件業,63.2,sys2,3.96,62.4,37.15,55.28,2,8502,2026-06-12,Good,13.1
23,6173,信昌電,電子零組件業,276.5,sys2,17.3,256.5,153.5,241.9,1,4434,2026-06-12,Good,12.7
24,2915,潤泰全,貿易百貨,51.0,sys2,1.23,49.8,42.5,48.55,8,3562,2026-06-12,Good,-35.2
25,2483,百容,電子工業,38.1,sys2,1.95,36.75,23.1,34.19,5,3515,2026-06-12,Good,13.2
26,2903,遠百,貿易百貨,23.85,sys2,0.4,23.6,21.6,23.05,24,2988,2026-06-12,Good,-2.9
27,4306,炎洲,塑膠工業,16.1,sys2,0.36,16.0,13.1,15.39,28,2768,2026-06-12,Good,15.0
28,3026,禾伸堂,電子零組件業,764.0,sys2,45.81,725.0,323.0,672.39,1,2150,2026-06-12,Good,0.1
29,3152,璟德,通信網路業,221.0,sys2,12.06,213.0,161.5,196.88,1,2037,2026-06-12,Good,-1.0
30,9939,宏全,其他,133.5,sys2,3.38,133.0,120.0,126.75,2,1549,2026-06-12,Good,-4.0
31,1307,三芳,塑膠工業,36.75,sys2,1.08,35.75,30.6,34.6,9,1425,2026-06-12,Good,-1.1
32,6585,鼎基,其他,136.0,sys2,5.34,131.5,89.6,125.32,1,838,2026-06-12,Good,-12.7
33,9917,中保科,其他,122.0,sys2,1.58,120.0,111.0,118.85,6,643,2026-06-12,Good,-1.0
34,3303,岱稜,其他電子類,58.9,sys2,1.71,54.6,47.75,55.48,5,626,2026-06-12,Good,2.9
35,2636,台驊控股,航運業,71.2,sys2,1.21,71.0,64.2,68.78,8,507,2026-06-12,Good,-4.6
36,5880,合庫金,金融保險,24.05,sys1,0.33,24.0,22.6,23.39,30,26738,2026-06-12,Good,-15.4
37,2006,東和鋼鐵,鋼鐵工業,68.5,sys1,1.53,67.9,63.5,65.44,6,2482,2026-06-12,Good,-0.4
38,3703,欣陸,建材營造,22.05,sys1,0.44,22.0,20.05,21.17,22,1708,2026-06-12,Good,0.8
39,5457,宣德,電子零組件業,35.55,sys1,1.57,34.85,28.65,32.41,6,1177,2026-06-12,Good,-2.1
40,8464,億豐,居家生活,348.5,sys1,11.69,342.5,311.0,325.12,1,1154,2026-06-12,Good,9.1
