rank,stock_id,stock_name,industry_category,close,signal,n_value,breakout_level,exit_level,stop_loss,suggested_units,avg_volume,signal_date,grade,rev_yoy
1,1303,南亞,塑膠工業,210.0,sys2,12.84,200.0,101.0,184.32,1,78960,2026-07-14,Excellent,18.1
2,4541,晟田,其他,70.6,sys2,3.65,67.4,46.75,63.3,2,6836,2026-07-14,Excellent,83.9
3,3532,台勝科,半導體業,510.0,sys2,33.74,484.0,304.5,442.51,1,4943,2026-07-14,Excellent,15.8
4,8383,千附,半導體業,84.2,sys2,3.75,77.0,58.3,76.71,2,3050,2026-07-14,Excellent,58.2
5,5488,松普,電子零組件業,17.9,sys2,0.89,17.8,12.05,16.12,11,2798,2026-07-14,Excellent,20.1
6,3685,元創精密,電機機械,36.85,sys2,1.87,33.5,26.85,33.11,5,718,2026-07-14,Excellent,90.4
7,3702,大聯大,電子通路業,119.5,sys1,7.39,117.0,103.5,104.72,1,13132,2026-07-14,Excellent,28.6
8,6829,千附精密,半導體業,256.5,sys1,16.14,242.0,202.5,224.22,1,1806,2026-07-14,Excellent,107.1
9,6533,晶心科,半導體業,225.0,sys1,10.18,212.0,189.0,204.64,1,508,2026-07-14,Excellent,39.5
10,5483,中美晶,半導體業,253.0,sys2,13.13,231.5,151.5,226.74,1,33538,2026-07-14,Good,9.2
11,2634,漢翔,航運業,67.1,sys2,2.73,64.5,46.55,61.64,3,32299,2026-07-14,Good,-7.0
12,5876,上海商銀,金融保險,44.7,sys2,0.83,44.4,41.2,43.04,12,13335,2026-07-14,Good,-3.2
13,8033,雷虎,其他,264.0,sys2,12.17,249.5,124.0,239.65,1,11237,2026-07-14,Good,5.3
14,1810,和成,玻璃陶瓷,28.8,sys2,1.35,26.5,19.4,26.1,7,11154,2026-07-14,Good,-12.0
15,8039,台虹,電子工業,185.5,sys2,10.74,170.5,135.5,164.03,1,10097,2026-07-14,Good,10.5
16,2630,亞航,航運業,62.3,sys2,2.73,59.6,38.6,56.84,3,9523,2026-07-14,Good,-15.2
17,6488,環球晶,半導體業,1515.0,sys2,90.04,1485.0,850.0,1334.92,1,7461,2026-07-14,Good,0.1
18,1709,和益,化學工業,28.05,sys2,0.92,26.8,20.65,26.21,10,4129,2026-07-14,Good,2.2
19,2466,冠西電,光電業,105.0,sys2,4.66,104.0,46.35,95.69,2,2353,2026-07-14,Good,-47.1
20,6907,雅特力-KY,半導體業,211.5,sys2,13.53,201.5,131.0,184.45,1,2284,2026-07-14,Good,0.0
21,9921,巨大,運動休閒,81.3,sys2,2.92,80.0,72.7,75.46,3,1892,2026-07-14,Good,-17.0
22,6538,倉和,電子零組件業,156.0,sys2,10.1,150.5,94.8,135.81,1,1476,2026-07-14,Good,-19.4
23,2434,統懋,半導體業,75.1,sys2,3.88,68.3,32.45,67.35,2,1150,2026-07-14,Good,-4.0
24,6241,易通展,通信網路業,17.7,sys2,0.94,17.3,13.2,15.82,10,659,2026-07-14,Good,-2.9
25,4556,旭然,其他,120.5,sys2,6.68,111.0,66.1,107.15,1,657,2026-07-14,Good,3.3
26,6505,台塑化,油電燃氣業,66.2,sys1,4.76,64.4,53.3,56.69,2,16071,2026-07-14,Good,7.8
27,8415,大國鋼,鋼鐵工業,35.8,sys1,0.59,35.75,33.55,34.63,17,704,2026-07-14,Good,13.9
28,6609,瀧澤科,電機機械,45.95,sys1,2.14,43.75,38.65,41.66,4,552,2026-07-14,Good,-11.9
29,4564,元翎,電機機械,21.6,sys2,1.01,21.0,15.3,19.58,9,3779,2026-07-14,Normal,-49.6
30,6748,亞果生醫,生技醫療業,257.0,sys2,17.35,227.0,114.0,222.3,1,1433,2026-07-14,Normal,0.0
31,4513,福裕,電機機械,20.35,sys2,0.86,18.5,15.4,18.64,11,1217,2026-07-14,Normal,-0.3
32,2071,震南鐵,鋼鐵工業,39.0,sys2,1.96,36.0,20.4,35.09,5,748,2026-07-14,Normal,0.0
