rank,stock_id,stock_name,industry_category,close,signal,n_value,breakout_level,exit_level,stop_loss,suggested_units,avg_volume,signal_date,grade,rev_yoy
1,2301,光寶科,電子工業,224.0,sys2,9.91,214.5,153.0,204.18,1,38979,2026-05-11,Excellent,23.4
2,6282,康舒,電子零組件業,55.4,sys2,2.99,55.0,45.0,49.42,3,33944,2026-05-11,Excellent,17.3
3,3702,大聯大,電子通路業,114.0,sys2,4.12,113.5,90.8,105.76,2,17534,2026-05-11,Excellent,28.6
4,2542,興富發,建材營造,41.65,sys2,0.94,41.0,33.7,39.78,10,12597,2026-05-11,Excellent,1537.7
5,4931,新盛力,電腦及週邊設備業,187.0,sys2,10.12,179.0,133.5,166.76,1,12481,2026-05-11,Excellent,36.1
6,2376,技嘉,電子工業,324.5,sys2,11.26,323.5,251.5,301.97,1,12368,2026-05-11,Excellent,74.8
7,2451,創見,半導體業,343.5,sys2,19.56,335.0,237.0,304.38,1,11503,2026-05-11,Excellent,594.4
8,2049,上銀,電機機械,351.0,sys2,15.86,335.0,239.5,319.28,1,10696,2026-05-11,Excellent,17.4
9,8299,群聯,半導體業,2670.0,sys2,156.67,2500.0,1555.0,2356.66,1,10110,2026-05-11,Excellent,221.5
10,3036,文曄,電子工業,264.5,sys2,10.71,257.0,197.0,243.09,1,9316,2026-05-11,Excellent,118.9
11,4973,廣穎,半導體業,109.5,sys2,6.49,105.0,73.15,96.51,1,7917,2026-05-11,Excellent,98.8
12,3016,嘉晶,半導體業,128.5,sys2,6.2,121.0,54.4,116.11,1,6872,2026-05-11,Excellent,20.3
13,4576,大銀微系統,電機機械,250.5,sys2,15.14,249.5,155.0,220.21,1,5961,2026-05-11,Excellent,49.5
14,3048,益登,電子通路業,45.0,sys2,1.98,43.85,35.6,41.04,5,5958,2026-05-11,Excellent,26.7
15,5289,宜鼎,電腦及週邊設備業,1760.0,sys2,104.36,1690.0,980.0,1551.28,1,5246,2026-05-11,Excellent,484.8
16,2347,聯強,電子工業,86.4,sys2,2.38,85.5,79.1,81.65,4,5161,2026-05-11,Excellent,64.7
17,2357,華碩,電子工業,686.0,sys2,18.78,670.0,565.0,648.45,1,5051,2026-05-11,Excellent,33.8
18,8210,勤誠,電腦及週邊設備業,1555.0,sys2,76.19,1450.0,875.0,1402.62,1,3970,2026-05-11,Excellent,44.7
19,1560,中砂,電機機械,629.0,sys2,29.29,617.0,501.0,570.42,1,2970,2026-05-11,Excellent,31.1
20,3430,奇鈦科,化學工業,168.0,sys2,8.65,161.5,70.8,150.69,1,2728,2026-05-11,Excellent,74.2
21,6166,凌華,電子工業,92.7,sys2,3.98,88.7,60.8,84.74,2,2725,2026-05-11,Excellent,28.8
