rank,stock_id,stock_name,industry_category,close,signal,n_value,breakout_level,exit_level,stop_loss,suggested_units,avg_volume,signal_date,grade,rev_yoy
1,3481,群創,電子工業,37.5,sys2,1.93,35.5,22.95,33.63,5,446505,2026-05-13,Excellent,33.1
2,2356,英業達,電子工業,52.8,sys2,1.8,51.0,44.0,49.21,5,35369,2026-05-13,Excellent,47.1
3,2481,強茂,半導體業,121.0,sys2,6.48,119.5,96.0,108.04,1,30620,2026-05-13,Excellent,19.1
4,2542,興富發,建材營造,42.7,sys2,0.97,41.75,33.7,40.75,10,13906,2026-05-13,Excellent,1537.7
5,3036,文曄,電子工業,284.0,sys2,12.33,283.0,197.0,259.34,1,12195,2026-05-13,Excellent,118.9
6,2316,楠梓電,電子工業,142.5,sys2,7.19,135.5,109.0,128.12,1,7941,2026-05-13,Excellent,16.5
7,3305,昇貿,其他電子業,130.5,sys2,6.49,128.5,101.5,117.53,1,6714,2026-05-13,Excellent,72.7
8,3044,健鼎,電子工業,529.0,sys2,24.45,513.0,378.0,480.11,1,6656,2026-05-13,Excellent,24.4
9,8042,金山電,電子零組件業,106.0,sys2,5.0,97.7,53.4,96.0,2,6097,2026-05-13,Excellent,20.5
10,3587,閎康,其他電子類,396.0,sys2,21.94,385.5,302.0,352.12,1,4630,2026-05-13,Excellent,21.3
11,8926,台汽電,油電燃氣業,56.7,sys2,1.52,52.5,43.5,53.67,6,3544,2026-05-13,Excellent,594.0
12,6166,凌華,電子工業,111.5,sys2,4.51,101.5,67.0,102.48,2,3160,2026-05-13,Excellent,28.8
13,3055,蔚華科,電子工業,113.5,sys2,5.76,110.0,61.0,101.98,1,2981,2026-05-13,Excellent,19.3
14,5284,jpp-KY,其他,394.0,sys2,21.72,389.0,302.5,350.57,1,2652,2026-05-13,Excellent,47.5
15,6446,藥華藥,生技醫療業,782.0,sys2,27.65,766.0,578.0,726.7,1,2351,2026-05-13,Excellent,64.4
16,6217,中探針,電子零組件業,341.0,sys2,20.45,312.0,210.0,300.11,1,2318,2026-05-13,Excellent,15.4
17,3088,艾訊,電腦及週邊設備業,133.5,sys2,4.53,132.0,91.5,124.44,2,2273,2026-05-13,Excellent,30.5
18,6658,聯策,電子工業,213.0,sys2,8.79,194.0,78.0,195.41,1,2120,2026-05-13,Excellent,60.9
19,5228,鈺鎧,電子零組件業,49.15,sys2,2.74,45.85,29.0,43.67,3,1565,2026-05-13,Excellent,82.1
20,6223,旺矽,半導體業,5720.0,sys2,296.34,5480.0,4520.0,5127.32,1,1554,2026-05-13,Excellent,38.6
21,4760,勤凱,其他電子類,308.5,sys2,18.38,307.0,216.5,271.74,1,1509,2026-05-13,Excellent,72.3
22,6259,百徽,電子零組件業,26.25,sys2,1.41,25.45,18.85,23.43,7,955,2026-05-13,Excellent,37.1
23,6419,京晨科,光電業,165.5,sys2,9.55,161.0,121.5,146.41,1,721,2026-05-13,Excellent,174.2
24,6579,研揚,電腦及週邊設備業,150.5,sys2,4.74,142.5,114.5,141.02,2,508,2026-05-13,Excellent,16.2
25,5351,鈺創,半導體業,87.0,sys1,5.52,86.9,64.3,75.96,1,27282,2026-05-13,Excellent,399.6
26,3360,尚立,電子通路業,16.85,sys1,0.62,16.0,13.1,15.61,16,1016,2026-05-13,Excellent,30.4
27,5278,尚凡*,數位雲端類,24.75,sys1,0.86,24.35,22.55,23.02,11,661,2026-05-13,Excellent,19.7
28,6116,彩晶,光電業,11.25,sys2,0.49,10.65,8.12,10.28,20,58755,2026-05-13,Good,10.1
29,2492,華新科,電子工業,200.0,sys2,10.89,188.5,124.0,178.23,1,20313,2026-05-13,Good,11.1
30,8069,元太,光電業,215.0,sys2,8.59,195.5,135.0,197.82,1,13374,2026-05-13,Good,1.3
31,6173,信昌電,電子零組件業,159.0,sys2,7.39,147.0,68.6,144.22,1,13349,2026-05-13,Good,12.7
32,8027,鈦昇,電機機械,250.0,sys2,13.68,242.5,135.5,222.64,1,12525,2026-05-13,Good,-9.6
33,1721,三晃,化學工業,34.75,sys2,2.1,34.45,18.65,30.55,4,8518,2026-05-13,Good,-22.9
34,3236,千如,電子零組件業,38.85,sys2,2.22,37.9,28.0,34.42,4,5692,2026-05-13,Good,13.1
35,3357,臺慶科,電子零組件業,213.0,sys2,11.8,201.5,159.0,189.4,1,4847,2026-05-13,Good,12.1
36,4966,譜瑞-KY,半導體業,809.0,sys2,33.43,787.0,521.0,742.13,1,4163,2026-05-13,Good,3.4
37,3498,陽程,其他電子類,123.5,sys2,6.68,112.5,76.1,110.13,1,4021,2026-05-13,Good,156.9
38,8105,凌巨,光電業,16.2,sys2,0.59,14.8,12.75,15.02,16,3970,2026-05-13,Good,4.8
39,3583,辛耘,半導體業,966.0,sys2,55.18,952.0,670.0,855.63,1,3103,2026-05-13,Good,6.1
40,2302,麗正,半導體業,26.0,sys2,1.08,23.65,17.15,23.84,9,2685,2026-05-13,Good,5.1
41,6727,亞泰金屬,電子零組件業,535.0,sys2,35.5,518.0,365.5,464.0,1,2270,2026-05-13,Good,30.6
42,3141,晶宏,半導體業,63.8,sys2,3.13,63.0,42.25,57.53,3,2080,2026-05-13,Good,13.8
43,6831,邁科,電子工業,688.0,sys2,37.18,650.0,418.0,613.64,1,1968,2026-05-13,Good,0.0
44,8114,振樺電,電子工業,247.0,sys2,9.44,239.5,165.0,228.12,1,1534,2026-05-13,Good,-50.7
45,6449,鈺邦,電子工業,218.0,sys2,10.64,198.5,153.0,196.72,1,1507,2026-05-13,Good,15.0
46,7769,鴻勁,半導體業,7440.0,sys2,309.77,7000.0,4090.0,6820.45,1,1491,2026-05-13,Good,0.0
47,6208,日揚,半導體業,95.1,sys2,4.55,92.0,62.4,85.99,2,1392,2026-05-13,Good,-18.4
48,3032,偉訓,電子工業,82.5,sys2,3.2,81.2,60.4,76.11,3,1348,2026-05-13,Good,0.0
49,8390,金益鼎,綠能環保類,114.0,sys2,3.94,113.0,82.2,106.11,2,1140,2026-05-13,Good,35.1
50,6719,力智,半導體業,202.5,sys2,6.68,196.0,159.0,189.15,1,849,2026-05-13,Good,-10.3
51,3219,倚強科,其他電子類,86.8,sys2,4.2,83.0,60.8,78.41,2,759,2026-05-13,Good,4.8
52,4912,聯德控股-KY,電子工業,104.5,sys2,4.15,103.5,79.0,96.2,2,730,2026-05-13,Good,8.9
53,6263,普萊德,通信網路業,188.5,sys2,5.83,184.5,128.5,176.83,1,509,2026-05-13,Good,-1.9
54,1216,統一,食品工業,75.2,sys1,1.28,74.7,68.5,72.63,7,14438,2026-05-13,Good,2.6
55,2352,佳世達,電子工業,26.25,sys1,0.72,26.2,23.8,24.81,13,5997,2026-05-13,Good,10.3
56,9921,巨大,運動休閒,75.7,sys1,2.49,74.2,65.1,70.73,4,2150,2026-05-13,Good,-17.0
57,9914,美利達,運動休閒,62.9,sys1,2.12,62.7,55.5,58.66,4,1568,2026-05-13,Good,-16.9
58,5381,光譜,電子零組件業,26.8,sys1,1.18,25.9,22.65,24.43,8,976,2026-05-13,Good,-33.1
59,2399,映泰,電子工業,48.15,sys2,2.79,47.0,33.0,42.57,3,26045,2026-05-13,Normal,-21.7
60,3024,憶聲,光電業,15.4,sys2,0.58,15.2,10.0,14.25,17,5009,2026-05-13,Normal,-58.1
61,6218,豪勉,通信網路業,45.1,sys2,2.59,42.8,30.25,39.92,3,3360,2026-05-13,Normal,-16.1
62,3149,正達,光電業,55.7,sys1,3.1,53.7,43.25,49.5,3,11605,2026-05-13,Normal,-25.1
63,6443,元晶,電子工業,42.15,sys1,2.3,41.7,34.0,37.56,4,10638,2026-05-13,Normal,-63.7
