rank,stock_id,stock_name,industry_category,close,signal,n_value,breakout_level,exit_level,stop_loss,suggested_units,avg_volume,signal_date,grade,rev_yoy
1,2301,光寶科,電腦及週邊設備業,296.0,sys2,18.7,287.0,176.5,258.59,1,38093,2026-08-25,Excellent,23.4
2,2606,裕民,航運業,78.0,sys2,2.34,76.0,59.9,73.32,4,7999,2026-08-25,Excellent,17.7
3,4416,三圓,建材營造,15.25,sys2,0.68,15.1,9.98,13.89,14,990,2026-08-25,Excellent,7266.9
4,2486,一詮,光電業,258.0,sys1,19.36,257.0,222.0,219.28,1,9195,2026-08-25,Excellent,21.2
5,6290,良維,電子零組件業,239.0,sys1,14.61,232.5,204.0,209.79,1,3740,2026-08-25,Excellent,16.5
6,6588,東典光電,通信網路業,111.5,sys1,7.76,110.0,85.6,95.98,1,3039,2026-08-25,Excellent,146.2
7,8103,瀚荃,電子工業,103.5,sys1,5.38,102.0,78.5,92.73,1,2352,2026-08-25,Excellent,25.8
8,8227,巨有科技,半導體業,165.0,sys1,10.39,163.5,144.5,144.22,1,651,2026-08-25,Excellent,54.1
9,3234,光環,通信網路業,182.5,sys2,11.56,166.0,83.4,159.39,1,3671,2026-08-25,Good,-9.2
10,6472,保瑞,化學生技醫療,470.0,sys2,19.13,462.0,367.5,431.74,1,1141,2026-08-25,Good,4.2
11,7711,永擎,電子工業,515.0,sys2,24.93,506.0,270.5,465.14,1,1079,2026-08-25,Good,0.0
12,2612,中航,航運業,63.8,sys2,1.91,62.4,49.5,59.99,5,1050,2026-08-25,Good,6.4
13,2221,大甲,其他,67.3,sys2,3.17,63.3,42.1,60.95,3,562,2026-08-25,Good,-3.6
14,2426,鼎元,光電業,90.8,sys1,6.2,90.4,64.7,78.41,1,21293,2026-08-25,Good,-14.1
15,6226,光鼎,光電業,25.6,sys1,1.77,24.5,18.7,22.07,5,21245,2026-08-25,Good,-0.8
16,2489,瑞軒,光電業,40.55,sys1,2.53,39.2,30.2,35.5,3,18175,2026-08-25,Good,11.2
17,4939,亞電,電子零組件業,71.7,sys1,5.09,69.7,59.1,61.53,1,14306,2026-08-25,Good,-1.9
18,3045,台灣大,通信網路業,115.5,sys1,1.88,115.0,107.5,111.74,5,12391,2026-08-25,Good,5.8
19,3049,精金,電子工業,13.5,sys1,0.63,12.7,10.45,12.23,15,5666,2026-08-25,Good,-45.7
20,9941,裕融,其他,86.8,sys1,1.53,86.4,83.4,83.75,6,1075,2026-08-25,Good,-7.1
21,2491,吉祥全,光電業,42.55,sys1,2.61,40.3,32.8,37.32,3,856,2026-08-25,Good,-12.9
22,6224,聚鼎,電子工業,79.9,sys1,4.3,77.8,57.7,71.3,2,823,2026-08-25,Good,1.9
23,2881,富邦金,金融保險,141.5,sys2,4.48,141.0,120.5,132.54,2,20741,2026-08-25,Normal,-57.4
24,5321,美而快,數位雲端類,81.0,sys2,4.59,78.5,51.1,71.82,2,583,2026-08-25,Normal,-23.7
25,2882,國泰金,金融保險,103.0,sys1,3.15,102.5,97.0,96.7,3,20858,2026-08-25,Normal,-37.9
26,6218,豪勉,通信網路業,40.5,sys1,2.05,39.65,35.4,36.39,4,734,2026-08-25,Normal,-16.1
