rank,stock_id,stock_name,industry_category,close,signal,n_value,breakout_level,exit_level,stop_loss,suggested_units,avg_volume,signal_date,grade,rev_yoy
1,1303,南亞,塑膠工業,197.0,sys2,10.14,183.0,93.1,176.72,1,69722,2026-07-02,Excellent,18.1
2,2481,強茂,半導體業,213.5,sys2,13.55,204.0,132.0,186.39,1,30329,2026-07-02,Excellent,19.1
3,1444,力麗,紡織纖維,10.0,sys2,0.38,9.8,6.32,9.24,26,6709,2026-07-02,Excellent,32.5
4,1447,力鵬,紡織纖維,9.09,sys2,0.34,8.27,5.93,8.4,29,4729,2026-07-02,Excellent,35.6
5,8042,金山電,電子零組件業,206.5,sys2,13.36,206.0,125.5,179.77,1,4327,2026-07-02,Excellent,20.5
6,2345,智邦,通信網路業,2750.0,sys2,159.08,2720.0,2170.0,2431.83,1,3507,2026-07-02,Excellent,44.4
7,3055,蔚華科,電子工業,140.0,sys2,7.91,127.5,78.3,124.17,1,2443,2026-07-02,Excellent,19.3
8,5536,聖暉*,其他電子類,1430.0,sys2,80.94,1395.0,999.0,1268.12,1,1176,2026-07-02,Excellent,60.1
9,6223,旺矽,半導體業,7255.0,sys2,445.78,7250.0,5190.0,6363.45,1,1115,2026-07-02,Excellent,38.6
10,2059,川湖,電子工業,7880.0,sys2,423.5,7875.0,4945.0,7032.99,1,725,2026-07-02,Excellent,38.9
11,2236,百達-KY,汽車工業,167.5,sys2,6.51,161.0,126.0,154.47,1,540,2026-07-02,Excellent,66.1
12,2476,鉅祥,電子工業,134.0,sys1,6.95,133.0,119.0,120.1,1,4706,2026-07-02,Excellent,42.0
13,3594,磐儀,電腦及週邊設備業,56.7,sys1,2.68,56.3,45.5,51.33,3,909,2026-07-02,Excellent,60.3
14,6182,合晶,半導體業,148.5,sys2,8.87,135.0,71.7,130.77,1,54257,2026-07-02,Good,8.4
15,2484,希華,電子工業,87.7,sys2,5.4,79.8,47.0,76.89,1,46723,2026-07-02,Good,-4.6
16,5328,華容,電子零組件業,81.9,sys2,4.55,78.2,35.0,72.8,2,43341,2026-07-02,Good,8.3
17,3711,日月光投控,半導體業,727.0,sys2,38.09,718.0,520.0,650.82,1,26136,2026-07-02,Good,14.6
18,5483,中美晶,半導體業,201.0,sys2,11.37,198.0,137.5,178.27,1,23910,2026-07-02,Good,9.2
19,1708,東鹼,化學生技醫療,57.0,sys2,2.4,55.9,39.6,52.19,4,15071,2026-07-02,Good,5.4
20,8261,富鼎,半導體業,327.0,sys2,18.3,297.5,150.0,290.4,1,12798,2026-07-02,Good,10.9
21,2483,百容,電子工業,61.1,sys2,3.21,58.5,25.45,54.67,3,9619,2026-07-02,Good,13.2
22,2302,麗正,半導體業,55.4,sys2,3.29,54.6,30.0,48.82,3,8957,2026-07-02,Good,5.1
23,8071,能率網通,電子零組件業,33.8,sys2,1.92,33.2,19.15,29.96,5,6773,2026-07-02,Good,3.5
24,6226,光鼎,光電業,26.65,sys2,1.11,24.25,11.45,24.42,8,6279,2026-07-02,Good,-0.8
25,1210,大成,食品工業,57.6,sys2,2.1,56.0,31.73,53.39,4,5099,2026-07-02,Good,5.0
26,6156,松上,電子零組件業,32.0,sys2,1.53,31.65,17.85,28.95,6,4812,2026-07-02,Good,1.6
27,6488,環球晶,半導體業,1205.0,sys2,74.85,1170.0,730.0,1055.31,1,4288,2026-07-02,Good,0.1
28,1515,力山,電機機械,38.95,sys2,1.52,35.45,21.9,35.91,6,3270,2026-07-02,Good,-29.0
29,3230,錦明,光電業,51.5,sys2,2.23,48.0,27.9,47.05,4,2203,2026-07-02,Good,8.5
30,3346,麗清,汽車工業,29.3,sys2,1.41,28.3,22.0,26.48,7,1947,2026-07-02,Good,-11.4
31,2243,宏旭-KY,汽車工業,62.7,sys2,3.75,62.5,25.25,55.21,2,1816,2026-07-02,Good,52.5
32,2466,冠西電,光電業,78.4,sys2,3.58,71.3,40.15,71.25,2,1417,2026-07-02,Good,-47.1
33,6831,邁科,電子工業,956.0,sys2,58.09,955.0,670.0,839.83,1,1370,2026-07-02,Good,0.0
34,6435,大中,半導體業,392.5,sys2,23.51,388.5,246.0,345.47,1,1358,2026-07-02,Good,11.0
35,6164,華興,光電業,15.85,sys2,0.69,14.6,11.95,14.47,14,1294,2026-07-02,Good,6.8
36,8464,億豐,居家生活,380.5,sys2,13.36,379.5,312.0,353.78,1,948,2026-07-02,Good,9.1
37,2434,統懋,半導體業,52.5,sys2,2.81,47.75,32.1,46.88,3,588,2026-07-02,Good,-4.0
38,5904,寶雅,居家生活類,699.0,sys2,23.38,689.0,560.0,652.24,1,558,2026-07-02,Good,20.6
39,3605,宏致,電子零組件業,90.1,sys1,4.22,85.6,71.8,81.65,2,4690,2026-07-02,Good,3.4
40,6190,萬泰科,通信網路業,85.9,sys1,3.93,85.8,75.7,78.03,2,4473,2026-07-02,Good,11.9
41,3289,宜特,其他電子類,190.5,sys1,10.84,184.0,155.0,168.82,1,3526,2026-07-02,Good,-11.1
42,3661,世芯-KY,半導體業,4895.0,sys1,284.27,4685.0,3870.0,4326.47,1,1859,2026-07-02,Good,-46.6
43,1466,聚隆,紡織纖維,17.85,sys1,0.68,16.25,13.8,16.48,14,668,2026-07-02,Good,-16.0
44,2493,揚博,電子工業,324.5,sys2,18.09,321.5,149.5,288.33,1,5408,2026-07-02,Normal,-6.2
45,7853,政美應用,半導體業,390.5,sys1,28.56,389.5,316.0,333.37,1,678,2026-07-02,Normal,0.0
