rank,stock_id,stock_name,industry_category,close,signal,n_value,breakout_level,exit_level,stop_loss,suggested_units,avg_volume,signal_date,grade,rev_yoy
1,1815,富喬,電子零組件業,129.0,sys2,7.09,128.0,73.5,114.82,1,56300,2026-09-01,Excellent,33.0
2,2455,全新,通信網路業,524.0,sys2,29.5,477.0,347.5,464.99,1,12651,2026-09-01,Excellent,16.6
3,3706,神達,電子工業,95.7,sys2,2.6,94.2,88.7,90.5,3,11319,2026-09-01,Excellent,43.2
4,8103,瀚荃,電子工業,126.5,sys2,6.39,119.0,73.0,113.72,1,4446,2026-09-01,Excellent,25.8
5,2395,研華,電子工業,711.0,sys2,29.98,709.0,564.0,651.04,1,4202,2026-09-01,Excellent,21.8
6,3324,雙鴻,其他電子類,1375.0,sys2,64.87,1250.0,939.0,1245.26,1,3835,2026-09-01,Excellent,91.7
7,5291,邑昇,電子零組件業,72.4,sys2,3.64,72.0,46.65,65.11,2,1318,2026-09-01,Excellent,41.6
8,1326,台化,塑膠工業,74.3,sys1,3.67,68.3,56.1,66.97,2,30525,2026-09-01,Excellent,21.6
9,3105,穩懋,半導體業,492.0,sys1,32.05,471.0,349.5,427.9,1,28096,2026-09-01,Excellent,34.2
10,2890,永豐金,金融保險,41.5,sys1,1.03,41.1,38.85,39.44,9,23396,2026-09-01,Excellent,50.7
11,2449,京元電子,半導體業,279.0,sys1,16.96,272.0,225.0,245.09,1,21912,2026-09-01,Excellent,36.1
12,1714,和桐,化學工業,18.55,sys1,0.9,17.55,15.95,16.74,11,18598,2026-09-01,Excellent,43.0
13,2382,廣達,電子工業,342.0,sys1,11.71,339.0,317.5,318.58,1,17724,2026-09-01,Excellent,88.4
14,2486,一詮,光電業,276.0,sys1,17.17,267.5,224.5,241.66,1,8694,2026-09-01,Excellent,21.2
15,3715,定穎投控,電子工業,132.5,sys1,7.63,129.0,104.0,117.24,1,5875,2026-09-01,Excellent,41.9
16,4991,環宇-KY,半導體業,544.0,sys1,40.62,543.0,418.5,462.76,1,5001,2026-09-01,Excellent,40.0
17,6290,良維,電子零組件業,259.5,sys1,14.42,259.0,204.0,230.66,1,4351,2026-09-01,Excellent,16.5
18,1310,台苯,塑膠工業,8.85,sys1,0.39,8.78,7.96,8.07,25,4239,2026-09-01,Excellent,22.8
19,2897,王道銀行,金融保險,10.6,sys1,0.14,10.45,10.05,10.31,69,3653,2026-09-01,Excellent,38.2
20,3339,泰谷,光電業,47.4,sys1,2.72,47.3,36.95,41.97,3,2853,2026-09-01,Excellent,54.1
21,6217,中探針,電子零組件業,189.5,sys1,15.5,184.5,141.0,158.51,1,2653,2026-09-01,Excellent,15.4
22,6830,汎銓,其他電子業,572.0,sys1,35.77,544.0,405.5,500.45,1,2480,2026-09-01,Excellent,22.9
23,2402,毅嘉,電子工業,62.2,sys1,2.43,61.0,51.1,57.35,4,1872,2026-09-01,Excellent,15.2
24,4949,有成精密,電子工業,81.7,sys1,4.05,78.2,68.4,73.6,2,803,2026-09-01,Excellent,42.2
25,1773,勝一,化學工業,171.5,sys1,5.68,166.0,152.5,160.15,1,553,2026-09-01,Excellent,17.1
26,6510,精測,半導體業,3125.0,sys1,201.09,3100.0,2570.0,2722.83,1,500,2026-09-01,Excellent,30.2
27,2887,台新新光金,金融保險,40.3,sys2,1.24,38.8,34.5,37.82,8,58590,2026-09-01,Good,67.8
28,2884,玉山金,金融保險,39.9,sys2,0.9,39.75,36.3,38.1,11,38662,2026-09-01,Good,10.2
29,2426,鼎元,光電業,107.5,sys2,6.98,102.0,54.7,93.53,1,38644,2026-09-01,Good,-14.1
30,8111,立碁,光電業,75.4,sys2,4.16,69.0,54.2,67.08,2,8382,2026-09-01,Good,-8.5
31,3234,光環,通信網路業,200.0,sys2,11.69,186.0,103.0,176.61,1,4186,2026-09-01,Good,-9.2
32,4908,前鼎,通信網路業,229.5,sys2,14.32,221.0,140.0,200.85,1,3594,2026-09-01,Good,6.0
33,2201,裕隆,汽車工業,31.5,sys2,0.75,29.9,27.0,30.01,13,3429,2026-09-01,Good,-6.6
34,6538,倉和,電子零組件業,226.0,sys2,14.46,222.5,136.5,197.07,1,2899,2026-09-01,Good,-19.4
35,4971,IET-KY,半導體業,660.0,sys2,43.82,612.0,416.5,572.35,1,2367,2026-09-01,Good,16.0
36,6669,緯穎,電子工業,7800.0,sys2,345.65,7360.0,5800.0,7108.71,1,1589,2026-09-01,Good,13.9
37,3141,晶宏,半導體業,90.5,sys2,4.24,85.1,67.8,82.02,2,1537,2026-09-01,Good,13.8
38,6727,亞泰金屬,電子零組件業,576.0,sys2,36.2,563.0,334.5,503.61,1,1530,2026-09-01,Good,30.6
39,7711,永擎,電子工業,575.0,sys2,27.31,535.0,290.5,520.39,1,1433,2026-09-01,Good,0.0
40,3693,營邦,電腦及週邊設備業,624.0,sys2,32.43,612.0,473.0,559.13,1,1112,2026-09-01,Good,-24.8
41,6933,AMAX-KY,電子工業,314.5,sys2,13.72,286.0,151.5,287.05,1,910,2026-09-01,Good,-13.7
42,6532,瑞耘,半導體業,98.6,sys2,4.32,96.2,68.8,89.96,2,711,2026-09-01,Good,-4.1
43,2723,美食-KY,觀光餐旅,82.8,sys2,4.32,82.3,60.7,74.17,2,685,2026-09-01,Good,-20.7
44,7792,安葆,其他電子類,314.0,sys2,14.58,313.0,195.0,284.84,1,636,2026-09-01,Good,0.0
45,2303,聯電,半導體業,132.5,sys1,8.07,130.5,112.0,116.36,1,152511,2026-09-01,Good,4.9
46,2834,臺企銀,金融保險,17.1,sys1,0.29,17.05,16.25,16.52,34,66894,2026-09-01,Good,4.8
47,4958,臻鼎-KY,電子零組件業,535.0,sys1,34.42,522.0,421.5,466.15,1,36116,2026-09-01,Good,7.2
48,1301,台塑,塑膠工業,67.8,sys1,2.92,66.2,55.9,61.96,3,30679,2026-09-01,Good,1.5
49,6505,台塑化,油電燃氣業,76.7,sys1,4.32,76.5,68.6,68.06,2,21446,2026-09-01,Good,7.8
50,1717,長興,化學工業,84.7,sys1,4.07,84.5,68.8,76.57,2,19296,2026-09-01,Good,5.4
51,6173,信昌電,電子零組件業,261.5,sys1,19.77,259.5,189.5,221.96,1,16642,2026-09-01,Good,12.7
52,4906,正文,通信網路業,38.2,sys1,1.93,37.95,33.15,34.34,5,6117,2026-09-01,Good,-39.8
53,6271,同欣電,半導體業,231.0,sys1,11.78,221.0,189.5,207.45,1,5388,2026-09-01,Good,-4.6
54,2474,可成,其他電子業,213.5,sys1,4.88,209.0,200.5,203.74,2,3239,2026-09-01,Good,-24.8
55,1309,台達化,塑膠工業,13.85,sys1,0.59,13.75,12.6,12.67,16,1924,2026-09-01,Good,-8.4
56,6530,創威,通信網路業,96.4,sys1,5.52,92.0,78.1,85.36,1,1598,2026-09-01,Good,10.6
57,6190,萬泰科,通信網路業,71.6,sys1,2.95,71.4,64.0,65.7,3,1479,2026-09-01,Good,11.9
58,6789,采鈺,半導體業,490.0,sys1,24.14,478.5,402.5,441.72,1,1437,2026-09-01,Good,6.2
59,3680,家登,半導體業,542.0,sys1,26.61,516.0,448.5,488.78,1,1131,2026-09-01,Good,-23.4
60,1104,環泥,水泥工業,27.1,sys1,0.38,26.95,26.25,26.34,26,1117,2026-09-01,Good,-17.3
61,2434,統懋,半導體業,68.2,sys1,4.62,62.0,48.0,58.97,2,873,2026-09-01,Good,-4.0
62,2883,凱基金,金融保險,34.95,sys2,0.98,33.85,29.85,32.99,10,44769,2026-09-01,Normal,-49.8
63,2354,鴻準,其他電子業,65.9,sys2,2.12,65.3,55.5,61.65,4,17372,2026-09-01,Normal,-61.1
64,3363,上詮,通信網路業,786.0,sys2,47.81,763.0,528.0,690.38,1,4306,2026-09-01,Normal,-25.7
65,4573,高明鐵,電機機械,622.0,sys2,40.61,602.0,337.0,540.79,1,1319,2026-09-01,Normal,0.0
66,0050,元大台灣50,ETF,108.45,sys1,2.23,107.5,102.4,103.99,4,77208,2026-09-01,Normal,0.0
67,0056,元大高股息,ETF,54.85,sys1,1.07,54.65,51.5,52.71,9,32406,2026-09-01,Normal,0.0
68,0052,富邦科技,ETF,63.05,sys1,1.36,62.8,59.65,60.33,7,16896,2026-09-01,Normal,0.0
69,2855,統一證,金融保險,50.0,sys1,1.53,49.55,45.35,46.95,6,3620,2026-09-01,Normal,-66.2
70,5864,致和證,金融業,36.6,sys1,1.56,36.25,32.35,33.48,6,3368,2026-09-01,Normal,0.0
71,6920,恆勁科技,半導體業,98.3,sys1,6.16,95.7,72.6,85.97,1,887,2026-09-01,Normal,0.0
