rank,stock_id,stock_name,industry_category,close,signal,n_value,breakout_level,exit_level,stop_loss,suggested_units,avg_volume,signal_date,grade,rev_yoy
1,6147,頎邦,半導體業,163.0,sys2,10.01,158.0,69.2,142.97,1,39848,2026-04-30,Excellent,19.3
2,8046,南電,電子零組件業,1005.0,sys2,54.28,977.0,522.0,896.45,1,23259,2026-04-30,Excellent,39.5
3,2486,一詮,電子工業,270.5,sys2,14.81,253.5,132.0,240.87,1,10441,2026-04-30,Excellent,34.9
4,3605,宏致,電子零組件業,87.1,sys2,3.63,84.3,54.5,79.85,2,8156,2026-04-30,Excellent,17.8
5,6197,佳必琪,電子工業,208.0,sys2,10.46,206.5,156.5,187.09,1,5139,2026-04-30,Excellent,30.9
6,4949,有成精密,光電業,105.5,sys2,6.02,102.5,63.3,93.46,1,4684,2026-04-30,Excellent,27.8
7,4908,前鼎,通信網路業,214.0,sys2,12.77,210.0,99.5,188.45,1,4310,2026-04-30,Excellent,66.9
8,6218,豪勉,通信網路業,41.15,sys2,2.31,39.3,24.0,36.53,4,3529,2026-04-30,Excellent,24.5
9,5864,致和證,金融業,28.5,sys2,0.94,27.8,23.05,26.61,10,3096,2026-04-30,Excellent,8548.7
10,3167,大量,電機機械,861.0,sys2,51.21,816.0,368.5,758.59,1,2699,2026-04-30,Excellent,119.6
11,6861,睿生光電,化學生技醫療,328.0,sys2,16.69,300.0,124.5,294.62,1,2109,2026-04-30,Excellent,45.5
12,2465,麗臺,電子工業,74.0,sys2,3.64,73.0,50.5,66.72,2,2016,2026-04-30,Excellent,73.4
13,6683,雍智科技,半導體業,2125.0,sys2,143.62,2005.0,1370.0,1837.76,1,1139,2026-04-30,Excellent,46.7
14,3707,漢磊,半導體業,66.2,sys1,3.82,63.8,54.3,58.56,2,8800,2026-04-30,Excellent,25.0
15,1722,台肥,化學工業,50.7,sys1,1.06,48.7,44.05,48.57,9,5366,2026-04-30,Excellent,23.0
16,3029,零壹,資訊服務業,102.0,sys1,3.26,99.8,92.9,95.48,3,1506,2026-04-30,Excellent,31.5
17,4542,科嶠,電子零組件業,199.0,sys1,12.32,196.0,163.0,174.37,1,1102,2026-04-30,Excellent,96.7
18,8064,東捷,光電業,104.0,sys2,6.48,94.9,62.6,91.04,1,16173,2026-04-30,Good,35.1
19,8027,鈦昇,電機機械,193.5,sys2,12.07,179.0,128.0,169.37,1,13839,2026-04-30,Good,43.4
20,4540,全球傳動,電機機械,68.5,sys2,3.66,66.7,40.7,61.19,2,8164,2026-04-30,Good,85.1
21,6234,高僑,光電業,52.8,sys2,2.46,48.05,27.7,47.89,4,6008,2026-04-30,Good,31.1
22,3016,嘉晶,半導體業,89.7,sys2,4.88,81.6,51.0,79.94,2,4967,2026-04-30,Good,18.8
23,1597,直得,電機機械,143.5,sys2,7.81,133.5,84.1,127.87,1,4649,2026-04-30,Good,39.9
24,4576,大銀微系統,電機機械,222.0,sys2,12.33,215.0,129.0,197.34,1,4464,2026-04-30,Good,69.8
25,3680,家登,半導體業,537.0,sys2,28.45,519.0,372.5,480.1,1,3963,2026-04-30,Good,62.7
