rank,stock_id,stock_name,industry_category,close,signal,n_value,breakout_level,exit_level,stop_loss,suggested_units,avg_volume,signal_date,grade,rev_yoy
1,8043,蜜望實,電子零組件業,159.5,sys2,10.56,159.0,82.0,138.39,1,20936,2026-06-05,Excellent,170.5
2,8936,國統,其他,62.8,sys2,1.76,60.1,49.35,59.28,5,6350,2026-06-05,Excellent,24.5
3,2637,慧洋-KY,航運業,80.6,sys2,2.62,79.8,70.4,75.36,3,4272,2026-06-05,Excellent,34.9
4,3441,聯一光,光電業,60.2,sys2,3.36,58.8,38.0,53.49,2,4049,2026-06-05,Excellent,40.2
5,3362,先進光,光電業,148.0,sys2,7.09,144.0,100.0,133.82,1,3260,2026-06-05,Excellent,16.6
6,2108,南帝,橡膠工業,32.15,sys2,1.13,31.4,26.6,29.89,8,2602,2026-06-05,Excellent,23.8
7,4534,慶騰,電機機械,33.15,sys2,1.91,31.65,21.7,29.34,5,1977,2026-06-05,Excellent,27.1
8,1762,中化生,化學生技醫療,42.3,sys2,1.73,40.85,34.15,38.84,5,999,2026-06-05,Excellent,108.9
9,8935,邦泰,其他,23.75,sys2,1.01,23.45,18.0,21.73,9,984,2026-06-05,Excellent,54.9
10,3213,茂訊,電腦及週邊設備業,139.0,sys2,3.65,129.0,111.0,131.71,2,906,2026-06-05,Excellent,57.2
11,2535,達欣工,建材營造,83.4,sys2,2.25,83.0,71.3,78.91,4,813,2026-06-05,Excellent,24.7
12,4807,日成-KY,貿易百貨,38.5,sys2,1.76,35.35,20.55,34.99,5,644,2026-06-05,Excellent,61.2
13,6885,全福生技,化學生技醫療,26.55,sys2,1.0,26.3,20.5,24.55,9,595,2026-06-05,Excellent,3548.5
14,2059,川湖,電子工業,5620.0,sys2,336.48,5615.0,4450.0,4947.04,1,551,2026-06-05,Excellent,38.9
15,6517,保勝光學,光電業,69.3,sys2,2.52,64.0,55.2,64.26,3,526,2026-06-05,Excellent,19.3
16,3550,聯穎,電子工業,24.05,sys1,1.4,23.95,19.7,21.24,7,3489,2026-06-05,Excellent,29.9
17,2501,國建,建材營造,24.1,sys1,0.56,23.6,21.6,22.99,17,3476,2026-06-05,Excellent,286.2
18,9958,世紀鋼,鋼鐵工業,121.0,sys1,4.88,117.5,100.5,111.25,2,3471,2026-06-05,Excellent,23.8
19,2442,新美齊,建材營造,19.9,sys1,0.44,19.7,18.25,19.01,22,2012,2026-06-05,Excellent,610.9
20,6112,邁達特,資訊服務業,50.0,sys1,1.76,49.9,41.6,46.49,5,1456,2026-06-05,Excellent,40.1
21,2025,千興,鋼鐵工業,13.4,sys1,0.54,13.2,11.6,12.31,18,617,2026-06-05,Excellent,127.2
22,2611,志信,航運業,14.15,sys1,0.35,14.05,12.65,13.45,28,592,2026-06-05,Excellent,307.7
23,2885,元大金,金融保險,65.3,sys2,1.79,65.2,53.9,61.72,5,33324,2026-06-05,Good,22.2
24,3615,安可,光電業,60.2,sys2,3.79,59.7,32.0,52.62,2,12923,2026-06-05,Good,-27.7
25,6155,鈞寶,電子工業,79.3,sys2,5.26,78.1,48.85,68.79,1,11891,2026-06-05,Good,6.5
26,1708,東鹼,化學工業,49.1,sys2,1.89,47.65,36.5,45.31,5,7505,2026-06-05,Good,5.4
27,3376,新日興,電子工業,237.0,sys2,12.35,234.0,188.5,212.31,1,6643,2026-06-05,Good,-9.6
28,1319,東陽,汽車工業,97.9,sys2,3.37,97.0,77.5,91.16,2,5714,2026-06-05,Good,-19.9
29,1810,和成,玻璃陶瓷,22.6,sys2,0.82,20.75,17.7,20.96,12,4471,2026-06-05,Good,-12.0
30,3406,玉晶光,光電業,682.0,sys2,30.11,665.0,498.0,621.78,1,2971,2026-06-05,Good,14.3
31,3015,全漢,電子工業,68.9,sys2,2.08,62.7,48.7,64.75,4,2612,2026-06-05,Good,-10.0
32,8454,富邦媒,數位雲端,353.0,sys2,13.41,321.0,186.0,326.18,1,2379,2026-06-05,Good,2.1
33,3023,信邦,電子零組件業,329.0,sys2,12.4,323.0,278.0,304.21,1,2118,2026-06-05,Good,15.0
34,2491,吉祥全,光電業,34.7,sys2,1.74,34.0,18.8,31.22,5,1674,2026-06-05,Good,-12.9
35,3346,麗清,汽車工業,26.7,sys2,1.02,25.55,15.2,24.66,9,1587,2026-06-05,Good,-11.4
36,6890,來億-KY,運動休閒,242.5,sys2,9.54,231.5,150.0,223.43,1,1573,2026-06-05,Good,-20.6
37,2206,三陽工業,汽車工業,63.3,sys2,0.94,63.2,56.7,61.42,10,1442,2026-06-05,Good,-5.6
38,2461,光群雷,其他電子業,19.5,sys2,0.67,19.2,15.4,18.16,14,1439,2026-06-05,Good,-13.0
39,3114,好德,電子零組件業,44.65,sys2,1.47,40.6,25.75,41.71,6,1349,2026-06-05,Good,9.1
40,2597,潤弘,建材營造,184.5,sys2,5.41,182.0,154.5,173.68,1,1309,2026-06-05,Good,1.7
41,6409,旭隼,電子工業,928.0,sys2,39.56,844.0,663.0,848.88,1,1291,2026-06-05,Good,-22.0
42,2483,百容,電子工業,30.45,sys2,1.28,27.85,23.1,27.9,7,1284,2026-06-05,Good,13.2
43,1515,力山,電機機械,26.3,sys2,0.89,25.65,21.15,24.52,11,1258,2026-06-05,Good,-29.0
44,5426,振發,電腦及週邊設備業,29.95,sys2,0.98,27.25,17.5,28.0,10,1059,2026-06-05,Good,-14.8
45,6121,新普,電腦及週邊設備業,422.5,sys2,9.9,414.0,360.5,402.7,1,1055,2026-06-05,Good,4.6
46,3147,大綜,資訊服務業,284.5,sys2,10.33,266.5,168.0,263.84,1,966,2026-06-05,Good,-39.9
47,6270,倍微,電子通路業,32.6,sys2,1.27,31.9,24.85,30.06,7,947,2026-06-05,Good,-18.9
48,5202,力新,資訊服務業,15.75,sys2,0.56,15.15,11.35,14.62,17,650,2026-06-05,Good,2.9
49,2903,遠百,貿易百貨,23.5,sys1,0.34,23.0,21.6,22.81,28,2648,2026-06-05,Good,-2.9
50,5512,力麒,建材營造,8.03,sys1,0.18,7.96,6.75,7.67,55,1955,2026-06-05,Good,-7.4
51,2204,中華,汽車工業,56.6,sys1,1.1,56.5,52.0,54.39,9,1899,2026-06-05,Good,4.1
52,6907,雅特力-KY,半導體業,169.0,sys1,10.42,154.0,114.0,148.15,1,1682,2026-06-05,Good,0.0
53,2528,皇普,建材營造,23.35,sys1,0.66,22.8,20.0,22.03,15,890,2026-06-05,Good,-100.0
54,1104,環泥,水泥工業,29.4,sys1,0.45,29.25,27.0,28.5,22,867,2026-06-05,Good,-17.3
55,6763,綠界科技*,數位雲端類,50.4,sys1,1.33,48.5,42.6,47.75,7,832,2026-06-05,Good,11.8
56,2207,和泰車,汽車工業,495.0,sys1,12.72,494.0,456.0,469.57,1,774,2026-06-05,Good,1.3
57,3284,太普高,其他,19.55,sys1,0.78,19.1,15.7,17.98,12,624,2026-06-05,Good,2.2
58,2881,富邦金,金融保險,118.0,sys2,3.08,116.0,93.3,111.84,3,60317,2026-06-05,Normal,-57.4
59,2882,國泰金,金融保險,100.0,sys2,2.55,96.3,76.1,94.91,3,48433,2026-06-05,Normal,-37.9
60,1718,中纖,化學工業,9.85,sys2,0.35,9.68,6.28,9.15,28,19374,2026-06-05,Normal,-22.3
61,2855,統一證,金融保險,59.1,sys2,2.11,58.2,39.05,54.89,4,14354,2026-06-05,Normal,-66.2
62,2615,萬海,航運業,86.1,sys2,2.51,85.9,73.5,81.08,3,13471,2026-06-05,Normal,-10.7
63,5864,致和證,金融業,53.6,sys2,2.12,51.8,29.5,49.36,4,9439,2026-06-05,Normal,0.0
64,2493,揚博,電子工業,178.0,sys2,10.6,177.5,124.0,156.8,1,5712,2026-06-05,Normal,-6.2
65,9136,巨騰-DR,存託憑證,16.15,sys2,0.86,16.05,8.95,14.42,11,3438,2026-06-05,Normal,0.0
66,6748,亞果生醫,生技醫療業,110.5,sys2,5.58,84.8,66.1,99.33,1,652,2026-06-05,Normal,0.0
67,5701,劍湖山,觀光餐旅,6.43,sys2,0.23,5.85,3.18,5.98,44,625,2026-06-05,Normal,-33.9
68,0055,元大MSCI金融,ETF,39.14,sys2,0.58,39.12,33.36,37.97,17,621,2026-06-05,Normal,0.0
69,6021,美好證,金融業,44.3,sys2,1.47,43.9,30.75,41.36,6,578,2026-06-05,Normal,0.0
70,3093,港建*,其他電子類,64.0,sys1,4.23,63.9,48.7,55.53,2,2225,2026-06-05,Normal,-85.6
71,2838,聯邦銀,金融保險,21.55,sys1,0.37,21.45,20.0,20.82,27,1823,2026-06-05,Normal,8.2
