rank,stock_id,stock_name,industry_category,close,signal,n_value,breakout_level,exit_level,stop_loss,suggested_units,avg_volume,signal_date,grade,rev_yoy
1,2408,南亞科,半導體業,514.0,sys2,35.44,511.0,322.0,443.12,1,86317,2026-08-13,Excellent,717.3
2,2027,大成鋼,鋼鐵工業,50.4,sys2,1.65,47.8,40.05,47.11,6,21980,2026-08-13,Excellent,25.1
3,5351,鈺創,半導體業,129.0,sys2,7.35,124.5,65.7,114.3,1,21562,2026-08-13,Excellent,399.6
4,3017,奇鋐,電腦及週邊設備業,3200.0,sys2,179.03,2965.0,2015.0,2841.93,1,4967,2026-08-13,Excellent,111.7
5,2465,麗臺,電子工業,105.0,sys2,5.88,95.8,67.4,93.25,1,2963,2026-08-13,Excellent,83.1
6,3653,健策,電子工業,4635.0,sys2,283.24,4600.0,3060.0,4068.51,1,1694,2026-08-13,Excellent,18.9
7,6108,競國,電子工業,21.7,sys2,0.76,21.4,16.1,20.17,13,1083,2026-08-13,Excellent,22.4
8,5515,建國,建材營造,50.4,sys2,1.46,46.0,41.2,47.49,6,711,2026-08-13,Excellent,84.0
9,4979,華星光,通信網路業,564.0,sys1,40.4,561.0,346.5,483.21,1,12475,2026-08-13,Excellent,20.2
10,2451,創見,半導體業,302.0,sys1,15.58,301.0,260.0,270.85,1,9205,2026-08-13,Excellent,594.4
11,2542,興富發,建材營造,46.4,sys1,0.91,44.95,42.8,44.59,11,8708,2026-08-13,Excellent,1537.7
12,2376,技嘉,電子工業,393.5,sys1,14.64,381.0,312.0,364.21,1,8600,2026-08-13,Excellent,74.8
13,8299,群聯,半導體業,2280.0,sys1,141.2,2245.0,1445.0,1997.61,1,5088,2026-08-13,Excellent,221.5
14,2357,華碩,電子工業,937.0,sys1,33.82,860.0,722.0,869.36,1,4509,2026-08-13,Excellent,33.8
15,2436,偉詮電,半導體業,71.2,sys1,3.7,68.9,50.0,63.8,2,4067,2026-08-13,Excellent,30.5
16,3044,健鼎,電子工業,495.0,sys1,25.51,485.5,332.0,443.97,1,3896,2026-08-13,Excellent,24.4
17,2360,致茂,其他電子業,2300.0,sys1,164.24,2230.0,1765.0,1971.52,1,3462,2026-08-13,Excellent,63.5
18,6187,萬潤,半導體業,1270.0,sys1,98.18,1220.0,826.0,1073.64,1,3180,2026-08-13,Excellent,19.6
19,8996,高力,電機機械,1285.0,sys1,94.69,1170.0,774.0,1095.63,1,2999,2026-08-13,Excellent,205.3
20,5521,工信,建材營造,10.75,sys1,0.33,10.4,9.5,10.09,30,2759,2026-08-13,Excellent,18.3
21,6214,精誠,資訊服務業,156.5,sys1,5.64,154.5,140.0,145.22,1,2294,2026-08-13,Excellent,31.5
22,3443,創意,半導體業,5540.0,sys1,343.15,5180.0,3175.0,4853.7,1,2161,2026-08-13,Excellent,156.9
23,3265,台星科,半導體業,181.0,sys1,10.97,175.0,131.0,159.05,1,1129,2026-08-13,Excellent,25.3
24,4510,高鋒,電機機械,45.7,sys1,2.21,44.55,33.0,41.28,4,1041,2026-08-13,Excellent,36.1
25,3515,華擎,電子工業,236.0,sys1,8.47,233.5,188.0,219.05,1,689,2026-08-13,Excellent,55.1
26,1416,廣豐,其他,11.75,sys1,0.2,11.5,10.65,11.35,49,550,2026-08-13,Excellent,32.2
27,3605,宏致,電子零組件業,132.0,sys2,7.1,120.0,72.5,117.8,1,10278,2026-08-13,Good,3.4
28,1709,和益,化學工業,30.65,sys2,1.42,28.6,22.55,27.81,7,5656,2026-08-13,Good,2.2
29,6538,倉和,電子零組件業,177.5,sys2,11.74,163.0,108.5,154.02,1,2269,2026-08-13,Good,-19.4
30,6933,AMAX-KY,電子工業,197.5,sys2,11.56,197.0,135.0,174.39,1,652,2026-08-13,Good,-13.7
31,7711,永擎,電子工業,491.5,sys2,21.04,447.5,270.5,449.41,1,643,2026-08-13,Good,0.0
32,4938,和碩,電子工業,94.8,sys1,3.56,91.5,79.1,87.68,2,15763,2026-08-13,Good,-0.8
33,2454,聯發科,半導體業,4225.0,sys1,290.72,4125.0,3060.0,3643.56,1,9903,2026-08-13,Good,12.9
34,1513,中興電,電機機械,171.0,sys1,5.9,170.5,146.0,159.2,1,3952,2026-08-13,Good,4.8
35,3357,臺慶科,電子零組件業,253.5,sys1,17.64,248.5,170.0,218.23,1,2505,2026-08-13,Good,12.1
36,3661,世芯-KY,半導體業,4190.0,sys1,253.75,4150.0,2630.0,3682.5,1,2285,2026-08-13,Good,-46.6
37,3234,光環,通信網路業,141.0,sys1,10.28,133.5,83.4,120.44,1,2118,2026-08-13,Good,-9.2
38,3406,玉晶光,光電業,629.0,sys1,35.55,584.0,442.0,557.9,1,2099,2026-08-13,Good,14.3
39,3490,單井,光電業,36.85,sys1,1.58,33.95,25.15,33.7,6,1872,2026-08-13,Good,-14.2
40,3498,陽程,其他電子類,144.0,sys1,9.42,133.0,84.1,125.16,1,1706,2026-08-13,Good,156.9
41,7788,松川精密,電子工業,275.5,sys1,17.17,271.5,171.5,241.16,1,1646,2026-08-13,Good,0.0
42,3312,弘憶股,電子工業,56.8,sys1,3.06,54.0,39.2,50.67,3,1332,2026-08-13,Good,3.3
43,7769,鴻勁,半導體業,6770.0,sys1,408.91,6730.0,5060.0,5952.17,1,750,2026-08-13,Good,0.0
44,6696,仁新,生技醫療業,881.0,sys2,60.86,851.0,520.0,759.29,1,1571,2026-08-13,Normal,0.0
