rank,stock_id,stock_name,industry_category,close,signal,n_value,breakout_level,exit_level,stop_loss,suggested_units,avg_volume,signal_date,grade,rev_yoy
1,2027,大成鋼,鋼鐵工業,46.1,sys2,1.52,45.5,38.2,43.06,6,20108,2026-08-06,Excellent,25.1
2,3653,健策,電子工業,4450.0,sys2,270.7,4430.0,2990.0,3908.6,1,1612,2026-08-06,Excellent,18.9
3,1590,亞德客-KY,電機機械,1560.0,sys2,82.92,1535.0,1245.0,1394.16,1,1013,2026-08-06,Excellent,18.1
4,2059,川湖,電子工業,10100.0,sys2,556.7,9575.0,6840.0,8986.6,1,655,2026-08-06,Excellent,38.9
5,2317,鴻海,其他電子業,264.5,sys1,9.96,260.5,226.5,244.59,1,56723,2026-08-06,Excellent,45.6
6,3260,威剛,半導體業,421.0,sys1,24.03,419.5,350.0,372.93,1,11870,2026-08-06,Excellent,181.5
7,3006,晶豪科,半導體業,258.0,sys1,17.63,243.5,161.0,222.73,1,11731,2026-08-06,Excellent,188.1
8,8271,宇瞻,半導體業,247.0,sys1,14.8,238.0,193.0,217.4,1,7636,2026-08-06,Excellent,292.7
9,3017,奇鋐,電腦及週邊設備業,2940.0,sys1,175.14,2775.0,2020.0,2589.73,1,4514,2026-08-06,Excellent,111.7
10,4967,十銓,半導體業,280.0,sys1,14.73,271.0,198.0,250.55,1,3907,2026-08-06,Excellent,120.5
11,3081,聯亞,通信網路業,2375.0,sys1,181.79,2160.0,1450.0,2011.43,1,2805,2026-08-06,Excellent,115.4
12,6187,萬潤,半導體業,1175.0,sys1,91.96,1130.0,826.0,991.09,1,2625,2026-08-06,Excellent,19.6
13,3324,雙鴻,其他電子類,1060.0,sys1,61.55,995.0,810.0,936.89,1,2612,2026-08-06,Excellent,91.7
14,2421,建準,電子工業,154.5,sys1,6.9,147.0,118.5,140.71,1,2384,2026-08-06,Excellent,22.5
15,3339,泰谷,光電業,40.6,sys1,2.87,40.4,30.65,34.86,3,1316,2026-08-06,Excellent,54.1
16,6805,富世達,電子零組件業,1760.0,sys1,119.0,1725.0,1205.0,1521.99,1,1285,2026-08-06,Excellent,95.0
17,6112,邁達特,資訊服務業,45.25,sys1,1.62,45.2,37.0,42.02,6,528,2026-08-06,Excellent,40.1
18,3213,茂訊,電腦及週邊設備業,138.5,sys1,5.81,137.0,115.5,126.87,1,515,2026-08-06,Excellent,57.2
19,3605,宏致,電子零組件業,108.0,sys2,6.37,101.5,72.5,95.26,1,9984,2026-08-06,Good,3.4
20,2006,東和鋼鐵,鋼鐵工業,86.2,sys2,2.55,82.9,67.8,81.11,3,4173,2026-08-06,Good,-0.4
21,3022,威強電,電子工業,100.5,sys2,5.22,99.0,77.2,90.06,1,3160,2026-08-06,Good,9.7
22,1907,永豐餘,造紙工業,30.35,sys2,0.76,29.85,26.9,28.83,13,2263,2026-08-06,Good,5.2
23,9939,宏全,其他,142.5,sys2,3.88,136.0,121.0,134.75,2,1906,2026-08-06,Good,-4.0
24,2464,盟立,其他電子業,178.0,sys1,13.67,176.0,118.0,150.66,1,8008,2026-08-06,Good,8.0
25,3135,凌航,半導體業,186.5,sys1,12.49,182.0,135.0,161.52,1,1910,2026-08-06,Good,0.0
26,1476,儒鴻,紡織纖維,364.5,sys1,10.91,358.5,328.0,342.67,1,1776,2026-08-06,Good,5.5
27,2362,藍天,電子工業,51.1,sys1,2.05,48.55,41.0,46.99,4,1638,2026-08-06,Good,3.9
28,3543,州巧,光電業,36.6,sys1,1.77,34.15,26.05,33.05,5,1488,2026-08-06,Good,-8.8
29,4971,IET-KY,半導體業,480.0,sys1,41.74,462.0,316.0,396.51,1,1075,2026-08-06,Good,16.0
30,3141,晶宏,半導體業,78.4,sys1,4.39,76.1,56.8,69.62,2,769,2026-08-06,Good,13.8
31,8436,大江,生技醫療業,119.5,sys1,2.91,117.5,111.5,113.67,3,551,2026-08-06,Good,0.2
32,2354,鴻準,其他電子業,61.0,sys1,2.22,58.0,51.2,56.56,4,6039,2026-08-06,Normal,-61.1
