rank,stock_id,stock_name,industry_category,close,signal,n_value,breakout_level,exit_level,stop_loss,suggested_units,avg_volume,signal_date,grade,rev_yoy
1,2301,光寶科,電腦及週邊設備業,271.5,sys2,18.57,268.5,176.5,234.36,1,27762,2026-08-10,Excellent,23.4
2,5351,鈺創,半導體業,114.0,sys2,7.25,110.5,65.7,99.5,1,26514,2026-08-10,Excellent,399.6
3,2027,大成鋼,鋼鐵工業,47.3,sys2,1.48,46.95,38.2,44.34,6,20310,2026-08-10,Excellent,25.1
4,3702,大聯大,電子通路業,130.0,sys2,7.07,129.0,102.0,115.85,1,12697,2026-08-10,Excellent,28.6
5,3006,晶豪科,半導體業,275.5,sys2,17.78,273.5,161.0,239.94,1,11789,2026-08-10,Excellent,188.1
6,6206,飛捷,電子工業,158.0,sys2,7.63,153.5,114.0,142.73,1,3129,2026-08-10,Excellent,18.2
7,2465,麗臺,電子工業,93.6,sys2,5.35,93.0,67.4,82.9,1,1959,2026-08-10,Excellent,83.1
8,2033,佳大,鋼鐵工業,18.7,sys2,0.53,17.1,14.45,17.64,18,752,2026-08-10,Excellent,22.5
9,2059,川湖,電子工業,11905.0,sys2,605.89,11110.0,6840.0,10693.21,1,661,2026-08-10,Excellent,38.9
10,2408,南亞科,半導體業,502.0,sys1,35.4,489.5,322.0,431.2,1,87852,2026-08-10,Excellent,717.3
11,4979,華星光,通信網路業,536.0,sys1,38.34,498.0,346.5,459.31,1,10038,2026-08-10,Excellent,20.2
12,4991,環宇-KY,半導體業,511.0,sys1,43.41,478.5,321.0,424.17,1,4230,2026-08-10,Excellent,40.0
13,4903,聯光通,通信網路業,41.8,sys1,2.62,41.4,31.8,36.55,3,2081,2026-08-10,Excellent,25.3
14,2010,春源,鋼鐵工業,23.4,sys1,0.48,23.25,20.7,22.43,20,1390,2026-08-10,Excellent,15.8
15,6426,統新,電子工業,217.5,sys1,15.95,205.5,135.5,185.6,1,1071,2026-08-10,Excellent,70.0
16,3010,華立,電子工業,122.5,sys1,4.81,122.0,107.0,112.88,2,907,2026-08-10,Excellent,23.7
17,6245,立端,通信網路業,88.6,sys1,3.45,86.3,73.2,81.7,2,905,2026-08-10,Excellent,18.8
18,6781,AES-KY,電子工業,1195.0,sys1,69.49,1190.0,838.0,1056.01,1,883,2026-08-10,Excellent,16.6
19,2108,南帝,橡膠工業,29.85,sys1,0.94,29.35,26.1,27.97,10,881,2026-08-10,Excellent,23.8
20,3003,健和興,電子工業,68.7,sys1,2.93,67.8,52.9,62.85,3,830,2026-08-10,Excellent,25.6
21,2397,友通,電子工業,68.0,sys1,2.68,67.8,52.5,62.64,3,766,2026-08-10,Excellent,29.4
22,3229,晟鈦,電子工業,50.9,sys1,3.95,49.8,36.5,43.01,2,701,2026-08-10,Excellent,73.0
23,6589,台康生技,生技醫療業,50.7,sys1,1.93,50.6,44.3,46.84,5,697,2026-08-10,Excellent,28.2
24,6112,邁達特,資訊服務業,46.65,sys1,1.59,46.5,37.0,43.48,6,595,2026-08-10,Excellent,40.1
25,3515,華擎,電子工業,215.5,sys1,7.82,215.0,187.5,199.87,1,528,2026-08-10,Excellent,55.1
26,6213,聯茂,電子工業,427.5,sys2,29.74,424.5,237.0,368.03,1,21339,2026-08-10,Good,13.8
27,9921,巨大,運動休閒,101.5,sys2,3.74,93.2,73.9,94.02,2,3637,2026-08-10,Good,-17.0
28,3022,威強電,電子工業,113.0,sys2,5.55,106.0,77.2,101.9,1,3610,2026-08-10,Good,9.7
29,2031,新光鋼,鋼鐵工業,46.5,sys2,1.32,45.0,37.55,43.87,7,1703,2026-08-10,Good,0.3
30,9934,成霖,居家生活,12.0,sys2,0.32,11.3,10.1,11.36,31,1361,2026-08-10,Good,6.2
31,2030,彰源,鋼鐵工業,20.45,sys2,0.6,20.2,16.6,19.25,16,1168,2026-08-10,Good,-3.2
32,3712,永崴投控,電子工業,21.15,sys2,0.95,20.5,15.8,19.26,10,986,2026-08-10,Good,-8.7
33,6279,胡連,電子零組件業,130.0,sys2,3.58,129.5,110.0,122.84,2,754,2026-08-10,Good,-14.1
34,8436,大江,生技醫療業,125.5,sys2,3.39,124.5,111.5,118.71,2,619,2026-08-10,Good,0.2
35,9940,信義,其他,21.25,sys2,0.41,21.0,19.4,20.43,24,590,2026-08-10,Good,14.6
36,2002,中鋼,鋼鐵工業,19.65,sys1,0.37,19.45,18.65,18.92,27,43816,2026-08-10,Good,-2.3
37,1605,華新,電器電纜,38.0,sys1,1.91,35.65,28.35,34.19,5,25091,2026-08-10,Good,2.5
38,2603,長榮,航運業,214.0,sys1,5.27,208.5,198.0,203.46,1,9359,2026-08-10,Good,-17.9
39,2359,所羅門,其他電子業,153.5,sys1,9.26,152.0,117.0,134.99,1,7289,2026-08-10,Good,-44.1
40,2014,中鴻,鋼鐵工業,17.95,sys1,0.49,17.9,16.45,16.96,20,3760,2026-08-10,Good,-24.7
41,2474,可成,其他電子業,201.0,sys1,6.85,198.0,177.0,187.3,1,3532,2026-08-10,Good,-24.8
42,2915,潤泰全,貿易百貨,53.4,sys1,1.18,53.2,50.1,51.04,8,3036,2026-08-10,Good,-35.2
43,1904,正隆,造紙工業,24.2,sys1,0.79,23.3,20.6,22.63,12,1998,2026-08-10,Good,10.3
44,2536,宏普,建材營造,20.3,sys1,0.57,19.95,17.6,19.16,17,1225,2026-08-10,Good,-53.8
45,9941,裕融,其他,85.2,sys1,1.72,84.7,80.6,81.76,5,1087,2026-08-10,Good,-7.1
46,1455,集盛,紡織纖維,9.9,sys1,0.35,9.5,8.47,9.2,28,1080,2026-08-10,Good,-21.0
47,2461,光群雷,其他電子業,17.5,sys1,0.58,17.4,15.2,16.34,17,940,2026-08-10,Good,-13.0
48,3529,力旺,半導體業,2835.0,sys1,203.04,2780.0,1995.0,2428.93,1,922,2026-08-10,Good,12.9
49,1618,合機,電器電纜,40.5,sys1,1.25,39.5,35.85,37.99,7,727,2026-08-10,Good,-34.7
50,3416,融程電,電腦及週邊設備業,196.0,sys1,9.49,194.0,157.5,177.02,1,710,2026-08-10,Good,13.7
51,6152,百一,通信網路業,14.35,sys1,0.64,13.65,11.0,13.07,15,603,2026-08-10,Good,-21.9
52,6933,AMAX-KY,電子工業,180.5,sys1,11.23,179.5,135.0,158.03,1,577,2026-08-10,Good,-13.7
53,3363,上詮,通信網路業,640.0,sys1,49.72,639.0,437.0,540.56,1,3242,2026-08-10,Normal,-25.7
54,6990,華鉬,綠能環保,223.0,sys1,21.32,192.0,117.0,180.36,1,575,2026-08-10,Normal,0.0
