rank,stock_id,stock_name,industry_category,close,signal,n_value,breakout_level,exit_level,stop_loss,suggested_units,avg_volume,signal_date,grade,rev_yoy
1,2327,國巨*,電子工業,371.5,sys2,18.08,361.5,264.0,335.35,1,47967,2026-05-07,Excellent,22.8
2,8150,南茂,半導體業,98.1,sys2,5.39,92.5,58.6,87.32,1,40366,2026-05-07,Excellent,23.1
3,2301,光寶科,電子工業,203.5,sys2,9.04,200.0,150.5,185.43,1,35079,2026-05-07,Excellent,23.4
4,8358,金居,電子零組件業,469.0,sys2,28.42,458.5,255.5,412.15,1,27408,2026-05-07,Excellent,42.8
5,1785,光洋科,其他電子類,185.0,sys2,11.4,180.0,92.0,162.2,1,27403,2026-05-07,Excellent,95.6
6,6257,矽格,電子工業,213.0,sys2,9.91,204.5,157.5,193.17,1,17966,2026-05-07,Excellent,16.7
7,4540,全球傳動,電機機械,75.7,sys2,4.0,73.0,42.55,67.7,2,11949,2026-05-07,Excellent,75.1
8,2376,技嘉,電子工業,309.0,sys2,10.6,304.5,229.0,287.8,1,11658,2026-05-07,Excellent,74.8
9,8299,群聯,半導體業,2390.0,sys2,146.18,2325.0,1555.0,2097.64,1,10181,2026-05-07,Excellent,221.5
10,3162,精確,電機機械,95.9,sys2,4.98,91.3,61.0,85.94,2,8903,2026-05-07,Excellent,21.3
11,6209,今國光,光電業,72.2,sys2,3.81,70.2,51.2,64.58,2,8532,2026-05-07,Excellent,75.6
12,3090,日電貿,電子工業,116.0,sys2,5.46,114.5,92.4,105.07,1,7816,2026-05-07,Excellent,34.1
13,6175,立敦,電子零組件業,69.0,sys2,3.13,67.5,47.4,62.75,3,7571,2026-05-07,Excellent,18.9
14,6274,台燿,電子零組件業,1445.0,sys2,65.47,1340.0,691.46,1314.07,1,7485,2026-05-07,Excellent,72.3
15,3532,台勝科,電子工業,263.0,sys2,13.77,250.5,134.0,235.46,1,5392,2026-05-07,Excellent,15.8
16,5289,宜鼎,電腦及週邊設備業,1575.0,sys2,97.33,1560.0,980.0,1380.34,1,5168,2026-05-07,Excellent,484.8
