rank,stock_id,stock_name,industry_category,close,signal,n_value,breakout_level,exit_level,stop_loss,suggested_units,avg_volume,signal_date,grade,rev_yoy
1,2408,南亞科,半導體業,437.0,sys2,26.83,432.5,265.5,383.33,1,139182,2026-06-17,Excellent,717.3
2,1303,南亞,塑膠工業,126.5,sys2,7.07,123.0,80.4,112.35,1,81571,2026-06-17,Excellent,18.1
3,2610,華航,航運業,21.85,sys2,0.57,21.7,18.2,20.72,17,70679,2026-06-17,Excellent,20.0
4,2618,長榮航,航運業,42.55,sys2,1.16,40.5,34.3,40.23,8,70520,2026-06-17,Excellent,18.5
5,2890,永豐金,金融保險,36.35,sys2,0.91,35.65,28.65,34.54,11,51317,2026-06-17,Excellent,50.7
6,1714,和桐,化學工業,19.25,sys2,0.75,18.2,9.3,17.76,13,33776,2026-06-17,Excellent,43.0
7,3624,光頡,電子零組件業,146.0,sys2,9.29,142.0,84.6,127.42,1,16175,2026-06-17,Excellent,30.6
8,8926,台汽電,油電燃氣業,79.4,sys2,3.52,78.6,56.5,72.36,2,14631,2026-06-17,Excellent,594.0
9,2305,全友,電子工業,30.6,sys2,1.8,30.35,16.1,26.99,5,9177,2026-06-17,Excellent,74.9
10,3550,聯穎,電子工業,33.9,sys2,1.85,30.85,19.7,30.19,5,7204,2026-06-17,Excellent,29.9
11,3441,聯一光,光電業,89.1,sys2,4.55,81.0,44.0,80.01,2,6894,2026-06-17,Excellent,40.2
12,3362,先進光,光電業,207.5,sys2,9.99,194.0,109.5,187.52,1,6394,2026-06-17,Excellent,16.6
13,5471,松翰,電子工業,62.6,sys2,2.95,59.6,46.1,56.7,3,5478,2026-06-17,Excellent,24.0
14,2241,艾姆勒,汽車工業,46.05,sys2,2.79,45.8,31.3,40.47,3,4921,2026-06-17,Excellent,65.6
15,3044,健鼎,電子工業,571.0,sys2,26.74,558.0,454.0,517.52,1,4568,2026-06-17,Excellent,24.4
16,3532,台勝科,半導體業,395.5,sys2,23.77,394.5,202.5,347.97,1,3752,2026-06-17,Excellent,15.8
17,8996,高力,電機機械,1515.0,sys2,102.18,1385.0,990.0,1310.63,1,3706,2026-06-17,Excellent,205.3
18,6517,保勝光學,光電業,78.6,sys2,3.97,76.6,57.3,70.66,2,2048,2026-06-17,Excellent,19.3
19,4923,力士,半導體業,52.5,sys2,3.15,51.5,35.95,46.2,3,1898,2026-06-17,Excellent,21.3
20,5508,永信建,建材營造,61.1,sys2,2.28,59.2,45.5,56.54,4,1580,2026-06-17,Excellent,116.4
21,4551,智伸科,汽車工業,201.5,sys2,8.84,183.5,128.0,183.81,1,1483,2026-06-17,Excellent,20.1
22,5468,凱鈺,半導體業,27.3,sys2,0.98,26.25,16.35,25.34,10,600,2026-06-17,Excellent,219.6
23,4541,晟田,其他,51.0,sys1,1.85,49.95,43.5,47.3,5,1306,2026-06-17,Excellent,83.9
24,3360,尚立,電子通路業,16.6,sys1,0.69,16.15,13.45,15.23,14,975,2026-06-17,Excellent,30.4
25,5905,南仁湖,觀光餐旅,8.9,sys1,0.29,8.68,7.9,8.32,34,942,2026-06-17,Excellent,511.3
26,1402,遠東新,紡織纖維,28.8,sys2,0.86,28.75,23.3,27.08,11,76105,2026-06-17,Good,-3.3
27,2892,第一金,金融保險,32.5,sys2,0.64,31.8,27.2,31.23,15,64887,2026-06-17,Good,9.5
28,2884,玉山金,金融保險,35.5,sys2,0.69,35.35,30.65,34.11,14,60452,2026-06-17,Good,10.2
29,5328,華容,電子零組件業,51.4,sys2,3.25,51.2,28.15,44.89,3,38302,2026-06-17,Good,8.3
30,6182,合晶,半導體業,114.0,sys2,6.79,107.0,55.5,100.42,1,31984,2026-06-17,Good,8.4
31,5880,合庫金,金融保險,24.75,sys2,0.35,24.7,22.6,24.05,28,28797,2026-06-17,Good,-15.4
32,2845,遠東銀,金融保險,13.3,sys2,0.2,13.05,11.85,12.89,49,17560,2026-06-17,Good,12.6
33,2342,茂矽,半導體業,50.2,sys2,3.13,48.05,36.65,43.95,3,11410,2026-06-17,Good,-10.8
34,2478,大毅,電子工業,227.5,sys2,12.65,207.0,96.0,202.19,1,11380,2026-06-17,Good,13.5
35,2332,友訊,通信網路業,18.25,sys2,0.74,17.6,13.75,16.76,13,9207,2026-06-17,Good,5.2
36,2302,麗正,半導體業,45.0,sys2,2.56,41.8,24.65,39.87,3,7878,2026-06-17,Good,5.1
37,6488,環球晶,半導體業,1100.0,sys2,65.98,1045.0,630.0,968.04,1,7132,2026-06-17,Good,0.1
38,2379,瑞昱,半導體業,745.0,sys2,34.87,689.0,556.0,675.26,1,6072,2026-06-17,Good,4.5
39,3060,銘異,電子工業,37.25,sys2,1.97,35.45,26.5,33.32,5,5893,2026-06-17,Good,-4.7
40,3034,聯詠,半導體業,515.0,sys2,16.41,512.0,456.0,482.18,1,5804,2026-06-17,Good,-9.6
41,2492,華新科,電子工業,542.0,sys2,33.39,494.0,224.0,475.21,1,5767,2026-06-17,Good,11.1
42,6432,今展科,電子零組件業,79.0,sys2,4.98,78.8,49.3,69.04,2,4786,2026-06-17,Good,-6.0
43,8071,能率網通,電子零組件業,30.2,sys2,1.52,29.6,19.15,27.16,6,4671,2026-06-17,Good,3.5
44,3630,新鉅科,光電業,35.3,sys2,1.79,33.65,25.4,31.73,5,4194,2026-06-17,Good,14.3
45,4976,佳凌,電子工業,41.7,sys2,2.05,38.65,30.4,37.61,4,3781,2026-06-17,Good,0.7
46,4707,磐亞,化學工業,22.6,sys2,1.08,21.75,14.2,20.44,9,3549,2026-06-17,Good,-15.9
47,6742,澤米,光電業,67.5,sys2,3.88,65.1,51.0,59.75,2,3461,2026-06-17,Good,-53.5
48,3094,聯傑,半導體業,39.0,sys2,2.06,37.45,28.3,34.88,4,3109,2026-06-17,Good,-11.4
49,2061,風青,電器電纜,48.05,sys2,2.54,44.95,21.4,42.96,3,2711,2026-06-17,Good,1.1
50,3008,大立光,光電業,5145.0,sys2,257.35,4860.0,3200.0,4630.3,1,2623,2026-06-17,Good,10.8
51,2243,宏旭-KY,汽車工業,47.0,sys2,2.88,44.95,20.9,41.24,3,2145,2026-06-17,Good,52.5
52,6668,中揚光,光電業,46.15,sys2,2.21,43.8,35.1,41.73,4,1692,2026-06-17,Good,8.5
53,2491,吉祥全,光電業,39.35,sys2,2.03,37.4,19.4,35.29,4,1543,2026-06-17,Good,-12.9
54,3321,同泰,電子工業,23.7,sys2,1.31,23.35,15.05,21.08,7,1272,2026-06-17,Good,6.8
55,3284,太普高,其他,22.2,sys2,1.0,21.0,15.55,20.2,9,809,2026-06-17,Good,2.2
56,6670,復盛應用,運動休閒,300.5,sys2,8.09,290.5,252.5,284.33,1,648,2026-06-17,Good,-1.8
57,5230,雷笛克光學,光電業,21.35,sys2,0.84,20.5,16.4,19.67,11,647,2026-06-17,Good,-8.1
