rank,stock_id,stock_name,industry_category,close,signal,n_value,breakout_level,exit_level,stop_loss,suggested_units,avg_volume,signal_date,grade,rev_yoy
1,5351,鈺創,半導體業,133.0,sys2,7.48,130.0,65.7,118.03,1,21030,2026-08-14,Excellent,399.6
2,9945,潤泰新,其他,29.8,sys2,0.7,27.9,25.55,28.4,14,7639,2026-08-14,Excellent,22.0
3,2357,華碩,電子工業,996.0,sys2,36.53,964.0,688.0,922.93,1,5082,2026-08-14,Excellent,33.8
4,3017,奇鋐,電腦及週邊設備業,3235.0,sys2,177.6,3200.0,2015.0,2879.79,1,5058,2026-08-14,Excellent,111.7
5,6214,精誠,資訊服務業,172.0,sys2,6.13,162.0,134.0,159.74,1,2314,2026-08-14,Excellent,31.5
6,3653,健策,電子工業,4855.0,sys2,285.63,4670.0,3060.0,4283.73,1,1704,2026-08-14,Excellent,18.9
7,6108,競國,電子工業,22.1,sys2,0.81,21.8,16.1,20.48,12,1201,2026-08-14,Excellent,22.4
8,2033,佳大,鋼鐵工業,22.6,sys2,0.74,22.0,14.45,21.11,13,1163,2026-08-14,Excellent,22.5
9,6770,力積電,半導體業,78.4,sys1,4.99,77.4,53.9,68.41,2,220355,2026-08-14,Excellent,28.3
10,2324,仁寶,電子工業,43.2,sys1,1.87,41.7,34.55,39.47,5,79136,2026-08-14,Excellent,17.0
11,2376,技嘉,電子工業,397.5,sys1,14.69,395.0,314.0,368.12,1,8889,2026-08-14,Excellent,74.8
12,6265,方土昶,電子通路業,62.5,sys1,3.63,59.9,41.25,55.24,2,4478,2026-08-14,Excellent,510.6
13,6187,萬潤,半導體業,1275.0,sys1,96.79,1270.0,922.0,1081.42,1,3285,2026-08-14,Excellent,19.6
14,2383,台光電,電子工業,6165.0,sys1,347.64,5875.0,4745.0,5469.73,1,2494,2026-08-14,Excellent,93.6
15,2331,精英,電子工業,20.7,sys1,0.83,20.35,18.05,19.03,11,2118,2026-08-14,Excellent,30.8
16,6829,千附精密,半導體業,244.0,sys1,14.6,226.0,164.5,214.8,1,982,2026-08-14,Excellent,107.1
17,3388,崇越電,電子零組件業,83.9,sys1,3.42,78.9,70.0,77.06,2,696,2026-08-14,Excellent,26.1
18,1416,廣豐,其他,11.9,sys1,0.21,11.75,10.65,11.48,47,581,2026-08-14,Excellent,32.2
19,8039,台虹,電子工業,272.5,sys2,17.57,257.5,158.0,237.36,1,29121,2026-08-14,Good,10.5
20,6213,聯茂,電子工業,480.0,sys2,30.14,475.0,237.0,419.71,1,19152,2026-08-14,Good,13.8
21,2359,所羅門,其他電子業,159.5,sys2,9.78,157.5,117.0,139.94,1,8621,2026-08-14,Good,-44.1
22,2915,潤泰全,貿易百貨,59.5,sys2,1.38,54.8,50.1,56.74,7,2953,2026-08-14,Good,-35.2
23,6538,倉和,電子零組件業,184.0,sys2,12.03,177.5,108.5,159.94,1,2484,2026-08-14,Good,-19.4
24,6669,緯穎,電子工業,6435.0,sys2,325.76,6400.0,4620.0,5783.48,1,2093,2026-08-14,Good,13.9
25,3498,陽程,其他電子類,158.0,sys2,9.66,156.0,84.1,138.69,1,1897,2026-08-14,Good,156.9
26,3617,碩天,其他電子業,250.0,sys2,9.71,247.5,198.0,230.57,1,581,2026-08-14,Good,6.9
27,1336,台翰,電子零組件業,17.65,sys2,0.68,17.5,14.2,16.29,14,541,2026-08-14,Good,-8.3
28,2887,台新新光金,金融保險,37.75,sys1,1.35,36.3,33.75,35.05,7,61790,2026-08-14,Good,67.8
29,1319,東陽,汽車工業,83.9,sys1,2.5,79.5,70.7,78.9,4,3217,2026-08-14,Good,-19.9
30,9933,中鼎,其他,42.9,sys1,1.36,42.8,34.85,40.18,7,2977,2026-08-14,Good,-24.6
31,2392,正崴,電子零組件業,43.05,sys1,1.65,40.95,33.2,39.75,6,2622,2026-08-14,Good,0.4
32,3490,單井,光電業,39.65,sys1,1.68,36.85,26.95,36.29,5,2474,2026-08-14,Good,-14.2
33,4306,炎洲,塑膠工業,15.5,sys1,0.37,15.05,14.0,14.76,27,1064,2026-08-14,Good,15.0
34,1618,合機,電器電纜,41.7,sys1,1.19,41.65,37.5,39.31,8,852,2026-08-14,Good,-34.7
35,3356,奇偶,光電業,65.5,sys1,2.4,64.3,55.6,60.71,4,602,2026-08-14,Good,10.6
36,2615,萬海,航運業,90.6,sys2,2.55,88.8,79.5,85.49,3,12121,2026-08-14,Normal,-10.7
37,6696,仁新,生技醫療業,912.0,sys2,62.92,891.0,520.0,786.15,1,1581,2026-08-14,Normal,0.0
38,7871,安立璽榮-KY,生技醫療業,115.0,sys2,7.5,105.0,76.0,100.0,1,1258,2026-08-14,Normal,0.0
39,2323,中環,光電業,11.3,sys1,0.45,10.9,9.72,10.4,22,5809,2026-08-14,Normal,6.4
40,2399,映泰,電子工業,45.95,sys1,2.77,45.75,32.1,40.41,3,5195,2026-08-14,Normal,-21.7
41,2851,中再保,金融保險,38.75,sys1,1.01,38.05,34.1,36.74,9,1847,2026-08-14,Normal,-68.8
