rank,stock_id,stock_name,industry_category,close,signal,n_value,breakout_level,exit_level,stop_loss,suggested_units,avg_volume,signal_date,grade,rev_yoy
1,9945,潤泰新,其他,30.2,sys2,0.72,29.8,25.55,28.76,13,8398,2026-08-17,Excellent,22.0
2,6187,萬潤,半導體業,1385.0,sys2,98.7,1320.0,826.0,1187.6,1,3464,2026-08-17,Excellent,19.6
3,6214,精誠,資訊服務業,175.5,sys2,6.2,172.0,134.0,163.1,1,3447,2026-08-17,Excellent,31.5
4,2383,台光電,電子工業,6350.0,sys2,347.0,6250.0,3930.0,5655.99,1,2429,2026-08-17,Excellent,93.6
5,3443,創意,半導體業,5850.0,sys2,360.63,5830.0,3175.0,5128.74,1,2247,2026-08-17,Excellent,156.9
6,3653,健策,電子工業,5340.0,sys2,295.6,4860.0,3060.0,4748.8,1,1688,2026-08-17,Excellent,18.9
7,6108,競國,電子工業,22.9,sys2,0.83,22.6,16.1,21.24,12,1315,2026-08-17,Excellent,22.4
8,5515,建國,建材營造,53.2,sys2,1.67,50.4,41.2,49.87,5,807,2026-08-17,Excellent,84.0
9,2059,川湖,電子工業,13750.0,sys2,652.65,12670.0,6840.0,12444.69,1,567,2026-08-17,Excellent,38.9
10,6716,應廣,半導體業,130.0,sys2,6.78,129.0,68.7,116.45,1,511,2026-08-17,Excellent,46.7
11,3037,欣興,電子零組件業,1120.0,sys1,66.84,1045.0,842.0,986.32,1,23577,2026-08-17,Excellent,23.3
12,1815,富喬,電子零組件業,96.5,sys1,5.66,93.9,65.6,85.19,1,16797,2026-08-17,Excellent,33.0
13,3189,景碩,半導體業,905.0,sys1,59.25,872.0,694.0,786.49,1,14062,2026-08-17,Excellent,25.1
14,2455,全新,通信網路業,417.0,sys1,29.28,402.0,300.0,358.44,1,9347,2026-08-17,Excellent,16.6
15,2542,興富發,建材營造,46.8,sys1,0.92,46.65,43.45,44.96,10,8377,2026-08-17,Excellent,1537.7
