rank,stock_id,stock_name,industry_category,close,signal,n_value,breakout_level,exit_level,stop_loss,suggested_units,avg_volume,signal_date,grade,rev_yoy
1,2637,慧洋-KY,航運業,84.7,sys2,2.69,84.0,70.8,79.31,3,3915,2026-07-13,Excellent,34.9
2,5488,松普,電子零組件業,17.8,sys2,0.83,16.2,11.7,16.14,12,2311,2026-07-13,Excellent,20.1
3,2527,宏璟,建材營造,45.65,sys2,1.57,43.4,34.15,42.52,6,1546,2026-07-13,Excellent,3888.2
4,3702,大聯大,電子通路業,117.0,sys1,7.41,114.0,103.5,102.18,1,12782,2026-07-13,Excellent,28.6
5,8383,千附,半導體業,76.6,sys1,3.54,69.7,60.1,69.51,2,2583,2026-07-13,Excellent,58.2
6,3685,元創精密,電機機械,33.5,sys1,1.74,31.8,26.85,30.02,5,649,2026-07-13,Excellent,90.4
7,5258,虹堡,電子工業,54.6,sys1,2.95,53.4,46.55,48.7,3,537,2026-07-13,Excellent,19.1
8,6182,合晶,半導體業,189.5,sys2,10.88,175.0,71.7,167.74,1,95641,2026-07-13,Good,8.4
9,5483,中美晶,半導體業,231.5,sys2,12.64,222.5,140.5,206.23,1,30341,2026-07-13,Good,9.2
10,2332,友訊,通信網路業,25.95,sys2,1.27,24.05,15.35,23.42,7,23631,2026-07-13,Good,5.2
11,3374,精材,半導體業,358.0,sys2,22.41,356.5,215.5,313.17,1,14255,2026-07-13,Good,14.2
12,5876,上海商銀,金融保險,44.15,sys2,0.81,43.5,41.2,42.52,12,12892,2026-07-13,Good,-3.2
13,8033,雷虎,其他,249.5,sys2,11.21,239.0,124.0,227.08,1,10847,2026-07-13,Good,5.3
14,6488,環球晶,半導體業,1485.0,sys2,84.78,1380.0,745.0,1315.45,1,6291,2026-07-13,Good,0.1
15,1709,和益,化學工業,26.8,sys2,0.89,25.45,20.55,25.02,11,3370,2026-07-13,Good,2.2
16,3230,錦明,光電業,55.4,sys2,2.36,54.0,28.2,50.67,4,2490,2026-07-13,Good,8.5
17,2434,統懋,半導體業,68.3,sys2,3.72,62.1,32.2,60.85,2,1018,2026-07-13,Good,-4.0
18,6241,易通展,通信網路業,17.3,sys2,0.82,16.55,11.5,15.67,12,636,2026-07-13,Good,-2.9
19,4556,旭然,其他,111.0,sys2,5.87,101.0,59.5,99.26,1,531,2026-07-13,Good,3.3
20,2377,微星,電子工業,149.5,sys1,6.45,147.5,131.5,136.61,1,17613,2026-07-13,Good,-11.9
21,8039,台虹,電子工業,169.0,sys1,10.43,160.0,135.5,148.13,1,8551,2026-07-13,Good,10.5
22,1536,和大,汽車工業,56.1,sys1,2.25,55.0,47.0,51.6,4,3847,2026-07-13,Good,9.9
23,2023,燁輝,鋼鐵工業,14.2,sys1,0.27,14.15,13.3,13.66,36,2376,2026-07-13,Good,-8.5
24,8050,廣積,電腦及週邊設備業,60.9,sys1,2.28,59.9,51.3,56.35,4,1138,2026-07-13,Good,-13.6
25,9934,成霖,居家生活,10.95,sys1,0.29,10.8,9.81,10.37,34,1121,2026-07-13,Good,6.2
26,4564,元翎,電機機械,21.0,sys2,0.94,20.45,14.95,19.13,10,2869,2026-07-13,Normal,-49.6
27,6748,亞果生醫,生技醫療業,226.0,sys2,15.89,202.0,114.0,194.22,1,1352,2026-07-13,Normal,0.0
28,4513,福裕,電機機械,18.5,sys2,0.77,18.3,15.4,16.95,12,1001,2026-07-13,Normal,-0.3
29,2071,震南鐵,鋼鐵工業,36.0,sys2,1.7,30.7,20.1,32.6,5,641,2026-07-13,Normal,0.0
30,2539,櫻花建,建材營造,40.95,sys1,1.16,40.35,37.75,38.63,8,1070,2026-07-13,Normal,-92.7
