rank,stock_id,stock_name,industry_category,close,signal,n_value,breakout_level,exit_level,stop_loss,suggested_units,avg_volume,signal_date,grade,rev_yoy
1,2610,華航,航運業,23.25,sys2,0.63,22.6,18.35,21.99,15,82972,2026-06-24,Excellent,20.0
2,2618,長榮航,航運業,44.0,sys2,1.28,43.7,34.8,41.44,7,74199,2026-06-24,Excellent,18.5
3,2481,強茂,半導體業,195.0,sys2,11.69,193.5,132.0,171.62,1,41622,2026-06-24,Excellent,19.1
4,2305,全友,電子工業,38.9,sys2,2.01,37.8,18.95,34.87,4,8392,2026-06-24,Excellent,74.9
5,6834,天二科技,電子工業,122.5,sys2,7.13,116.5,63.0,108.25,1,4620,2026-06-24,Excellent,32.6
6,8054,安國,半導體業,136.5,sys2,6.39,130.0,92.2,123.73,1,3388,2026-06-24,Excellent,232.5
7,6446,藥華藥,生技醫療業,1160.0,sys2,47.85,1150.0,852.0,1064.3,1,3217,2026-06-24,Excellent,64.4
8,5464,霖宏,電子零組件業,98.0,sys2,5.76,91.0,61.3,86.48,1,2171,2026-06-24,Excellent,51.5
9,5302,太欣,半導體業,14.45,sys2,0.76,13.85,9.94,12.93,13,1980,2026-06-24,Excellent,132.9
10,3360,尚立,電子通路業,19.7,sys2,0.84,18.35,13.45,18.02,11,1783,2026-06-24,Excellent,30.4
11,6223,旺矽,半導體業,7175.0,sys2,411.58,6950.0,5190.0,6351.83,1,1499,2026-06-24,Excellent,38.6
12,6129,普誠,半導體業,18.9,sys2,0.84,18.8,14.7,17.22,11,1318,2026-06-24,Excellent,69.8
13,3588,通嘉,半導體業,75.9,sys2,3.61,71.6,52.1,68.68,2,1074,2026-06-24,Excellent,28.7
14,2460,建通,電子工業,40.45,sys1,2.2,37.9,30.3,36.05,4,1711,2026-06-24,Excellent,50.1
15,6589,台康生技,生技醫療業,47.1,sys1,1.59,47.0,42.85,43.92,6,1410,2026-06-24,Excellent,28.2
16,2303,聯電,半導體業,178.0,sys2,10.12,176.0,116.5,157.76,1,345879,2026-06-24,Good,4.9
17,3374,精材,半導體業,312.0,sys2,17.77,303.5,215.5,276.45,1,13731,2026-06-24,Good,14.2
18,2646,星宇航空,航運業,21.7,sys2,0.43,21.65,19.7,20.84,23,8314,2026-06-24,Good,33.1
19,6168,宏齊,光電業,35.5,sys2,1.84,34.2,23.25,31.81,5,8209,2026-06-24,Good,-0.9
20,2483,百容,電子工業,46.1,sys2,2.49,44.5,24.65,41.12,4,6842,2026-06-24,Good,13.2
21,6757,台灣虎航,航運業,62.8,sys2,2.24,62.0,51.3,58.31,4,5536,2026-06-24,Good,27.0
22,6719,力智,電子工業,297.5,sys2,15.0,288.5,207.5,267.51,1,3586,2026-06-24,Good,-10.3
23,6695,芯鼎,半導體業,68.9,sys2,3.74,68.4,47.65,61.42,2,2762,2026-06-24,Good,-4.7
24,6698,旭暉應材,其他電子業,47.75,sys2,2.47,47.5,33.2,42.81,4,2476,2026-06-24,Good,-31.0
25,2061,風青,電器電纜,63.8,sys2,3.19,63.5,30.0,57.42,3,2443,2026-06-24,Good,1.1
26,4147,中裕,生技醫療業,64.5,sys2,2.72,63.4,47.0,59.06,3,2423,2026-06-24,Good,0.5
27,6831,邁科,電子工業,852.0,sys2,50.98,850.0,670.0,750.03,1,1434,2026-06-24,Good,0.0
28,6243,迅杰,半導體業,45.65,sys2,1.93,42.15,29.0,41.79,5,1146,2026-06-24,Good,-48.1
29,3284,太普高,其他,26.5,sys2,1.16,25.75,15.7,24.19,8,1101,2026-06-24,Good,2.2
30,2258,鴻華先進-創,汽車工業,34.7,sys2,1.29,34.45,28.4,32.11,7,1095,2026-06-24,Good,-14.2
31,6573,虹揚-KY,電子工業,21.5,sys2,1.17,19.55,13.2,19.15,8,1090,2026-06-24,Good,-21.8
32,6684,安格,半導體業,64.0,sys2,2.91,61.0,43.95,58.19,3,943,2026-06-24,Good,9.0
33,6620,漢達,生技醫療業,99.9,sys2,3.78,95.8,64.1,92.34,2,749,2026-06-24,Good,0.0
34,1301,台塑,塑膠工業,54.5,sys1,2.3,53.5,43.1,49.89,4,45494,2026-06-24,Good,1.5
35,6226,光鼎,光電業,15.1,sys1,0.8,14.25,11.45,13.49,12,2276,2026-06-24,Good,-0.8
36,6683,雍智科技,半導體業,1940.0,sys1,154.78,1925.0,1295.0,1630.45,1,1537,2026-06-24,Good,45.3
37,3230,錦明,光電業,37.3,sys1,1.75,34.45,28.2,33.8,5,1122,2026-06-24,Good,8.5
38,4162,智擎,生技醫療業,59.3,sys1,1.48,58.6,55.8,56.35,6,635,2026-06-24,Good,6.0
39,5011,久陽,鋼鐵工業,24.85,sys2,1.11,23.3,16.85,22.63,9,1813,2026-06-24,Normal,-18.8
40,6586,醣基,生技醫療業,131.0,sys2,7.06,114.0,59.1,116.87,1,1256,2026-06-24,Normal,0.0
41,3093,港建*,其他電子類,72.3,sys1,4.6,70.4,58.6,63.1,2,3825,2026-06-24,Normal,-85.6
