rank,stock_id,stock_name,industry_category,close,signal,n_value,breakout_level,exit_level,stop_loss,suggested_units,avg_volume,signal_date,grade,rev_yoy
1,6282,康舒,電子零組件業,70.8,sys2,3.95,67.8,47.65,62.9,2,64285,2026-06-04,Excellent,17.3
2,2880,華南金,金融保險,37.7,sys2,1.23,36.75,29.6,35.24,8,53580,2026-06-04,Excellent,17.7
3,4931,新盛力,電腦及週邊設備業,260.0,sys2,15.18,254.0,159.5,229.64,1,15050,2026-06-04,Excellent,36.1
4,6265,方土昶,電子通路業,63.9,sys2,3.72,62.8,40.75,56.46,2,14378,2026-06-04,Excellent,510.6
5,1609,大亞,電器電纜,43.0,sys2,1.48,42.15,32.8,40.04,6,14298,2026-06-04,Excellent,20.0
6,6548,長科*,半導體業,98.1,sys2,4.39,89.2,47.05,89.32,2,12994,2026-06-04,Excellent,20.1
7,8070,長華*,電子通路業,65.3,sys2,2.41,61.3,42.4,60.49,4,10222,2026-06-04,Excellent,32.3
8,1714,和桐,化學工業,12.1,sys2,0.36,11.0,9.02,11.38,27,9191,2026-06-04,Excellent,43.0
9,8088,品安,半導體業,67.6,sys2,3.45,66.8,51.1,60.7,2,8158,2026-06-04,Excellent,56.4
10,4973,廣穎,半導體業,176.0,sys2,8.77,172.0,90.5,158.46,1,7654,2026-06-04,Excellent,98.8
11,1503,士電,電機機械,268.0,sys2,10.24,244.0,181.0,247.53,1,6396,2026-06-04,Excellent,35.3
12,8936,國統,其他,60.1,sys2,1.55,57.0,49.35,57.0,6,3977,2026-06-04,Excellent,24.5
13,6126,信音,電子零組件業,43.0,sys2,1.77,42.65,32.0,39.46,5,3809,2026-06-04,Excellent,40.6
14,3362,先進光,光電業,144.0,sys2,6.75,131.0,100.0,130.49,1,2490,2026-06-04,Excellent,16.6
15,2108,南帝,橡膠工業,30.9,sys2,1.09,29.95,26.45,28.72,9,2155,2026-06-04,Excellent,23.8
16,4534,慶騰,電機機械,31.65,sys2,1.75,30.5,21.7,28.15,5,1595,2026-06-04,Excellent,27.1
17,3528,安馳,電子通路業,140.0,sys2,5.96,139.5,76.8,128.07,1,1525,2026-06-04,Excellent,132.4
18,8935,邦泰,其他,23.05,sys2,0.92,22.9,18.0,21.22,10,841,2026-06-04,Excellent,54.9
19,5607,遠雄港,航運業,52.9,sys2,1.23,52.6,47.55,50.44,8,798,2026-06-04,Excellent,38.9
20,4807,日成-KY,貿易百貨,35.35,sys2,1.66,33.3,20.55,32.02,6,563,2026-06-04,Excellent,61.2
21,6465,威潤,通信網路業,58.0,sys2,3.25,56.8,43.5,51.5,3,555,2026-06-04,Excellent,81.7
