rank,stock_id,stock_name,industry_category,close,signal,n_value,breakout_level,exit_level,stop_loss,suggested_units,avg_volume,signal_date,grade,rev_yoy
1,2605,新興,航運業,36.75,sys2,1.35,35.7,29.65,34.05,7,10263,2026-08-19,Excellent,34.7
2,2542,興富發,建材營造,48.15,sys2,0.93,47.8,42.5,46.29,10,8296,2026-08-19,Excellent,1537.7
3,2637,慧洋-KY,航運業,91.8,sys2,2.85,88.8,77.7,86.1,3,2860,2026-08-19,Excellent,34.9
4,6108,競國,電子工業,24.75,sys2,0.92,24.0,16.1,22.9,10,1711,2026-08-19,Excellent,22.4
5,2611,志信,航運業,15.5,sys2,0.41,15.45,13.1,14.68,24,507,2026-08-19,Excellent,307.7
6,1727,中華化,化學工業,92.7,sys1,5.54,90.8,71.5,81.61,1,3553,2026-08-19,Excellent,53.2
7,2537,聯上發,建材營造,11.55,sys1,0.28,11.25,10.7,10.99,35,1145,2026-08-19,Excellent,60177.4
8,4114,健喬,生技醫療業,30.25,sys1,0.47,30.15,28.85,29.31,21,1075,2026-08-19,Excellent,17.3
9,5607,遠雄港,航運業,54.0,sys1,1.26,53.5,48.1,51.48,7,709,2026-08-19,Excellent,38.9
10,4416,三圓,建材營造,12.35,sys1,0.54,12.25,10.25,11.27,18,586,2026-08-19,Excellent,7266.9
11,2609,陽明,航運業,59.0,sys2,1.59,57.2,49.5,55.82,6,28594,2026-08-19,Good,-5.9
12,3490,單井,光電業,46.8,sys2,1.97,44.5,25.15,42.86,5,4077,2026-08-19,Good,-14.2
13,5608,四維航,航運業,17.5,sys2,0.55,15.95,12.8,16.41,18,3750,2026-08-19,Good,6.1
14,2915,潤泰全,貿易百貨,61.8,sys2,1.5,61.5,50.1,58.81,6,3664,2026-08-19,Good,-35.2
15,3498,陽程,其他電子類,190.5,sys2,10.91,174.0,84.1,168.67,1,2532,2026-08-19,Good,156.9
16,3008,大立光,光電業,5550.0,sys2,298.95,5360.0,3670.0,4952.09,1,2496,2026-08-19,Good,10.8
17,1402,遠東新,紡織纖維,28.0,sys1,0.67,27.9,26.6,26.66,14,17266,2026-08-19,Good,-3.3
18,2520,冠德,建材營造,36.7,sys1,0.99,36.15,33.3,34.73,10,1542,2026-08-19,Good,8.2
19,2641,正德,航運業,18.35,sys1,0.43,18.2,17.05,17.48,23,1426,2026-08-19,Good,11.4
20,2617,台航,航運業,30.9,sys1,0.63,30.15,28.4,29.63,15,981,2026-08-19,Good,11.9
21,7871,安立璽榮-KY,生技醫療業,137.5,sys2,10.28,130.5,77.0,116.94,1,1767,2026-08-19,Normal,0.0
22,4573,高明鐵,電機機械,507.0,sys2,36.25,487.5,268.0,434.51,1,783,2026-08-19,Normal,0.0
23,1437,勤益控,其他,32.2,sys2,0.57,31.8,29.3,31.06,17,723,2026-08-19,Normal,-21.6
24,2851,中再保,金融保險,40.2,sys1,1.03,39.65,34.8,38.13,9,2054,2026-08-19,Normal,-68.8
25,6218,豪勉,通信網路業,38.55,sys1,2.06,38.5,33.5,34.44,4,586,2026-08-19,Normal,-16.1
