rank,stock_id,stock_name,industry_category,close,signal,n_value,breakout_level,exit_level,stop_loss,suggested_units,avg_volume,signal_date,grade,rev_yoy
1,1303,南亞,塑膠工業,154.5,sys2,7.9,152.5,86.4,138.71,1,94730,2026-06-23,Excellent,18.1
2,2481,強茂,半導體業,193.5,sys2,11.52,176.0,132.0,170.47,1,40652,2026-06-23,Excellent,19.1
3,2801,彰銀,金融保險,23.2,sys2,0.4,23.15,20.05,22.4,24,38141,2026-06-23,Excellent,23.7
4,2369,菱生,電子工業,44.55,sys2,2.37,42.0,30.75,39.8,4,29941,2026-06-23,Excellent,33.4
5,3707,漢磊,半導體業,100.5,sys2,6.08,96.9,68.7,88.34,1,21029,2026-06-23,Excellent,22.3
6,8926,台汽電,油電燃氣業,82.2,sys2,3.53,82.0,59.2,75.14,2,14607,2026-06-23,Excellent,594.0
7,3016,嘉晶,半導體業,152.5,sys2,9.95,147.5,97.2,132.61,1,11355,2026-06-23,Excellent,20.3
8,2305,全友,電子工業,37.1,sys2,1.95,37.0,18.95,33.19,5,10125,2026-06-23,Excellent,74.9
9,8016,矽創,半導體業,320.5,sys2,12.43,317.0,270.0,295.64,1,2527,2026-06-23,Excellent,29.3
10,4551,智伸科,汽車工業,245.0,sys2,10.3,235.5,128.0,224.4,1,1809,2026-06-23,Excellent,20.1
11,5302,太欣,半導體業,13.85,sys2,0.72,13.4,9.92,12.42,13,1681,2026-06-23,Excellent,132.9
12,3360,尚立,電子通路業,17.95,sys2,0.79,17.55,13.45,16.37,12,1531,2026-06-23,Excellent,30.4
13,4716,大立,化學工業,22.05,sys2,0.82,20.05,14.45,20.42,12,1172,2026-06-23,Excellent,18.9
14,5468,凱鈺,半導體業,36.3,sys2,1.27,33.0,16.35,33.76,7,849,2026-06-23,Excellent,219.6
15,8054,安國,半導體業,124.5,sys1,5.8,119.5,92.2,112.9,1,2599,2026-06-23,Excellent,232.5
16,3588,通嘉,半導體業,69.0,sys1,3.33,68.0,52.1,62.35,3,933,2026-06-23,Excellent,28.7
17,8438,昶昕,綠能環保,101.0,sys1,5.72,96.5,75.4,89.57,1,621,2026-06-23,Excellent,20.7
18,8927,北基,油電燃氣業,21.25,sys1,0.74,20.9,19.3,19.77,13,576,2026-06-23,Excellent,41.5
19,2303,聯電,半導體業,170.0,sys2,9.6,160.0,113.0,150.8,1,332166,2026-06-23,Good,4.9
20,5425,台半,半導體業,134.0,sys2,8.03,130.0,85.0,117.93,1,36913,2026-06-23,Good,0.4
21,2426,鼎元,光電業,94.7,sys2,6.65,89.9,58.0,81.41,1,22146,2026-06-23,Good,-14.1
22,3450,聯鈞,半導體業,612.0,sys2,40.55,602.0,426.0,530.89,1,13226,2026-06-23,Good,-25.6
23,3374,精材,半導體業,303.5,sys2,17.18,285.0,215.5,269.13,1,12812,2026-06-23,Good,14.2
24,3035,智原,半導體業,233.0,sys2,12.05,231.0,172.5,208.89,1,11988,2026-06-23,Good,-69.4
25,8261,富鼎,半導體業,260.0,sys2,13.5,236.5,150.0,233.0,1,10920,2026-06-23,Good,10.9
26,6168,宏齊,光電業,34.2,sys2,1.76,32.75,23.25,30.68,5,6253,2026-06-23,Good,-0.9
27,6525,捷敏-KY,半導體業,170.5,sys2,7.99,157.0,111.0,154.52,1,3498,2026-06-23,Good,11.9
28,4147,中裕,生技醫療業,63.4,sys2,2.66,62.0,47.0,58.09,3,2159,2026-06-23,Good,0.5
29,3257,虹冠電,半導體業,73.9,sys2,3.18,71.2,52.2,67.53,3,2138,2026-06-23,Good,-35.5
30,2030,彰源,鋼鐵工業,20.15,sys2,0.69,19.85,17.3,18.76,14,2115,2026-06-23,Good,-3.2
31,3675,德微,半導體業,445.5,sys2,26.24,413.0,285.0,393.02,1,1954,2026-06-23,Good,12.5
32,6435,大中,半導體業,362.0,sys2,18.61,349.0,236.5,324.79,1,1053,2026-06-23,Good,11.0
33,3284,太普高,其他,25.4,sys2,1.12,24.6,15.7,23.16,8,1033,2026-06-23,Good,2.2
34,6573,虹揚-KY,電子工業,19.55,sys2,1.04,18.65,13.0,17.46,9,941,2026-06-23,Good,-21.8
35,6243,迅杰,半導體業,41.5,sys2,1.81,38.55,29.0,37.88,5,730,2026-06-23,Good,-48.1
36,3066,李洲,光電業,24.25,sys2,1.24,23.95,19.45,21.76,8,727,2026-06-23,Good,-7.7
37,6684,安格,半導體業,60.5,sys2,2.6,55.5,43.95,55.3,3,720,2026-06-23,Good,9.0
38,6715,嘉基,電子零組件業,569.0,sys2,36.13,558.0,349.0,496.74,1,666,2026-06-23,Good,9.6
39,6620,漢達,生技醫療業,90.9,sys2,3.37,89.9,64.1,84.17,2,652,2026-06-23,Good,0.0
40,6109,亞元,通信網路業,13.65,sys2,0.51,13.0,10.5,12.63,19,586,2026-06-23,Good,4.1
41,3591,艾笛森,光電業,27.55,sys1,1.35,27.3,21.35,24.84,7,1891,2026-06-23,Good,11.6
42,6472,保瑞,化學生技醫療,439.5,sys1,19.63,439.0,362.5,400.24,1,1634,2026-06-23,Good,4.2
43,3230,錦明,光電業,34.45,sys1,1.62,33.3,27.9,31.2,6,890,2026-06-23,Good,8.5
44,6909,創控,半導體業,61.4,sys1,3.32,56.5,42.3,54.76,3,748,2026-06-23,Good,-9.6
45,7799,禾榮科,化學生技醫療,424.5,sys1,21.27,408.0,329.0,381.96,1,634,2026-06-23,Good,0.0
46,3041,揚智,半導體業,31.2,sys2,1.61,30.95,22.25,27.98,6,3711,2026-06-23,Normal,12.5
47,6586,醣基,生技醫療業,107.0,sys2,5.74,104.5,59.1,95.52,1,1106,2026-06-23,Normal,0.0
