rank,stock_id,stock_name,industry_category,close,signal,n_value,breakout_level,exit_level,stop_loss,suggested_units,avg_volume,signal_date,grade,rev_yoy
1,8021,尖點,其他電子業,570.0,sys2,37.13,556.0,353.0,495.75,1,7632,2026-06-11,Excellent,51.4
2,3550,聯穎,電子工業,28.6,sys2,1.65,28.45,19.7,25.3,6,5835,2026-06-11,Excellent,29.9
3,3441,聯一光,光電業,71.5,sys2,3.93,65.0,39.15,63.64,2,5419,2026-06-11,Excellent,40.2
4,6174,安碁,電子零組件業,51.7,sys2,3.7,51.6,34.35,44.3,2,5062,2026-06-11,Excellent,31.0
5,1316,上曜,建材營造,10.8,sys2,1.08,12.65,10.0,9.8,9,3509,2026-06-11,Excellent,111.2
6,2537,聯上發,建材營造,11.3,sys2,0.31,11.1,9.38,10.67,31,2289,2026-06-11,Excellent,60177.4
7,3290,東浦,電子零組件業,63.6,sys2,2.68,59.4,44.1,58.23,3,2051,2026-06-11,Excellent,68.1
8,1808,潤隆,建材營造,31.2,sys2,1.45,32.15,28.05,29.04,6,1887,2026-06-11,Excellent,68260.0
9,5410,國眾,資訊服務業,44.15,sys2,1.31,42.15,36.35,41.52,7,1476,2026-06-11,Excellent,103.0
10,6259,百徽,電子零組件業,29.75,sys2,1.81,28.85,21.5,26.13,5,949,2026-06-11,Excellent,37.1
11,2414,精技,電子通路業,63.0,sys2,1.76,62.5,47.5,59.47,5,680,2026-06-11,Excellent,47.3
12,5515,建國,建材營造,43.5,sys1,1.18,43.4,39.55,41.14,8,736,2026-06-11,Excellent,84.0
13,1101,台泥,水泥工業,24.25,sys2,1.02,26.4,23.55,22.8,9,33181,2026-06-11,Good,-9.0
14,2412,中華電,通信網路業,145.0,sys2,2.17,144.0,136.0,140.66,4,18012,2026-06-11,Good,7.6
15,3045,台灣大,通信網路業,119.0,sys2,1.77,118.0,110.0,115.45,5,16028,2026-06-11,Good,5.8
16,4904,遠傳,通信網路業,109.0,sys2,2.31,107.5,92.9,104.38,4,9352,2026-06-11,Good,3.6
17,6505,台塑化,油電燃氣業,51.4,sys2,5.1,58.9,49.1,46.84,1,9342,2026-06-11,Good,7.8
18,4763,材料*-KY,化學工業,43.75,sys2,7.6,48.6,40.2,39.68,1,7758,2026-06-11,Good,-35.6
19,9910,豐泰,運動休閒,97.0,sys2,3.77,94.0,66.4,89.47,2,6652,2026-06-11,Good,-7.7
20,6120,達運,光電業,13.35,sys2,1.88,16.5,12.25,11.9,5,6210,2026-06-11,Good,8.4
21,8071,能率網通,電子零組件業,24.95,sys2,1.29,24.5,16.6,22.36,7,3652,2026-06-11,Good,3.5
22,1434,福懋,紡織纖維,16.35,sys2,1.12,17.2,14.8,15.16,8,2864,2026-06-11,Good,-4.7
23,7788,松川精密,電子工業,271.0,sys2,15.56,258.5,178.0,239.88,1,2718,2026-06-11,Good,0.0
24,4306,炎洲,塑膠工業,15.85,sys2,0.35,15.55,13.05,15.15,28,2542,2026-06-11,Good,15.0
25,9914,美利達,運動休閒,73.7,sys2,2.61,71.0,63.0,68.49,3,2338,2026-06-11,Good,-16.9
26,2597,潤弘,建材營造,204.0,sys2,6.26,200.0,155.0,191.48,1,1957,2026-06-11,Good,1.7
27,2243,宏旭-KY,汽車工業,33.85,sys2,2.29,31.2,20.9,30.22,4,1662,2026-06-11,Good,52.5
28,1723,中碳,化學工業,85.9,sys2,4.32,93.9,77.7,79.97,2,871,2026-06-11,Good,13.8
29,1460,宏遠,紡織纖維,7.09,sys2,0.53,7.6,6.78,6.55,18,824,2026-06-11,Good,-22.8
30,9917,中保科,其他,120.0,sys2,1.5,119.0,111.0,117.0,6,591,2026-06-11,Good,-1.0
31,5871,中租-KY,其他,123.0,sys1,3.7,121.0,107.0,115.6,2,15113,2026-06-11,Good,-2.9
32,1308,亞聚,塑膠工業,13.45,sys1,0.87,14.75,12.75,12.21,11,3094,2026-06-11,Good,-15.6
33,6156,松上,電子零組件業,20.45,sys1,0.72,19.75,17.85,19.0,13,831,2026-06-11,Good,1.6
34,5455,昇益,建材營造,26.75,sys1,1.07,26.15,22.5,24.6,9,536,2026-06-11,Good,-66.5
35,4113,聯上,建材營造,16.55,sys1,0.73,16.5,13.9,15.08,13,509,2026-06-11,Normal,-99.9
