rank,stock_id,stock_name,industry_category,close,signal,n_value,breakout_level,exit_level,stop_loss,suggested_units,avg_volume,signal_date,grade,rev_yoy
1,2801,彰銀,金融保險,24.0,sys2,0.41,23.6,20.15,23.19,24,38588,2026-06-30,Excellent,23.7
2,8046,南電,電子工業,1185.0,sys2,70.09,1145.0,761.0,1044.82,1,18615,2026-06-30,Excellent,39.5
3,8936,國統,其他,65.0,sys2,2.37,63.0,51.5,60.27,4,11818,2026-06-30,Excellent,24.5
4,2458,義隆,半導體業,189.0,sys2,14.25,188.0,48.05,160.51,1,6468,2026-06-30,Excellent,19.8
5,1444,力麗,紡織纖維,8.96,sys2,0.31,8.15,6.25,8.34,32,4635,2026-06-30,Excellent,32.5
6,3360,尚立,電子通路業,22.7,sys2,1.06,21.65,13.45,20.58,9,4163,2026-06-30,Excellent,30.4
7,2425,承啟,電子工業,45.2,sys2,2.33,43.45,31.95,40.53,4,4035,2026-06-30,Excellent,61.2
8,6446,藥華藥,生技醫療業,1340.0,sys2,56.12,1270.0,883.0,1227.75,1,3124,2026-06-30,Excellent,64.4
9,1447,力鵬,紡織纖維,7.52,sys2,0.3,7.26,5.93,6.93,33,2856,2026-06-30,Excellent,35.6
10,4542,科嶠,電子零組件業,449.5,sys2,26.09,412.0,224.0,397.33,1,1483,2026-06-30,Excellent,32.6
11,5434,崇越,電子通路業,549.0,sys2,22.88,539.0,419.5,503.23,1,1432,2026-06-30,Excellent,30.6
12,1310,台苯,塑膠工業,10.55,sys1,0.43,10.35,8.44,9.7,23,8122,2026-06-30,Excellent,22.8
13,5314,世紀*,其他,66.8,sys1,3.14,65.5,55.3,60.52,3,3808,2026-06-30,Excellent,132.5
14,3055,蔚華科,電子工業,116.0,sys1,7.47,113.5,82.8,101.06,1,2200,2026-06-30,Excellent,19.3
15,4743,合一,生技醫療業,52.2,sys1,1.92,51.9,47.3,48.37,5,2193,2026-06-30,Excellent,128.8
16,6658,聯策,其他電子業,234.0,sys1,14.03,222.0,173.5,205.95,1,1385,2026-06-30,Excellent,60.9
17,6589,台康生技,生技醫療業,49.9,sys1,1.63,48.8,44.35,46.64,6,1159,2026-06-30,Excellent,28.2
18,6753,龍德造船,航運業,136.5,sys1,5.54,132.0,118.5,125.42,1,1036,2026-06-30,Excellent,18.4
19,4114,健喬,生技醫療業,31.35,sys1,0.39,31.25,30.3,30.56,25,1007,2026-06-30,Excellent,17.3
20,1710,東聯,化學工業,16.75,sys2,0.75,16.6,13.2,15.25,13,12367,2026-06-30,Good,4.0
21,2472,立隆電,電子零組件業,453.5,sys2,30.98,432.5,302.0,391.55,1,10208,2026-06-30,Good,9.3
22,2634,漢翔,航運業,56.6,sys2,1.71,53.1,43.0,53.17,5,9312,2026-06-30,Good,-7.0
23,5371,中光電,光電業,86.9,sys2,3.92,81.6,66.5,79.07,2,7780,2026-06-30,Good,7.8
24,3717,聯嘉投控,汽車工業,27.45,sys2,1.27,25.95,20.1,24.9,7,6402,2026-06-30,Good,0.0
25,6226,光鼎,光電業,22.05,sys2,0.99,20.05,11.45,20.08,10,6398,2026-06-30,Good,-0.8
26,8033,雷虎,其他,169.5,sys2,7.18,164.0,123.0,155.14,1,5498,2026-06-30,Good,5.3
27,4532,瑞智,電機機械,28.15,sys2,0.71,26.15,23.45,26.72,14,2446,2026-06-30,Good,-3.3
28,3346,麗清,汽車工業,27.15,sys2,1.28,27.0,21.8,24.59,7,2127,2026-06-30,Good,-11.4
29,3152,璟德,通信網路業,324.5,sys2,18.05,236.0,162.5,288.4,1,2116,2026-06-30,Good,-1.0
30,6409,旭隼,電子工業,1085.0,sys2,49.95,1070.0,697.0,985.11,1,1741,2026-06-30,Good,-22.0
31,2645,長榮航太,航運業,185.5,sys2,6.47,180.0,160.0,172.56,1,1740,2026-06-30,Good,12.2
32,4162,智擎,生技醫療業,61.0,sys2,1.59,60.6,53.1,57.82,6,763,2026-06-30,Good,6.0
33,8222,寶一,電機機械,39.2,sys2,1.58,39.15,33.05,36.05,6,613,2026-06-30,Good,-10.1
34,2208,台船,航運業,19.3,sys1,0.59,18.55,17.1,18.11,16,4317,2026-06-30,Good,-25.4
35,3230,錦明,光電業,46.45,sys1,2.11,43.8,28.2,42.23,4,2064,2026-06-30,Good,8.5
36,2630,亞航,航運業,48.85,sys1,1.76,44.65,38.6,45.32,5,1488,2026-06-30,Good,-15.2
37,2466,冠西電,光電業,64.9,sys1,3.11,62.1,47.3,58.69,3,716,2026-06-30,Good,-47.1
38,4746,台耀,化學生技醫療,53.9,sys1,1.56,53.8,50.7,50.78,6,671,2026-06-30,Good,-6.0
39,1718,中纖,化學工業,13.45,sys2,0.63,12.25,6.68,12.19,15,42076,2026-06-30,Normal,-22.3
40,7719,碳基,其他,56.5,sys2,3.29,47.85,38.0,49.92,3,643,2026-06-30,Normal,0.0
41,7795,長廣,電子工業,556.0,sys2,29.82,506.0,341.0,496.35,1,523,2026-06-30,Normal,0.0
42,7402,邑錡,光電業,115.0,sys1,5.57,109.0,90.3,103.87,1,570,2026-06-30,Normal,3.5
