rank,stock_id,stock_name,industry_category,close,signal,n_value,breakout_level,exit_level,stop_loss,suggested_units,avg_volume,signal_date,grade,rev_yoy
1,3702,大聯大,電子通路業,129.0,sys2,7.11,127.5,102.0,114.78,1,12101,2026-08-05,Excellent,28.6
2,2395,研華,電子工業,633.0,sys2,31.2,618.0,493.0,570.6,1,4595,2026-08-05,Excellent,21.8
3,6206,飛捷,電子工業,148.0,sys2,7.42,146.0,114.0,133.16,1,2652,2026-08-05,Excellent,18.2
4,3653,健策,電子工業,4340.0,sys2,265.73,4230.0,2990.0,3808.53,1,1542,2026-08-05,Excellent,18.9
5,1590,亞德客-KY,電機機械,1510.0,sys2,83.6,1500.0,1245.0,1342.8,1,994,2026-08-05,Excellent,18.1
6,3037,欣興,電子零組件業,969.0,sys1,74.63,960.0,653.0,819.73,1,29325,2026-08-05,Excellent,23.3
7,4979,華星光,通信網路業,492.0,sys1,39.38,488.0,346.5,413.24,1,10011,2026-08-05,Excellent,20.2
8,3036,文曄,電子工業,225.0,sys1,11.22,223.5,180.0,202.57,1,9292,2026-08-05,Excellent,118.9
9,2388,威盛,半導體業,83.0,sys1,5.88,80.7,64.7,71.24,1,7930,2026-08-05,Excellent,69.4
10,2347,聯強,電子工業,97.1,sys1,4.69,96.2,83.4,87.73,2,7573,2026-08-05,Excellent,64.7
11,2455,全新,通信網路業,388.0,sys1,31.32,362.0,255.0,325.36,1,7446,2026-08-05,Excellent,16.6
12,2357,華碩,電子工業,838.0,sys1,32.82,816.0,722.0,772.35,1,4831,2026-08-05,Excellent,33.8
13,3017,奇鋐,電腦及週邊設備業,2730.0,sys1,171.98,2675.0,2020.0,2386.03,1,4265,2026-08-05,Excellent,111.7
14,4967,十銓,半導體業,265.5,sys1,14.53,262.0,198.0,236.44,1,3726,2026-08-05,Excellent,120.5
15,3665,貿聯-KY,其他電子業,2355.0,sys1,169.09,2350.0,1885.0,2016.81,1,3472,2026-08-05,Excellent,22.2
16,3081,聯亞,通信網路業,2160.0,sys1,180.04,2120.0,1450.0,1799.92,1,2660,2026-08-05,Excellent,115.4
17,2397,友通,電子工業,62.1,sys1,2.5,61.9,52.5,57.1,3,552,2026-08-05,Excellent,29.4
18,3605,宏致,電子零組件業,101.5,sys2,6.0,96.5,72.5,89.51,1,9652,2026-08-05,Good,3.4
19,3022,威強電,電子工業,97.6,sys2,5.23,95.7,77.2,87.13,1,3118,2026-08-05,Good,9.7
20,1907,永豐餘,造紙工業,29.75,sys2,0.76,29.7,26.9,28.23,13,2165,2026-08-05,Good,5.2
21,6547,高端疫苗,生技醫療業,52.1,sys2,1.86,51.5,44.1,48.39,5,2164,2026-08-05,Good,-4.6
22,3712,永崴投控,電子工業,20.3,sys2,0.99,20.05,15.8,18.32,10,1290,2026-08-05,Good,-8.7
23,3008,大立光,光電業,4575.0,sys1,276.43,4485.0,3670.0,4022.14,1,2439,2026-08-05,Good,10.8
24,2362,藍天,電子工業,47.15,sys1,1.9,46.1,41.0,43.35,5,1043,2026-08-05,Good,3.9
25,3147,大綜,資訊服務業,271.5,sys1,17.36,248.5,199.5,236.78,1,775,2026-08-05,Good,-39.9
26,3032,偉訓,電子工業,87.1,sys1,3.96,84.7,71.9,79.19,2,680,2026-08-05,Good,0.0
27,2883,凱基金,金融保險,31.6,sys2,1.08,31.3,28.35,29.44,9,51739,2026-08-05,Normal,-49.8
