rank,stock_id,stock_name,industry_category,close,signal,n_value,breakout_level,exit_level,stop_loss,suggested_units,avg_volume,signal_date,grade,rev_yoy
1,3189,景碩,半導體業,962.0,sys2,56.65,960.0,766.0,848.71,1,20356,2026-09-24,Excellent,25.1
2,3016,嘉晶,半導體業,160.0,sys2,8.43,145.5,97.5,143.13,1,15369,2026-09-24,Excellent,20.3
3,6672,騰輝電子-KY,電子工業,337.5,sys2,17.3,317.5,261.5,302.9,1,5700,2026-09-24,Excellent,32.7
4,3324,雙鴻,其他電子類,1710.0,sys2,91.2,1630.0,1055.0,1527.6,1,4734,2026-09-24,Excellent,91.7
5,6199,天品,其他,124.0,sys2,4.56,122.0,89.8,114.89,2,3055,2026-09-24,Excellent,2278.9
6,3653,健策,電子工業,6920.0,sys2,358.96,6410.0,5210.0,6202.07,1,1221,2026-09-24,Excellent,18.9
7,3624,光頡,電子零組件業,140.0,sys1,9.45,138.0,100.0,121.09,1,22761,2026-09-24,Excellent,30.6
8,3702,大聯大,電子通路業,117.5,sys1,4.38,116.0,103.5,108.74,2,9113,2026-09-24,Excellent,28.6
9,9945,潤泰新,其他,29.9,sys1,0.62,29.75,27.6,28.67,16,5649,2026-09-24,Excellent,22.0
10,3293,鈊象,文化創意業,761.0,sys1,17.06,730.0,687.0,726.88,1,3159,2026-09-24,Excellent,17.8
11,8040,九暘,半導體業,94.5,sys1,4.85,93.0,75.5,84.81,2,2709,2026-09-24,Excellent,46.0
12,3031,佰鴻,光電業,30.45,sys1,1.38,29.85,22.8,27.69,7,2053,2026-09-24,Excellent,22.7
13,6693,廣閎科,半導體業,209.5,sys1,12.25,197.0,163.0,184.99,1,1760,2026-09-24,Excellent,111.9
14,2404,漢唐,電子工業,1285.0,sys1,54.35,1250.0,992.0,1176.29,1,1664,2026-09-24,Excellent,100.6
15,6196,帆宣,其他電子業,565.0,sys1,22.98,558.0,505.0,519.03,1,1586,2026-09-24,Excellent,17.5
16,3479,安勤,電腦及週邊設備業,136.0,sys1,4.65,135.0,128.0,126.69,2,575,2026-09-24,Excellent,21.5
17,6691,洋基工程,其他電子業,667.0,sys1,24.48,651.0,602.0,618.03,1,538,2026-09-24,Excellent,112.7
18,6456,GIS-KY,光電業,81.3,sys2,4.2,80.9,61.4,72.9,2,6454,2026-09-24,Good,-15.2
19,2030,彰源,鋼鐵工業,30.4,sys2,1.16,29.95,22.1,28.09,8,5025,2026-09-24,Good,-3.2
20,2034,允強,鋼鐵工業,22.8,sys2,0.55,22.4,20.05,21.71,18,1991,2026-09-24,Good,0.1
21,6933,AMAX-KY,電子工業,385.0,sys2,21.35,360.5,236.5,342.3,1,1735,2026-09-24,Good,-13.7
22,2254,巨鎧精密-創,創新板股票,88.8,sys2,2.27,87.1,59.4,84.26,4,1493,2026-09-24,Good,-77.9
23,3219,倚強科,其他電子類,114.5,sys2,5.42,110.0,77.2,103.66,1,1399,2026-09-24,Good,4.8
24,6205,詮欣,電子工業,73.6,sys2,3.54,73.1,60.0,66.52,2,1359,2026-09-24,Good,-16.7
25,4770,上品,化學工業,281.5,sys2,11.23,275.0,209.5,259.03,1,1182,2026-09-24,Good,14.8
26,5230,雷笛克光學,光電業,23.3,sys2,0.89,22.9,17.3,21.52,11,789,2026-09-24,Good,-8.1
27,7792,安葆,其他電子類,435.5,sys2,18.46,415.5,295.5,398.59,1,764,2026-09-24,Good,0.0
28,5465,富驊,電腦及週邊設備業,34.2,sys2,1.0,33.15,23.55,32.21,10,643,2026-09-24,Good,-52.6
29,6122,擎邦,電機機械,58.2,sys2,1.42,55.4,47.65,55.37,7,621,2026-09-24,Good,-6.1
30,3042,晶技,電子零組件業,203.0,sys1,12.14,201.5,171.5,178.73,1,13424,2026-09-24,Good,1.4
31,6207,雷科,電子零組件業,125.0,sys1,7.85,124.0,104.0,109.29,1,6371,2026-09-24,Good,14.3
32,2342,茂矽,半導體業,48.2,sys1,2.49,46.35,36.8,43.22,4,5014,2026-09-24,Good,-10.8
33,1809,中釉,玻璃陶瓷,45.35,sys1,1.97,41.9,36.0,41.4,5,1849,2026-09-24,Good,-14.7
34,3675,德微,半導體業,335.0,sys1,18.71,332.0,256.0,297.58,1,1410,2026-09-24,Good,12.5
35,4566,時碩工業,電機機械,74.3,sys1,2.78,68.4,62.6,68.74,3,1207,2026-09-24,Good,12.6
36,8050,廣積,電腦及週邊設備業,61.2,sys1,1.9,60.5,55.0,57.39,5,1050,2026-09-24,Good,-13.6
37,3552,同致,其他電子類,45.4,sys1,1.36,45.3,38.8,42.67,7,584,2026-09-24,Good,-26.3
38,4573,高明鐵,電機機械,719.0,sys2,48.24,713.0,505.0,622.52,1,1482,2026-09-24,Normal,0.0
