rank,stock_id,stock_name,industry_category,close,signal,n_value,breakout_level,exit_level,stop_loss,suggested_units,avg_volume,signal_date,grade,rev_yoy
1,1303,南亞,塑膠工業,227.5,sys2,13.2,210.0,106.5,201.11,1,82589,2026-07-15,Excellent,18.1
2,8046,南電,電子工業,1415.0,sys2,90.93,1335.0,830.0,1233.14,1,20788,2026-07-15,Excellent,39.5
3,3532,台勝科,半導體業,523.0,sys2,34.36,510.0,325.0,454.29,1,5531,2026-07-15,Excellent,15.8
4,8383,千附,半導體業,89.8,sys2,4.18,84.2,58.3,81.44,2,3809,2026-07-15,Excellent,58.2
5,3055,蔚華科,電子工業,193.0,sys2,10.34,176.5,82.8,172.33,1,3245,2026-07-15,Excellent,19.3
6,4534,慶騰,電機機械,38.5,sys2,2.37,37.7,28.1,33.77,4,1944,2026-07-15,Excellent,27.1
7,3685,元創精密,電機機械,40.0,sys2,1.96,36.85,26.85,36.08,5,893,2026-07-15,Excellent,90.4
8,5388,中磊,電子工業,89.4,sys1,3.27,87.9,77.6,82.86,3,4328,2026-07-15,Excellent,86.5
9,6829,千附精密,半導體業,257.0,sys1,16.46,256.5,202.5,224.08,1,2052,2026-07-15,Excellent,107.1
10,1301,台塑,塑膠工業,65.7,sys2,3.11,64.0,45.45,59.47,3,79054,2026-07-15,Good,1.5
11,5483,中美晶,半導體業,278.0,sys2,14.05,253.0,161.0,249.9,1,35845,2026-07-15,Good,9.2
12,5880,合庫金,金融保險,25.35,sys2,0.36,25.3,24.0,24.64,28,21922,2026-07-15,Good,-15.4
13,3374,精材,半導體業,402.0,sys2,23.6,378.0,229.0,354.81,1,15252,2026-07-15,Good,14.2
14,1810,和成,玻璃陶瓷,31.1,sys2,1.48,28.8,19.4,28.14,6,14273,2026-07-15,Good,-12.0
15,8033,雷虎,其他,269.5,sys2,12.71,265.5,124.0,244.07,1,11434,2026-07-15,Good,5.3
16,4707,磐亞,化學工業,41.95,sys2,2.09,40.0,20.2,37.77,4,9375,2026-07-15,Good,-15.9
17,3033,威健,電子通路業,55.6,sys2,2.13,55.3,47.8,51.34,4,8838,2026-07-15,Good,12.6
18,8932,智通*,其他,126.5,sys2,6.44,123.5,98.5,113.62,1,5761,2026-07-15,Good,8.2
19,1907,永豐餘,造紙工業,29.2,sys2,0.81,29.15,25.9,27.59,12,2841,2026-07-15,Good,5.2
20,2466,冠西電,光電業,115.5,sys2,4.95,105.0,47.3,105.6,2,2394,2026-07-15,Good,-47.1
21,6907,雅特力-KY,半導體業,232.5,sys2,13.9,211.5,131.0,204.7,1,2292,2026-07-15,Good,0.0
22,2434,統懋,半導體業,82.6,sys2,4.06,75.1,32.95,74.48,2,1182,2026-07-15,Good,-4.0
23,8415,大國鋼,鋼鐵工業,36.6,sys2,0.61,36.55,33.55,35.38,16,721,2026-07-15,Good,13.9
24,4556,旭然,其他,127.0,sys2,7.09,122.0,66.1,112.81,1,664,2026-07-15,Good,3.3
25,7714,創泓科技,數位雲端類,207.5,sys2,9.78,202.0,124.0,187.95,1,584,2026-07-15,Good,-7.6
26,2482,連宇,電子工業,20.0,sys2,0.7,19.0,16.2,18.6,14,506,2026-07-15,Good,-13.9
27,6505,台塑化,油電燃氣業,72.8,sys1,4.85,67.2,53.3,63.09,2,18671,2026-07-15,Good,7.8
28,1434,福懋,紡織纖維,19.55,sys1,1.1,19.4,16.65,17.35,9,6829,2026-07-15,Good,-4.7
29,2031,新光鋼,鋼鐵工業,40.25,sys1,0.94,39.85,37.4,38.38,10,852,2026-07-15,Good,0.3
30,3551,世禾,綠能環保類,225.0,sys1,9.41,219.5,196.0,206.19,1,844,2026-07-15,Good,13.0
31,4513,福裕,電機機械,22.35,sys2,0.91,20.35,15.4,20.52,10,1569,2026-07-15,Normal,-0.3
32,6748,亞果生醫,生技醫療業,295.0,sys2,19.08,263.0,114.5,256.84,1,1417,2026-07-15,Normal,0.0
33,6696,仁新,生技醫療業,722.0,sys2,37.88,674.0,383.5,646.25,1,1217,2026-07-15,Normal,0.0
34,7427,華上生醫,生技醫療業,56.0,sys2,2.49,51.7,34.15,51.03,4,827,2026-07-15,Normal,0.0
35,3024,憶聲,光電業,13.25,sys1,0.55,12.65,11.8,12.16,18,1574,2026-07-15,Normal,-58.1
