rank,stock_id,stock_name,industry_category,close,signal,n_value,breakout_level,exit_level,stop_loss,suggested_units,avg_volume,signal_date,grade,rev_yoy
1,2801,彰銀,金融保險,24.3,sys2,0.44,24.25,22.65,23.42,22,30843,2026-07-21,Excellent,23.7
2,2880,華南金,金融保險,40.8,sys2,1.19,40.5,36.1,38.43,8,26694,2026-07-21,Excellent,17.7
3,6414,樺漢,電腦及週邊設備業,445.5,sys2,17.95,418.0,358.0,409.59,1,1921,2026-07-21,Excellent,19.2
4,1467,南緯,紡織纖維,10.5,sys2,0.44,10.35,6.97,9.61,22,1018,2026-07-21,Excellent,15.4
5,3276,宇環,電子零組件業,18.3,sys2,0.77,17.5,15.3,16.77,13,548,2026-07-21,Excellent,35.5
6,3577,泓格,電腦及週邊設備業,157.0,sys1,9.78,145.0,117.5,137.44,1,969,2026-07-21,Excellent,90.1
7,5515,建國,建材營造,44.25,sys1,1.1,42.85,40.15,42.04,9,597,2026-07-21,Excellent,84.0
8,2884,玉山金,金融保險,36.95,sys2,0.81,36.6,32.8,35.32,12,56279,2026-07-21,Good,10.2
9,2634,漢翔,航運業,71.5,sys2,3.45,69.5,48.1,64.6,2,47174,2026-07-21,Good,-7.0
10,2892,第一金,金融保險,34.45,sys2,0.74,34.3,32.0,32.96,13,43918,2026-07-21,Good,9.5
11,8039,台虹,電子工業,212.0,sys2,12.33,202.0,135.5,187.35,1,17255,2026-07-21,Good,10.5
12,4939,亞電,電子零組件業,72.8,sys2,4.88,72.1,53.2,63.04,2,11031,2026-07-21,Good,-1.9
13,5871,中租-KY,其他,123.5,sys2,3.17,123.0,113.0,117.16,3,8473,2026-07-21,Good,-2.9
14,9938,百和,其他,47.6,sys2,1.08,47.2,43.2,45.44,9,1657,2026-07-21,Good,-8.0
15,1736,喬山,運動休閒,141.5,sys2,7.75,136.5,110.5,125.99,1,715,2026-07-21,Good,11.0
16,6505,台塑化,油電燃氣業,85.4,sys1,5.31,84.3,57.1,74.78,1,37576,2026-07-21,Good,7.8
17,3576,聯合再生,光電業,19.1,sys1,1.04,19.0,15.95,17.02,9,20561,2026-07-21,Good,-41.4
18,2603,長榮,航運業,203.0,sys1,6.21,202.5,186.5,190.58,1,15162,2026-07-21,Good,-17.9
19,2886,兆豐金,金融保險,48.6,sys2,1.13,48.35,44.3,46.33,8,41381,2026-07-21,Normal,14.6
20,2867,三商壽,金融保險,9.51,sys2,0.2,9.23,8.25,9.11,49,16640,2026-07-21,Normal,-119.5
21,2905,三商,貿易百貨,15.95,sys2,0.34,15.65,14.6,15.27,29,849,2026-07-21,Normal,-81.7
22,2615,萬海,航運業,85.2,sys1,2.61,84.4,77.0,79.99,3,9440,2026-07-21,Normal,-10.7
23,5248,景傳,光電業,48.0,sys1,5.26,46.1,27.95,37.49,1,729,2026-07-21,Normal,0.0
