rank,stock_id,stock_name,industry_category,close,signal,n_value,breakout_level,exit_level,stop_loss,suggested_units,avg_volume,signal_date,grade,rev_yoy
1,2801,彰銀,金融保險,25.2,sys2,0.5,24.85,23.1,24.2,20,28569,2026-07-31,Excellent,23.7
2,2880,華南金,金融保險,43.7,sys2,1.35,42.65,36.1,41.0,7,25140,2026-07-31,Excellent,17.7
3,2540,愛山林,建材營造,61.0,sys2,1.59,60.2,52.7,57.83,6,1502,2026-07-31,Excellent,27.6
4,2451,創見,半導體業,293.0,sys1,17.54,280.0,216.0,257.93,1,7137,2026-07-31,Excellent,594.4
5,2357,華碩,電子工業,810.0,sys1,31.83,780.0,688.0,746.34,1,4687,2026-07-31,Excellent,33.8
6,6214,精誠,資訊服務業,154.0,sys1,5.05,147.0,134.0,143.89,1,2064,2026-07-31,Excellent,31.5
7,3029,零壹,資訊服務業,109.5,sys1,3.5,108.0,97.7,102.49,2,1306,2026-07-31,Excellent,26.0
8,1808,潤隆,建材營造,33.0,sys1,1.07,32.8,30.7,30.86,9,1224,2026-07-31,Excellent,68260.0
9,2884,玉山金,金融保險,38.65,sys2,0.88,37.8,32.8,36.88,11,49002,2026-07-31,Good,10.2
10,2892,第一金,金融保險,36.75,sys2,0.83,35.65,32.0,35.1,12,37971,2026-07-31,Good,9.5
11,5880,合庫金,金融保險,27.6,sys2,0.44,27.0,24.4,26.71,22,24202,2026-07-31,Good,-15.4
12,2006,東和鋼鐵,鋼鐵工業,74.6,sys2,1.72,73.5,67.6,71.16,5,3109,2026-07-31,Good,-0.4
13,2207,和泰車,汽車工業,558.0,sys2,14.51,555.0,461.0,528.98,1,538,2026-07-31,Good,1.3
14,2886,兆豐金,金融保險,53.1,sys2,1.3,51.7,45.35,50.51,7,31860,2026-07-31,Normal,14.6
15,2867,三商壽,金融保險,9.9,sys2,0.23,9.7,8.31,9.44,43,20512,2026-07-31,Normal,-119.5
16,2905,三商,貿易百貨,17.1,sys2,0.38,16.65,14.6,16.34,26,1197,2026-07-31,Normal,-81.7
17,2882,國泰金,金融保險,101.5,sys1,3.57,99.6,92.5,94.36,2,26686,2026-07-31,Normal,-37.9
