rank,stock_id,stock_name,industry_category,close,signal,n_value,breakout_level,exit_level,stop_loss,suggested_units,avg_volume,signal_date,grade,rev_yoy
1,6426,統新,電子工業,296.0,sys2,18.88,285.0,207.0,258.25,1,2328,2026-09-07,Excellent,70.0
2,2330,台積電,半導體業,2460.0,sys1,49.24,2445.0,2350.0,2361.53,1,20172,2026-09-07,Excellent,45.2
3,2382,廣達,電子工業,347.5,sys1,11.37,347.0,319.5,324.75,1,16838,2026-09-07,Excellent,88.4
4,2305,全友,電子工業,33.4,sys1,2.22,31.9,25.7,28.97,4,5980,2026-09-07,Excellent,74.9
5,6672,騰輝電子-KY,電子工業,299.5,sys1,16.69,295.0,255.0,266.12,1,5146,2026-09-07,Excellent,32.7
6,3167,大量,電機機械,883.0,sys1,60.6,839.0,635.0,761.8,1,3990,2026-09-07,Excellent,146.8
7,8064,東捷,光電業,122.5,sys1,7.69,114.5,92.0,107.11,1,3949,2026-09-07,Excellent,27.2
8,2413,環科,電子工業,48.35,sys1,2.08,47.0,41.55,44.18,4,1289,2026-09-07,Excellent,17.6
9,6829,千附精密,半導體業,258.0,sys1,14.9,256.5,206.5,228.19,1,1236,2026-09-07,Excellent,107.1
10,2511,太子,建材營造,8.52,sys1,0.12,8.46,8.24,8.28,84,801,2026-09-07,Excellent,90.4
11,3374,精材,半導體業,469.5,sys2,27.53,431.0,288.0,414.45,1,16418,2026-09-07,Good,14.2
12,6538,倉和,電子零組件業,305.0,sys2,17.55,300.0,140.5,269.91,1,3159,2026-09-07,Good,-19.4
13,7711,永擎,電子工業,660.0,sys2,32.02,632.0,376.0,595.95,1,1690,2026-09-07,Good,0.0
14,6620,漢達,生技醫療業,113.0,sys2,5.86,111.0,74.0,101.28,1,1672,2026-09-07,Good,0.0
15,1563,巧新,汽車工業,79.5,sys2,4.2,73.3,51.9,71.1,2,1489,2026-09-07,Good,-1.0
16,6617,共信-KY,生技醫療業,135.0,sys2,7.48,129.5,91.9,120.05,1,1077,2026-09-07,Good,11.1
17,6640,均華,半導體業,1300.0,sys2,84.51,1265.0,928.0,1130.97,1,585,2026-09-07,Good,250.1
18,2303,聯電,半導體業,143.0,sys1,8.08,136.5,117.0,126.84,1,151637,2026-09-07,Good,4.9
19,2492,華新科,電子工業,323.0,sys1,26.54,322.0,251.0,269.91,1,34571,2026-09-07,Good,11.1
20,6173,信昌電,電子零組件業,286.5,sys1,20.01,270.5,190.5,246.48,1,17761,2026-09-07,Good,12.7
21,2454,聯發科,半導體業,4760.0,sys1,243.6,4565.0,3655.0,4272.8,1,9139,2026-09-07,Good,12.9
22,5876,上海商銀,金融保險,46.95,sys1,0.97,46.3,42.5,45.01,10,7938,2026-09-07,Good,-3.2
23,5243,乙盛-KY,電子工業,95.4,sys1,4.22,95.2,87.1,86.96,2,1001,2026-09-07,Good,-3.2
24,8240,華宏,光電業,56.0,sys1,2.49,52.1,40.7,51.02,4,806,2026-09-07,Good,-8.1
25,6133,金橋,電子工業,24.8,sys1,0.93,24.75,22.15,22.94,10,805,2026-09-07,Good,-1.1
26,1721,三晃,化學工業,22.4,sys1,1.06,21.9,19.05,20.28,9,604,2026-09-07,Good,-22.9
27,1569,濱川,電腦及週邊設備業,50.2,sys1,1.95,48.7,44.25,46.29,5,511,2026-09-07,Good,11.4
28,2883,凱基金,金融保險,36.95,sys2,0.99,36.75,30.05,34.96,10,46428,2026-09-07,Normal,-49.8
29,0056,元大高股息,ETF,55.85,sys2,1.05,55.8,51.5,53.76,9,29568,2026-09-07,Normal,0.0
30,6467,泰合,生技醫療業,228.5,sys2,12.34,197.5,114.0,203.83,1,1071,2026-09-07,Normal,0.0
31,7882,倍利創投,其他,29.0,sys2,1.2,26.15,21.7,26.6,8,545,2026-09-07,Normal,0.0
32,0050,元大台灣50,ETF,109.9,sys1,2.14,108.7,102.4,105.62,4,70837,2026-09-07,Normal,0.0
33,0052,富邦科技,ETF,63.75,sys1,1.3,63.3,59.65,61.15,7,14604,2026-09-07,Normal,0.0
34,2855,統一證,金融保險,52.0,sys1,1.47,51.2,45.35,49.06,6,3771,2026-09-07,Normal,-66.2
35,2838,聯邦銀,金融保險,20.95,sys1,0.39,20.9,20.05,20.17,25,2071,2026-09-07,Normal,8.2
