rank,stock_id,stock_name,industry_category,close,signal,n_value,breakout_level,exit_level,stop_loss,suggested_units,avg_volume,signal_date,grade,rev_yoy
1,3231,緯創,電子工業,146.5,sys2,4.42,146.0,123.0,137.66,2,42685,2026-05-06,Excellent,117.7
2,8150,南茂,半導體業,89.2,sys2,4.96,84.1,56.3,79.28,2,36968,2026-05-06,Excellent,23.1
3,8358,金居,電子零組件業,458.5,sys2,26.44,433.0,236.0,405.61,1,26549,2026-05-06,Excellent,42.8
4,2382,廣達,電子工業,346.5,sys2,10.84,345.0,284.0,324.81,1,24902,2026-05-06,Excellent,88.4
5,6257,矽格,電子工業,203.5,sys2,9.33,200.0,153.0,184.84,1,17981,2026-05-06,Excellent,16.7
6,3706,神達,電子工業,87.8,sys2,2.49,86.2,74.6,82.82,4,12896,2026-05-06,Excellent,43.2
7,2376,技嘉,電子工業,301.0,sys2,10.32,292.0,222.0,280.36,1,10967,2026-05-06,Excellent,74.8
8,8299,群聯,半導體業,2325.0,sys2,144.41,2275.0,1550.0,2036.18,1,9965,2026-05-06,Excellent,221.5
9,3162,精確,電機機械,89.8,sys2,4.58,84.1,59.5,80.65,2,8279,2026-05-06,Excellent,21.3
10,6274,台燿,電子零組件業,1315.0,sys2,62.07,1220.0,641.0,1190.85,1,8264,2026-05-06,Excellent,72.3
11,3016,嘉晶,半導體業,114.5,sys2,5.56,108.0,51.2,103.39,1,6374,2026-05-06,Excellent,20.3
12,1597,直得,電機機械,178.0,sys2,9.09,173.0,86.5,159.82,1,5548,2026-05-06,Excellent,38.5
13,2360,致茂,其他電子業,2345.0,sys2,140.06,2330.0,1555.0,2064.88,1,4897,2026-05-06,Excellent,63.5
14,5289,宜鼎,電腦及週邊設備業,1475.0,sys2,94.82,1420.0,971.0,1285.35,1,4811,2026-05-06,Excellent,484.8
15,3532,台勝科,電子工業,250.5,sys2,13.07,228.0,130.5,224.36,1,4693,2026-05-06,Excellent,15.8
16,8042,金山電,電子零組件業,77.3,sys2,4.06,70.8,51.0,69.18,2,4578,2026-05-06,Excellent,20.5
17,2357,華碩,電子工業,629.0,sys2,15.73,619.0,545.0,597.55,1,4068,2026-05-06,Excellent,33.8
18,2395,研華,電子工業,409.5,sys2,13.68,403.5,335.0,382.15,1,3592,2026-05-06,Excellent,21.8
19,8210,勤誠,電腦及週邊設備業,1325.0,sys2,62.76,1300.0,827.0,1199.48,1,3491,2026-05-06,Excellent,44.7
20,2383,台光電,電子工業,4950.0,sys2,230.32,4800.0,2850.0,4489.36,1,3413,2026-05-06,Excellent,93.6
21,1560,中砂,電機機械,576.0,sys2,26.44,573.0,450.5,523.13,1,2885,2026-05-06,Excellent,31.1
22,5386,青雲,電腦及週邊設備業,475.0,sys2,30.43,445.0,294.0,414.14,1,2780,2026-05-06,Excellent,546.8
23,4764,雙鍵,化學生技醫療,342.0,sys2,18.94,311.0,123.0,304.13,1,2652,2026-05-06,Excellent,50.3
24,6108,競國,電子工業,22.0,sys2,0.92,21.25,15.95,20.16,10,2541,2026-05-06,Excellent,22.4
25,3430,奇鈦科,化學工業,153.0,sys2,7.88,147.0,68.0,137.25,1,2475,2026-05-06,Excellent,74.2
26,3443,創意,電子工業,4955.0,sys2,241.86,4930.0,2325.0,4471.28,1,2358,2026-05-06,Excellent,156.9
27,3088,艾訊,電腦及週邊設備業,120.5,sys2,3.9,118.0,80.6,112.7,2,2210,2026-05-06,Excellent,30.5
28,6174,安碁,電子零組件業,41.3,sys2,2.09,37.55,21.65,37.12,4,2044,2026-05-06,Excellent,31.0
29,8227,巨有科技,半導體業,185.5,sys2,9.46,178.0,117.5,166.58,1,1813,2026-05-06,Excellent,54.1
30,6414,樺漢,電腦及週邊設備業,348.5,sys2,8.73,346.0,270.0,331.04,1,1708,2026-05-06,Excellent,19.2
31,3581,博磊,半導體業,234.0,sys2,11.67,216.5,64.6,210.66,1,1338,2026-05-06,Excellent,39.7
32,2070,精湛,電機機械,66.0,sys2,2.86,64.9,37.5,60.29,3,1317,2026-05-06,Excellent,22.8
33,5464,霖宏,電子零組件業,43.35,sys2,1.4,39.45,27.85,40.56,7,897,2026-05-06,Excellent,51.5
34,2059,川湖,電子工業,4400.0,sys2,225.35,4210.0,3170.0,3949.3,1,878,2026-05-06,Excellent,38.9
35,3441,聯一光,光電業,39.8,sys2,1.51,38.0,29.75,36.77,6,599,2026-05-06,Excellent,40.2
36,5410,國眾,資訊服務業,34.8,sys2,0.69,34.0,29.9,33.41,14,514,2026-05-06,Excellent,103.0
37,2344,華邦電,半導體業,108.5,sys1,6.73,100.5,84.0,95.03,1,160539,2026-05-06,Excellent,91.5
38,2408,南亞科,半導體業,282.0,sys1,18.1,259.0,199.0,245.81,1,116049,2026-05-06,Excellent,717.3
39,2317,鴻海,其他電子業,252.0,sys1,8.0,240.0,209.5,236.0,1,85677,2026-05-06,Excellent,45.6
40,2301,光寶科,電子工業,185.0,sys1,8.54,181.0,160.5,167.92,1,33239,2026-05-06,Excellent,23.4
41,5351,鈺創,半導體業,78.5,sys1,5.09,76.5,59.5,68.32,1,22133,2026-05-06,Excellent,399.6
42,3006,晶豪科,半導體業,200.0,sys1,13.36,187.5,150.5,173.27,1,21207,2026-05-06,Excellent,188.1
43,2451,創見,半導體業,302.5,sys1,18.47,287.0,243.0,265.56,1,10638,2026-05-06,Excellent,594.4
44,8131,福懋科,半導體業,72.8,sys1,3.99,69.9,56.0,64.81,2,7166,2026-05-06,Excellent,33.8
45,4934,太極,電子工業,18.45,sys1,1.0,18.05,15.0,16.46,10,1490,2026-05-06,Excellent,152.1
46,2303,聯電,半導體業,91.4,sys2,4.32,85.2,54.7,82.77,2,215076,2026-05-06,Good,4.9
47,6182,合晶,半導體業,50.6,sys2,2.79,48.6,30.8,45.02,3,42486,2026-05-06,Good,8.4
48,5347,世界,半導體業,169.0,sys2,8.93,157.5,112.5,151.14,1,38674,2026-05-06,Good,7.3
49,2885,元大金,金融保險,56.2,sys2,1.33,55.7,45.8,53.53,7,27318,2026-05-06,Good,22.2
50,2426,鼎元,光電業,76.2,sys2,4.46,69.3,34.5,67.27,2,20676,2026-05-06,Good,-14.1
51,2454,聯發科,半導體業,3430.0,sys2,133.97,3155.0,1430.0,3162.06,1,17531,2026-05-06,Good,12.9
52,6173,信昌電,電子零組件業,101.0,sys2,5.14,95.0,56.9,90.72,1,12424,2026-05-06,Good,12.7
53,6488,環球晶,半導體業,721.0,sys2,40.65,666.0,410.5,639.7,1,10503,2026-05-06,Good,0.1
54,3026,禾伸堂,電子零組件業,273.0,sys2,16.93,271.0,138.0,239.14,1,10322,2026-05-06,Good,0.1
55,3033,威健,電子通路業,42.4,sys2,1.29,38.75,32.0,39.82,7,8844,2026-05-06,Good,12.6
56,5425,台半,半導體業,68.5,sys2,3.41,66.3,53.4,61.69,2,8612,2026-05-06,Good,0.4
57,6261,久元,半導體業,121.5,sys2,6.05,110.5,73.0,109.39,1,6887,2026-05-06,Good,4.1
58,3135,凌航,半導體業,172.5,sys2,10.07,170.0,104.0,152.37,1,6587,2026-05-06,Good,0.0
59,3209,全科,電子通路業,55.9,sys2,2.17,55.5,40.75,51.56,4,4814,2026-05-06,Good,11.8
60,8215,明基材,光電業,31.2,sys2,1.57,29.25,23.1,28.07,6,4780,2026-05-06,Good,-3.1
61,2342,茂矽,半導體業,41.8,sys2,1.98,39.7,28.0,37.83,5,4662,2026-05-06,Good,-10.8
62,3317,尼克森,半導體業,64.9,sys2,2.75,63.4,49.7,59.41,3,4359,2026-05-06,Good,12.6
63,3034,聯詠,電子工業,441.5,sys2,12.28,438.0,379.0,416.93,1,4357,2026-05-06,Good,-9.6
64,1595,川寶,電子零組件業,93.1,sys2,4.37,84.7,40.8,84.35,2,3812,2026-05-06,Good,-20.9
65,3661,世芯-KY,半導體業,4565.0,sys2,217.65,4380.0,2660.0,4129.7,1,2809,2026-05-06,Good,-46.6
66,3023,信邦,電子零組件業,305.5,sys2,11.55,302.0,264.0,282.4,1,2279,2026-05-06,Good,15.0
67,3518,柏騰,其他電子業,38.9,sys2,1.64,36.55,19.95,35.62,6,1786,2026-05-06,Good,-40.3
68,6526,達發,半導體業,655.0,sys2,30.77,623.0,473.0,593.47,1,1763,2026-05-06,Good,5.7
69,6831,邁科,電子工業,561.0,sys2,32.39,555.0,384.5,496.22,1,1728,2026-05-06,Good,0.0
70,3094,聯傑,半導體業,30.35,sys2,1.26,28.65,22.5,27.84,7,1698,2026-05-06,Good,-11.4
71,6224,聚鼎,電子工業,88.3,sys2,3.28,80.3,39.0,81.73,3,1602,2026-05-06,Good,1.9
72,7769,鴻勁,半導體業,5705.0,sys2,257.13,5635.0,3890.0,5190.74,1,1347,2026-05-06,Good,0.0
73,6435,大中,半導體業,217.0,sys2,10.44,216.5,154.0,196.11,1,1283,2026-05-06,Good,11.0
74,3014,聯陽,半導體業,132.5,sys2,2.83,131.5,115.5,126.84,3,1238,2026-05-06,Good,7.6
