rank,stock_id,stock_name,industry_category,close,signal,n_value,breakout_level,exit_level,stop_loss,suggested_units,avg_volume,signal_date,grade,rev_yoy
1,3441,聯一光,光電業,151.0,sys2,10.02,144.0,80.0,130.96,1,17031,2026-09-10,Excellent,40.2
2,3006,晶豪科,半導體業,312.0,sys2,18.45,311.0,236.0,275.11,1,16774,2026-09-10,Excellent,188.1
3,6179,亞通,其他,38.2,sys2,1.59,36.4,26.4,35.02,6,6812,2026-09-10,Excellent,64.5
4,3624,光頡,電子零組件業,113.5,sys1,7.78,106.0,84.8,97.94,1,9462,2026-09-10,Excellent,30.6
5,2305,全友,電子工業,38.5,sys1,2.35,36.2,28.6,33.81,4,7630,2026-09-10,Excellent,74.9
6,3055,蔚華科,電子工業,160.0,sys1,11.19,159.0,117.5,137.63,1,3965,2026-09-10,Excellent,19.3
7,6531,愛普*,電子工業,1030.0,sys1,65.71,1015.0,879.0,898.57,1,3831,2026-09-10,Excellent,112.6
8,2413,環科,電子工業,50.7,sys1,2.36,50.5,41.55,45.99,4,2671,2026-09-10,Excellent,17.6
9,8227,巨有科技,半導體業,217.5,sys1,10.85,198.0,155.0,195.8,1,1404,2026-09-10,Excellent,54.1
10,5386,青雲,電腦及週邊設備業,311.0,sys1,20.34,291.0,233.0,270.31,1,1378,2026-09-10,Excellent,546.8
11,5464,霖宏,電子零組件業,89.6,sys1,5.28,82.8,68.0,79.05,1,821,2026-09-10,Excellent,51.5
12,3374,精材,半導體業,488.0,sys2,26.46,487.0,288.0,435.09,1,14666,2026-09-10,Good,14.2
13,4908,前鼎,通信網路業,249.0,sys2,16.33,243.0,140.0,216.34,1,4813,2026-09-10,Good,6.0
14,3354,律勝,電子零組件業,30.45,sys2,1.51,29.8,20.0,27.43,6,1084,2026-09-10,Good,13.9
15,6416,瑞祺電通,通信網路業,110.5,sys2,4.67,110.0,91.2,101.15,2,774,2026-09-10,Good,7.9
16,2254,巨鎧精密-創,創新板股票,65.6,sys2,1.64,65.2,57.1,62.32,6,603,2026-09-10,Good,-77.9
17,2492,華新科,電子工業,334.0,sys1,25.94,328.0,264.5,282.12,1,31883,2026-09-10,Good,11.1
18,3711,日月光投控,半導體業,650.0,sys1,30.55,645.0,565.0,588.9,1,18153,2026-09-10,Good,14.6
19,6173,信昌電,電子零組件業,295.0,sys1,20.18,286.5,196.0,254.65,1,16265,2026-09-10,Good,12.7
20,3045,台灣大,通信網路業,120.0,sys1,1.76,119.5,113.5,116.49,5,10291,2026-09-10,Good,5.8
21,1102,亞泥,水泥工業,35.45,sys1,0.62,35.4,34.3,34.2,16,10202,2026-09-10,Good,-18.1
22,3026,禾伸堂,電子零組件業,803.0,sys1,62.37,795.0,606.0,678.26,1,8286,2026-09-10,Good,0.1
23,4915,致伸,電子工業,62.1,sys1,1.31,61.7,59.0,59.49,7,2213,2026-09-10,Good,3.8
24,2338,光罩,半導體業,45.65,sys1,2.01,43.0,37.75,41.63,4,1842,2026-09-10,Good,-0.5
25,3437,榮創,光電業,19.7,sys1,0.84,19.15,17.6,18.02,11,613,2026-09-10,Good,-21.7
26,7729,仲恩生醫,生技醫療業,120.5,sys2,6.3,115.5,74.0,107.91,1,871,2026-09-10,Normal,0.0
